Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634419559.08	
BlockStart	1	0	0		-	1634419560.8603	
Fix	1	0	0		+	1634419560.9078
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634419560.9494
StimVisualOff	1	1				1634419561.0536
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634419561.1786
StimVisualOff	1	2				1634419561.3036
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634419561.4286
StimVisualOff	1	3				1634419561.5536
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634419561.6995
StimVisualOff	1	4				1634419561.8036
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634419561.9286
StimVisualOff	1	5				1634419562.0328
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634419562.1578
StimVisualOff	1	6				1634419562.2828
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634419562.4286
StimVisualOff	1	7				1634419562.5328
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634419562.6578
StimVisualOff	1	8				1634419562.762
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634419562.887
StimVisualOff	1	9				1634419563.012
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634419563.137
StimVisualOff	1	10				1634419563.262
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634419563.4078
StimVisualOff	1	11				1634419563.5328
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634419563.6787
StimVisualOff	1	12				1634419563.8037
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634419563.9287
StimVisualOff	1	13				1634419564.0537
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634419564.1995
StimVisualOff	1	14				1634419564.3037
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634419564.4287
StimVisualOff	1	15				1634419564.5328
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634419564.6578
StimVisualOff	1	16				1634419564.7828
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634419564.9287
StimVisualOff	1	17				1634419565.0537
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634419565.1995
StimVisualOff	1	18				1634419565.3037
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634419565.4287
StimVisualOff	1	19				1634419565.5537
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634419565.6995
StimVisualOff	1	20				1634419565.8037
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634419565.9495
StimVisualOff	1	21				1634419566.0537
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634419566.1995
StimVisualOff	1	22				1634419566.3245
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634419566.4704
StimVisualOff	1	23				1634419566.5954
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634419566.7412
StimVisualOff	1	24				1634419566.8454
StimVisualOn	1	25	e	center	AlexBrush-Regular.ttf	1634419566.9704
StimVisualOff	1	25				1634419567.0745
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634419567.1995
StimVisualOff	1	26				1634419567.3246
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634419567.4704
StimVisualOff	1	27				1634419567.5954
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634419567.7412
StimVisualOff	1	28				1634419567.8454
StimVisualOn	1	29	D	center	LiberationMono-Regular.ttf	1634419567.9704
StimVisualOff	1	29				1634419568.0746
StimVisualOn	1	30	u	center	AlexBrush-Regular.ttf	1634419568.1996
StimVisualOff	1	30				1634419568.3246
StimVisualOn	1	31	C	center	LiberationMono-Regular.ttf	1634419568.4704
StimVisualOff	1	31				1634419568.5954
StimVisualOn	1	32	E	center	LiberationMono-Regular.ttf	1634419568.7204
StimVisualOff	1	32				1634419568.8246
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634419568.9496
StimVisualOff	1	33				1634419569.0537
StimVisualOn	1	34	O	center	AlexBrush-Regular.ttf	1634419569.1788
StimVisualOff	1	34				1634419569.2829
StimVisualOn	1	35	W	center	LiberationMono-Regular.ttf	1634419569.4288
StimVisualOff	1	35				1634419569.5538
StimVisualOn	1	36	3	center	LiberationMono-Regular.ttf	1634419569.6996
StimVisualOff	1	36				1634419569.8246
StimVisualOn	1	37	b	center	AlexBrush-Regular.ttf	1634419569.9704
StimVisualOff	1	37				1634419570.0954
StimVisualOn	1	38	j	center	AlexBrush-Regular.ttf	1634419570.2204
StimVisualOff	1	38				1634419570.3246
StimVisualOn	1	39	f	center	AlexBrush-Regular.ttf	1634419570.4496
StimVisualOff	1	39				1634419570.5538
StimVisualOn	1	40	G	center	AlexBrush-Regular.ttf	1634419570.6788
StimVisualOff	1	40				1634419570.8038
StimVisualOn	1	41	k	center	LiberationMono-Regular.ttf	1634419570.9496
StimVisualOff	1	41				1634419571.0746
StimVisualOn	1	42	q	center	LiberationMono-Regular.ttf	1634419571.2204
StimVisualOff	1	42				1634419571.3455
StimVisualOn	1	43	N	center	AlexBrush-Regular.ttf	1634419571.4913
StimVisualOff	1	43				1634419571.6163
StimVisualOn	1	44	J	center	LiberationMono-Regular.ttf	1634419571.7621
StimVisualOff	1	44				1634419571.8663
StimVisualOn	1	45	t	center	LiberationMono-Regular.ttf	1634419571.9913
StimVisualOff	1	45				1634419572.0955
StimVisualOn	1	46	y	center	LiberationMono-Regular.ttf	1634419572.2413
StimVisualOff	1	46				1634419572.3455
StimVisualOn	1	47	J	center	LiberationMono-Regular.ttf	1634419572.4705
StimVisualOff	1	47				1634419572.5746
StimVisualOn	1	48	B	center	AlexBrush-Regular.ttf	1634419572.6997
StimVisualOff	1	48				1634419572.8247
StimVisualOn	1	49	V	center	AlexBrush-Regular.ttf	1634419572.9496
