Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634402583.0537	
BlockStart	1	0	0		-	1634402583.061	
Fix	1	1	0		+	1634402583.086
StimVisualOn	1	1	     a	right	LiberationMono-Regular.ttf	1634402583.7526
StimVisualOff	1	1				1634402583.8776
Fix	1	2	0		+	1634402584.0026
StimVisualOn	1	2	     d	right	LiberationMono-Regular.ttf	1634402584.6693
StimVisualOff	1	2				1634402584.7943
Fix	1	3	0		+	1634402584.9193
StimVisualOn	1	3	     0	right	LiberationMono-Regular.ttf	1634402585.586
StimVisualOff	1	3				1634402585.6902
Fix	1	4	0		+	1634402585.8152
StimVisualOn	1	4	E     	left	AlexBrush-Regular.ttf	1634402586.4818
StimVisualOff	1	4				1634402586.586
Fix	1	5	0		+	1634402586.711
StimVisualOn	1	5	D     	left	LiberationMono-Regular.ttf	1634402587.3777
StimVisualOff	1	5				1634402587.4819
Fix	1	6	0		+	1634402587.6069
StimVisualOn	1	6	     1	right	AlexBrush-Regular.ttf	1634402588.2735
StimVisualOff	1	6				1634402588.3985
Fix	1	7	0		+	1634402588.5235
StimVisualOn	1	7	B     	left	LiberationMono-Regular.ttf	1634402589.1902
StimVisualOff	1	7				1634402589.2944
Fix	1	8	0		+	1634402589.4194
StimVisualOn	1	8	     1	right	LiberationMono-Regular.ttf	1634402590.0861
StimVisualOff	1	8				1634402590.1902
Fix	1	9	0		+	1634402590.3152
StimVisualOn	1	9	     E	right	LiberationMono-Regular.ttf	1634402590.9819
StimVisualOff	1	9				1634402591.1069
Fix	1	10	0		+	1634402591.2319
StimVisualOn	1	10	     1	right	LiberationMono-Regular.ttf	1634402591.8986
StimVisualOff	1	10				1634402592.0028
Fix	1	11	0		+	1634402592.1278
StimVisualOn	1	11	1     	left	AlexBrush-Regular.ttf	1634402592.7945
StimVisualOff	1	11				1634402592.8986
Fix	1	12	0		+	1634402593.0236
StimVisualOn	1	12	C     	left	AlexBrush-Regular.ttf	1634402593.6903
StimVisualOff	1	12				1634402593.7945
Fix	1	13	0		+	1634402593.9195
