Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOff	1	33				1634424154.0083
StimVisualOn	1	34	O	center	AlexBrush-Regular.ttf	1634424154.1958
StimVisualOff	1	34				1634424154.3624
StimVisualOn	1	35	W	center	LiberationMono-Regular.ttf	1634424154.5499
StimVisualOff	1	35				1634424154.7166
StimVisualOn	1	36	b	center	AlexBrush-Regular.ttf	1634424154.9041
StimVisualOff	1	36				1634424155.0708
StimVisualOn	1	37	j	center	AlexBrush-Regular.ttf	1634424155.2583
StimVisualOff	1	37				1634424155.4249
StimVisualOn	1	38	D	center	LiberationMono-Regular.ttf	1634424155.6124
StimVisualOff	1	38				1634424155.7791
StimVisualOn	1	39	G	center	AlexBrush-Regular.ttf	1634424155.9875
StimVisualOff	1	39				1634424156.1541
StimVisualOn	1	40	k	center	LiberationMono-Regular.ttf	1634424156.3416
StimVisualOff	1	40				1634424156.5083
StimVisualOn	1	41	q	center	LiberationMono-Regular.ttf	1634424156.6958
StimVisualOff	1	41				1634424156.8625
StimVisualOn	1	42	N	center	AlexBrush-Regular.ttf	1634424157.05
StimVisualOff	1	42				1634424157.2166
StimVisualOn	1	43	J	center	LiberationMono-Regular.ttf	1634424157.4041
StimVisualOff	1	43				1634424157.5708
StimVisualOn	1	44	t	center	LiberationMono-Regular.ttf	1634424157.7583
StimVisualOff	1	44				1634424157.925
StimVisualOn	1	45	y	center	LiberationMono-Regular.ttf	1634424158.1125
StimVisualOff	1	45				1634424158.2792
StimVisualOn	1	46	J	center	LiberationMono-Regular.ttf	1634424158.4667
StimVisualOff	1	46				1634424158.6333
StimVisualOn	1	47	B	center	AlexBrush-Regular.ttf	1634424158.8208
StimVisualOff	1	47				1634424158.9875
StimVisualOn	1	48	V	center	AlexBrush-Regular.ttf	1634424159.175
StimVisualOff	1	48				1634424159.3417
StimVisualOn	1	49	C	center	LiberationMono-Regular.ttf	1634424159.5292
StimVisualOff	1	49				1634424159.6958
StimVisualOn	1	50	S	center	LiberationMono-Regular.ttf	1634424159.8834
StimVisualOff	1	50				1634424160.05
StimVisualOn	1	51	T	center	AlexBrush-Regular.ttf	1634424160.2375
StimVisualOff	1	51				1634424160.4042
StimVisualOn	1	52	B	center	AlexBrush-Regular.ttf	1634424160.5917
StimVisualOff	1	52				1634424160.7584
StimVisualOn	1	53	V	center	AlexBrush-Regular.ttf	1634424160.9459
StimVisualOff	1	53				1634424161.1125
StimVisualOn	1	54	P	center	LiberationMono-Regular.ttf	1634424161.3
StimVisualOff	1	54				1634424161.4667
StimVisualOn	1	55	L	center	LiberationMono-Regular.ttf	1634424161.6542
StimVisualOff	1	55				1634424161.8209
StimVisualOn	1	56	b	center	AlexBrush-Regular.ttf	1634424162.0084
StimVisualOff	1	56				1634424162.1751
StimVisualOn	1	57	w	center	AlexBrush-Regular.ttf	1634424162.3626
StimVisualOff	1	57				1634424162.5292
StimVisualOn	1	58	U	center	LiberationMono-Regular.ttf	1634424162.7167
StimVisualOff	1	58				1634424162.8834
StimVisualOn	1	59	y	center	LiberationMono-Regular.ttf	1634424163.0709
StimVisualOff	1	59				1634424163.2376
StimVisualOn	1	60	G	center	LiberationMono-Regular.ttf	1634424163.4251
StimVisualOff	1	60				1634424163.5918
StimVisualOn	1	61	u	center	LiberationMono-Regular.ttf	1634424163.7793
StimVisualOff	1	61				1634424163.9459
StimVisualOn	1	62	b	center	AlexBrush-Regular.ttf	1634424164.1334
StimVisualOff	1	62				1634424164.3001
StimVisualOn	1	63	B	center	LiberationMono-Regular.ttf	1634424164.4876
StimVisualOff	1	63				1634424164.6543
StimVisualOn	1	64	H	center	LiberationMono-Regular.ttf	1634424164.8418
StimVisualOff	1	64				1634424165.0084
StimVisualOn	1	65	i	center	LiberationMono-Regular.ttf	1634424165.1959
StimVisualOff	1	65				1634424165.3626
StimVisualOn	1	66	C	center	AlexBrush-Regular.ttf	1634424165.5501
StimVisualOff	1	66				1634424165.7168
