Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	76	E	right	LiberationMono-Regular.ttf	1634415416.921
StimVisualOff	1	76				1634415417.046
Fix	1	77	0		+	1634415417.296
StimVisualOn	1	77	C	left	AlexBrush-Regular.ttf	1634415417.171
StimVisualOff	1	77				1634415417.2751
Fix	1	78	0		+	1634415417.5668
StimVisualOn	1	78	b	right	AlexBrush-Regular.ttf	1634415417.4001
StimVisualOff	1	78				1634415417.5251
Fix	1	79	0		+	1634415417.7751
StimVisualOn	1	79	W	left	LiberationMono-Regular.ttf	1634415417.6501
StimVisualOff	1	79				1634415417.7543
Fix	1	80	0		+	1634415418.0043
StimVisualOn	1	80	m	left	LiberationMono-Regular.ttf	1634415417.8793
StimVisualOff	1	80				1634415417.9835
Fix	1	81	0		+	1634415418.2752
StimVisualOn	1	81	z	right	AlexBrush-Regular.ttf	1634415418.1085
StimVisualOff	1	81				1634415418.2335
Fix	1	82	0		+	1634415418.4835
StimVisualOn	1	82	j	right	AlexBrush-Regular.ttf	1634415418.3585
StimVisualOff	1	82				1634415418.4627
Fix	1	83	0		+	1634415418.7543
StimVisualOn	1	83	h	left	LiberationMono-Regular.ttf	1634415418.5877
StimVisualOff	1	83				1634415418.7127
Fix	1	84	0		+	1634415419.0043
StimVisualOn	1	84	R	right	LiberationMono-Regular.ttf	1634415418.8585
StimVisualOff	1	84				1634415418.9835
Fix	1	85	0		+	1634415419.2752
StimVisualOn	1	85	F	left	AlexBrush-Regular.ttf	1634415419.1293
StimVisualOff	1	85				1634415419.2335
Fix	1	86	0		+	1634415419.5252
StimVisualOn	1	86	z	left	LiberationMono-Regular.ttf	1634415419.3585
StimVisualOff	1	86				1634415419.4835
Fix	1	87	0		+	1634415419.796
StimVisualOn	1	87	D	right	LiberationMono-Regular.ttf	1634415419.6293
StimVisualOff	1	87				1634415419.7543
Fix	1	88	0		+	1634415420.0043
StimVisualOn	1	88	E	left	LiberationMono-Regular.ttf	1634415419.8793
StimVisualOff	1	88				1634415419.9835
Fix	1	89	0		+	1634415420.2335
StimVisualOn	1	89	B	left	AlexBrush-Regular.ttf	1634415420.1085
StimVisualOff	1	89				1634415420.2127
Fix	1	90	0		+	1634415420.5044
StimVisualOn	1	90	N	right	AlexBrush-Regular.ttf	1634415420.3377
StimVisualOff	1	90				1634415420.4627
Fix	1	91	0		+	1634415420.7544
StimVisualOn	1	91	X	right	AlexBrush-Regular.ttf	1634415420.5877
StimVisualOff	1	91				1634415420.7127
Fix	1	92	0		+	1634415420.9627
StimVisualOn	1	92	o	right	LiberationMono-Regular.ttf	1634415420.8377
StimVisualOff	1	92				1634415420.9419
Fix	1	93	0		+	1634415421.2127
StimVisualOn	1	93	w	right	LiberationMono-Regular.ttf	1634415421.0669
StimVisualOff	1	93				1634415421.171
Fix	1	94	0		+	1634415421.4627
StimVisualOn	1	94	W	right	AlexBrush-Regular.ttf	1634415421.296
StimVisualOff	1	94				1634415421.421
Fix	1	95	0		+	1634415421.6919
StimVisualOn	1	95	A	right	AlexBrush-Regular.ttf	1634415421.5669
StimVisualOff	1	95				1634415421.671
Fix	1	96	0		+	1634415421.921
StimVisualOn	1	96	M	right	AlexBrush-Regular.ttf	1634415421.796
StimVisualOff	1	96				1634415421.9002
Fix	1	97	0		+	1634415422.1919
StimVisualOn	1	97	K	right	AlexBrush-Regular.ttf	1634415422.0252
StimVisualOff	1	97				1634415422.1502
Fix	1	98	0		+	1634415422.4002
StimVisualOn	1	98	2	right	AlexBrush-Regular.ttf	1634415422.2752
StimVisualOff	1	98				1634415422.3794
Fix	1	99	0		+	1634415422.6294
StimVisualOn	1	99	U	right	LiberationMono-Regular.ttf	1634415422.5044
StimVisualOff	1	99				1634415422.6086
Fix	1	100	0		+	1634415422.9002
StimVisualOn	1	100	Q	left	AlexBrush-Regular.ttf	1634415422.7336
StimVisualOff	1	100				1634415422.8586
Fix	1	101	0		+	1634415423.1502
StimVisualOn	1	101	p	left	LiberationMono-Regular.ttf	1634415422.9836
StimVisualOff	1	101				1634415423.1086
Fix	1	102	0		+	1634415423.3586
StimVisualOn	1	102	L	right	AlexBrush-Regular.ttf	1634415423.2336
StimVisualOff	1	102				1634415423.3377
Fix	1	103	0		+	1634415423.5877
StimVisualOn	1	103	S	right	LiberationMono-Regular.ttf	1634415423.4627
StimVisualOff	1	103				1634415423.5669
Fix	1	104	0		+	1634415423.8169
StimVisualOn	1	104	m	right	LiberationMono-Regular.ttf	1634415423.6919
StimVisualOff	1	104				1634415423.7961
Fix	1	105	0		+	1634415424.0878
StimVisualOn	1	105	V	left	LiberationMono-Regular.ttf	1634415423.9211
StimVisualOff	1	105				1634415424.0461
Fix	1	106	0		+	1634415424.3378
StimVisualOn	1	106	S	right	AlexBrush-Regular.ttf	1634415424.1711
StimVisualOff	1	106				1634415424.2961
Fix	1	107	0		+	1634415424.5878
StimVisualOn	1	107	t	right	AlexBrush-Regular.ttf	1634415424.4211
StimVisualOff	1	107				1634415424.5461
Fix	1	108	0		+	1634415424.7961
StimVisualOn	1	108	C	right	AlexBrush-Regular.ttf	1634415424.6711
StimVisualOff	1	108				1634415424.7753
Fix	1	109	0		+	1634415425.0461
StimVisualOn	1	109	O	left	AlexBrush-Regular.ttf	1634415424.9003
StimVisualOff	1	109				1634415425.0044
Fix	1	110	0		+	1634415425.2961
StimVisualOn	1	110	A	left	AlexBrush-Regular.ttf	1634415425.1294
StimVisualOff	1	110				1634415425.2544
Fix	1	111	0		+	1634415425.5044
StimVisualOn	1	111	l	left	AlexBrush-Regular.ttf	1634415425.3794
StimVisualOff	1	111				1634415425.4836
Fix	1	112	0		+	1634415425.7544
StimVisualOn	1	112	M	left	LiberationMono-Regular.ttf	1634415425.6086
StimVisualOff	1	112				1634415425.7128
Fix	1	113	0		+	1634415426.0045
StimVisualOn	1	113	c	left	LiberationMono-Regular.ttf	1634415425.8378
StimVisualOff	1	113				1634415425.9628
Fix	1	114	0		+	1634415426.2336
StimVisualOn	1	114	x	right	LiberationMono-Regular.ttf	1634415426.0878
StimVisualOff	1	114				1634415426.192
Fix	1	115	0		+	1634415426.5045
StimVisualOn	1	115	z	left	LiberationMono-Regular.ttf	1634415426.3378
StimVisualOff	1	115				1634415426.4628
Fix	1	116	0		+	1634415426.7753
StimVisualOn	1	116	z	right	AlexBrush-Regular.ttf	1634415426.6086
StimVisualOff	1	116				1634415426.7336
Fix	1	117	0		+	1634415426.9836
StimVisualOn	1	117	N	left	AlexBrush-Regular.ttf	1634415426.8586
StimVisualOff	1	117				1634415426.9628
Fix	1	118	0		+	1634415427.2128
StimVisualOn	1	118	d	right	LiberationMono-Regular.ttf	1634415427.0878
StimVisualOff	1	118				1634415427.192
Fix	1	119	0		+	1634415427.4836
StimVisualOn	1	119	K	left	LiberationMono-Regular.ttf	1634415427.317
StimVisualOff	1	119				1634415427.442
Fix	1	120	0		+	1634415427.692
StimVisualOn	1	120	q	left	AlexBrush-Regular.ttf	1634415427.567
StimVisualOff	1	120				1634415427.6711
Fix	1	121	0		+	1634415427.9212
StimVisualOn	1	121	A	left	AlexBrush-Regular.ttf	1634415427.7961
StimVisualOff	1	121				1634415427.9003
Fix	1	122	0		+	1634415428.1503
StimVisualOn	1	122	N	right	LiberationMono-Regular.ttf	1634415428.0253
StimVisualOff	1	122				1634415428.1295
Fix	1	123	0		+	1634415428.3795
StimVisualOn	1	123	S	left	AlexBrush-Regular.ttf	1634415428.2545
StimVisualOff	1	123				1634415428.3587
Fix	1	124	0		+	1634415428.6087
StimVisualOn	1	124	D	right	LiberationMono-Regular.ttf	1634415428.4837
StimVisualOff	1	124				1634415428.5878
Fix	1	125	0		+	1634415428.8795
StimVisualOn	1	125	r	left	LiberationMono-Regular.ttf	1634415428.7128
StimVisualOff	1	125				1634415428.8378
Fix	1	126	0		+	1634415429.1503
StimVisualOn	1	126	p	left	AlexBrush-Regular.ttf	1634415428.9837
StimVisualOff	1	126				1634415429.1087
Fix	1	127	0		+	1634415429.3587
StimVisualOn	1	127	o	right	AlexBrush-Regular.ttf	1634415429.2337
StimVisualOff	1	127				1634415429.3378
Fix	1	128	0		+	1634415429.6295
StimVisualOn	1	128	H	left	LiberationMono-Regular.ttf	1634415429.4628
StimVisualOff	1	128				1634415429.5879
Fix	1	129	0		+	1634415429.8795
StimVisualOn	1	129	F	left	LiberationMono-Regular.ttf	1634415429.7128
StimVisualOff	1	129				1634415429.8379
Fix	1	130	0		+	1634415430.1504
StimVisualOn	1	130	r	right	AlexBrush-Regular.ttf	1634415429.9837
StimVisualOff	1	130				1634415430.1087
Fix	1	131	0		+	1634415430.4004
StimVisualOn	1	131	3	right	LiberationMono-Regular.ttf	1634415430.2337
StimVisualOff	1	131				1634415430.3587
Fix	1	132	0		+	1634415430.6087
StimVisualOn	1	132	D	left	AlexBrush-Regular.ttf	1634415430.4837
StimVisualOff	1	132				1634415430.5879
Fix	1	133	0		+	1634415430.8379
StimVisualOn	1	133	s	left	AlexBrush-Regular.ttf	1634415430.7129
StimVisualOff	1	133				1634415430.817
Fix	1	134	0		+	1634415431.067
StimVisualOn	1	134	f	left	AlexBrush-Regular.ttf	1634415430.942
StimVisualOff	1	134				1634415431.0462
Fix	1	135	0		+	1634415431.2962
StimVisualOn	1	135	d	right	AlexBrush-Regular.ttf	1634415431.1712
StimVisualOff	1	135				1634415431.2754
Fix	1	136	0		+	1634415431.5671
StimVisualOn	1	136	z	right	LiberationMono-Regular.ttf	1634415431.4004
StimVisualOff	1	136				1634415431.5254
Fix	1	137	0		+	1634415431.8379
StimVisualOn	1	137	n	left	LiberationMono-Regular.ttf	1634415431.6712
StimVisualOff	1	137				1634415431.7962
Fix	1	138	0		+	1634415432.0879
StimVisualOn	1	138	n	left	AlexBrush-Regular.ttf	1634415431.9212
StimVisualOff	1	138				1634415432.0462
Fix	1	139	0		+	1634415432.3379
StimVisualOn	1	139	W	right	AlexBrush-Regular.ttf	1634415432.1712
StimVisualOff	1	139				1634415432.2962
Fix	1	140	0		+	1634415432.5879
StimVisualOn	1	140	b	left	AlexBrush-Regular.ttf	1634415432.4212
StimVisualOff	1	140				1634415432.5462
Fix	1	141	0		+	1634415432.8379
StimVisualOn	1	141	p	right	AlexBrush-Regular.ttf	1634415432.6712
StimVisualOff	1	141				1634415432.7962
Fix	1	142	0		+	1634415433.0879
StimVisualOn	1	142	l	right	LiberationMono-Regular.ttf	1634415432.9212
StimVisualOff	1	142				1634415433.0462
Fix	1	143	0		+	1634415433.2963
StimVisualOn	1	143	p	right	LiberationMono-Regular.ttf	1634415433.1713
StimVisualOff	1	143				1634415433.2754
Fix	1	144	0		+	1634415433.5254
StimVisualOn	1	144	f	right	AlexBrush-Regular.ttf	1634415433.4004
StimVisualOff	1	144				1634415433.5046
Fix	1	145	0		+	1634415433.7963
StimVisualOn	1	145	F	left	LiberationMono-Regular.ttf	1634415433.6296
StimVisualOff	1	145				1634415433.7546
Fix	1	146	0		+	1634415434.0046
StimVisualOn	1	146	I	right	LiberationMono-Regular.ttf	1634415433.8796
StimVisualOff	1	146				1634415433.9838
Fix	1	147	0		+	1634415434.2338
StimVisualOn	1	147	R	right	AlexBrush-Regular.ttf	1634415434.1088
StimVisualOff	1	147				1634415434.2129
Fix	1	148	0		+	1634415434.5046
StimVisualOn	1	148	y	right	LiberationMono-Regular.ttf	1634415434.3379
StimVisualOff	1	148				1634415434.4629
Fix	1	149	0		+	1634415434.7546
StimVisualOn	1	149	I	right	AlexBrush-Regular.ttf	1634415434.5879
StimVisualOff	1	149				1634415434.7129
Fix	1	150	0		+	1634415435.0046
StimVisualOn	1	150	V	right	LiberationMono-Regular.ttf	1634415434.8379
StimVisualOff	1	150				1634415434.9629
Fix	1	151	0		+	1634415435.2546
StimVisualOn	1	151	q	left	LiberationMono-Regular.ttf	1634415435.1088
StimVisualOff	1	151				1634415435.213
Fix	1	152	0		+	1634415435.5046
StimVisualOn	1	152	O	right	AlexBrush-Regular.ttf	1634415435.338
StimVisualOff	1	152				1634415435.463
Fix	1	153	0		+	1634415435.713
StimVisualOn	1	153	9	right	LiberationMono-Regular.ttf	1634415435.588
StimVisualOff	1	153				1634415435.6921
Fix	1	154	0		+	1634415435.9838
StimVisualOn	1	154	C	left	AlexBrush-Regular.ttf	1634415435.8171
StimVisualOff	1	154				1634415435.9421
Fix	1	155	0		+	1634415436.2338
StimVisualOn	1	155	r	right	LiberationMono-Regular.ttf	1634415436.0671
StimVisualOff	1	155				1634415436.1921
Fix	1	156	0		+	1634415436.4421
StimVisualOn	1	156	Z	left	AlexBrush-Regular.ttf	1634415436.3171
StimVisualOff	1	156				1634415436.4213
Fix	1	157	0		+	1634415436.6713
StimVisualOn	1	157	C	right	AlexBrush-Regular.ttf	1634415436.5463
StimVisualOff	1	157				1634415436.6505
Fix	1	158	0		+	1634415436.9005
StimVisualOn	1	158	Y	right	LiberationMono-Regular.ttf	1634415436.7755
StimVisualOff	1	158				1634415436.8796
Fix	1	159	0		+	1634415437.1713
StimVisualOn	1	159	A	left	AlexBrush-Regular.ttf	1634415437.0047
StimVisualOff	1	159				1634415437.1297
Fix	1	160	0		+	1634415437.3797
StimVisualOn	1	160	j	right	LiberationMono-Regular.ttf	1634415437.2547
StimVisualOff	1	160				1634415437.3588
Fix	1	161	0		+	1634415437.6297
StimVisualOn	1	161	g	left	AlexBrush-Regular.ttf	1634415437.4838
StimVisualOff	1	161				1634415437.588
Fix	1	162	0		+	1634415437.8588
StimVisualOn	1	162	R	right	AlexBrush-Regular.ttf	1634415437.7338
StimVisualOff	1	162				1634415437.838
Fix	1	163	0		+	1634415438.1088
StimVisualOn	1	163	C	right	LiberationMono-Regular.ttf	1634415437.9838
StimVisualOff	1	163				1634415438.088
Fix	1	164	0		+	1634415438.338
StimVisualOn	1	164	B	right	LiberationMono-Regular.ttf	1634415438.213
StimVisualOff	1	164				1634415438.3172
Fix	1	165	0		+	1634415438.6088
StimVisualOn	1	165	F	right	AlexBrush-Regular.ttf	1634415438.4422
StimVisualOff	1	165				1634415438.5672
Fix	1	166	0		+	1634415438.8172
StimVisualOn	1	166	L	right	AlexBrush-Regular.ttf	1634415438.6922
StimVisualOff	1	166				1634415438.7964
Fix	1	167	0		+	1634415439.088
StimVisualOn	1	167	C	left	AlexBrush-Regular.ttf	1634415438.9213
StimVisualOff	1	167				1634415439.0464
Fix	1	168	0		+	1634415439.3172
StimVisualOn	1	168	P	right	AlexBrush-Regular.ttf	1634415439.1922
StimVisualOff	1	168				1634415439.2964
Fix	1	169	0		+	1634415439.588
StimVisualOn	1	169	W	right	AlexBrush-Regular.ttf	1634415439.4214
StimVisualOff	1	169				1634415439.5464
Fix	1	170	0		+	1634415439.838
StimVisualOn	1	170	A	right	LiberationMono-Regular.ttf	1634415439.6714
StimVisualOff	1	170				1634415439.7964
Fix	1	171	0		+	1634415440.1089
StimVisualOn	1	171	u	left	AlexBrush-Regular.ttf	1634415439.9422
StimVisualOff	1	171				1634415440.0672
Fix	1	172	0		+	1634415440.3172
StimVisualOn	1	172	R	left	AlexBrush-Regular.ttf	1634415440.1922
StimVisualOff	1	172				1634415440.2964
Fix	1	173	0		+	1634415440.5672
StimVisualOn	1	173	N	right	AlexBrush-Regular.ttf	1634415440.4214
StimVisualOff	1	173				1634415440.5255
Fix	1	174	0		+	1634415440.7755
StimVisualOn	1	174	I	right	AlexBrush-Regular.ttf	1634415440.6506
StimVisualOff	1	174				1634415440.7547
Fix	1	175	0		+	1634415441.0047
StimVisualOn	1	175	q	left	LiberationMono-Regular.ttf	1634415440.8797
StimVisualOff	1	175				1634415440.9839
Fix	1	176	0		+	1634415441.2756
StimVisualOn	1	176	J	left	LiberationMono-Regular.ttf	1634415441.1089
StimVisualOff	1	176				1634415441.2339
Fix	1	177	0		+	1634415441.5047
