Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634497904.1561	
BlockStart	1	0	0		-	1634497905.6237	
Fix	1	0	0		+	1634497905.6601
KeyPress	1	1				1634497905.621	
StimVisualOn	1	1	ermaf	center	LiberationMono-Regular.ttf	1634497907.2018
StimVisualOff	1	1				1634497907.4727
StimVisualOn	1	2	numaf	center	LiberationMono-Regular.ttf	1634497907.7435
StimVisualOff	1	2				1634497908.0143
StimVisualOn	1	3	mafly	center	LiberationMono-Regular.ttf	1634497908.306
StimVisualOff	1	3				1634497908.5768
StimVisualOn	1	4	reviv	center	LiberationMono-Regular.ttf	1634497908.8685
StimVisualOff	1	4				1634497909.1394
StimVisualOn	1	5	nusidtis	center	LiberationMono-Regular.ttf	1634497909.431
StimVisualOff	1	5				1634497909.7019
StimVisualOn	1	6	unrecorable	center	LiberationMono-Regular.ttf	1634497909.9935
StimVisualOff	1	6				1634497910.2644
StimVisualOn	1	7	ernucorlabe	center	LiberationMono-Regular.ttf	1634497910.556
StimVisualOff	1	7				1634497910.8269
StimVisualOn	1	8	retisable	center	LiberationMono-Regular.ttf	1634497911.1186
StimVisualOff	1	8				1634497911.3894
StimVisualOn	1	9	uncorly	center	LiberationMono-Regular.ttf	1634497911.6811
StimVisualOff	1	9				1634497911.9519
StimVisualOn	1	10	nusidkagre	center	LiberationMono-Regular.ttf	1634497912.2436
StimVisualOff	1	10				1634497912.5144
StimVisualOn	1	11	7	center	LiberationMono-Regular.ttf	1634497912.8061
StimVisualOff	1	11				1634497913.0769
StimVisualOn	1	12	sidtis	center	LiberationMono-Regular.ttf	1634497913.3686
StimVisualOff	1	12				1634497913.6394
StimVisualOn	1	13	ernuvilvy	center	LiberationMono-Regular.ttf	1634497913.9311
StimVisualOff	1	13				1634497914.2019
StimVisualOn	1	14	viv	center	LiberationMono-Regular.ttf	1634497914.4936
StimVisualOff	1	14				1634497914.7644
StimVisualOn	1	15	sidcolry	center	LiberationMono-Regular.ttf	1634497915.0561
StimVisualOff	1	15				1634497915.327
StimVisualOn	1	16	nusidtisre	center	LiberationMono-Regular.ttf	1634497915.6186
StimVisualOff	1	16				1634497915.8895
StimVisualOn	1	17	remaf	center	LiberationMono-Regular.ttf	1634497916.1811
StimVisualOff	1	17				1634497916.452
StimVisualOn	1	18	kaglabe	center	LiberationMono-Regular.ttf	1634497916.7228
StimVisualOff	1	18				1634497916.9936
StimVisualOn	1	19	sidmaf	center	LiberationMono-Regular.ttf	1634497917.2853
StimVisualOff	1	19				1634497917.5562
StimVisualOn	1	20	nusidfodre	center	LiberationMono-Regular.ttf	1634497917.8478
StimVisualOff	1	20				1634497918.1187
StimVisualOn	1	21	sidfodlabe	center	LiberationMono-Regular.ttf	1634497918.4103
StimVisualOff	1	21				1634497918.6812
StimVisualOn	1	22	ernufoldy	center	LiberationMono-Regular.ttf	1634497918.9729
StimVisualOff	1	22				1634497919.2437
StimVisualOn	1	23	unrecorly	center	LiberationMono-Regular.ttf	1634497919.5354
StimVisualOff	1	23				1634497919.8062
StimVisualOn	1	24	sidkalgy	center	LiberationMono-Regular.ttf	1634497920.0979
StimVisualOff	1	24				1634497920.3687
StimVisualOn	1	25	kaglabe	center	LiberationMono-Regular.ttf	1634497920.6604
StimVisualOff	1	25				1634497920.9312
StimVisualOn	1	26	9	center	LiberationMono-Regular.ttf	1634497921.2229
StimVisualOff	1	26				1634497921.4937
StimVisualOn	1	27	undiskagly	center	LiberationMono-Regular.ttf	1634497921.7854
StimVisualOff	1	27				1634497922.0562
StimVisualOn	1	28	unrecorly	center	LiberationMono-Regular.ttf	1634497922.3479
StimVisualOff	1	28				1634497922.6187
StimVisualOn	1	29	ertis	center	LiberationMono-Regular.ttf	1634497922.9104
StimVisualOff	1	29				1634497923.1813
StimVisualOn	1	30	vivlabe	center	LiberationMono-Regular.ttf	1634497923.4729
StimVisualOff	1	30				1634497923.7438
StimVisualOn	1	31	sidvilvy	center	LiberationMono-Regular.ttf	1634497924.0354
StimVisualOff	1	31				1634497924.3063
StimVisualOn	1	32	ernukagre	center	LiberationMono-Regular.ttf	1634497924.5979
StimVisualOff	1	32				1634497924.8688
StimVisualOn	1	33	diskag	center	LiberationMono-Regular.ttf	1634497925.1605
StimVisualOff	1	33				1634497925.4313
StimVisualOn	1	34	undiscorable	center	LiberationMono-Regular.ttf	1634497925.723
StimVisualOff	1	34				1634497925.9938
StimVisualOn	1	35	unrekagly	center	LiberationMono-Regular.ttf	1634497926.2855
StimVisualOff	1	35				1634497926.5563
StimVisualOn	1	36	ernucolry	center	LiberationMono-Regular.ttf	1634497926.848
StimVisualOff	1	36				1634497927.1188
StimVisualOn	1	37	dismafable	center	LiberationMono-Regular.ttf	1634497927.4105
StimVisualOff	1	37				1634497927.6813
StimVisualOn	1	38	sidcor	center	LiberationMono-Regular.ttf	1634497927.9522
StimVisualOff	1	38				1634497928.223
StimVisualOn	1	39	unvivly	center	LiberationMono-Regular.ttf	1634497928.5147
StimVisualOff	1	39				1634497928.7855
StimVisualOn	1	40	kalgy	center	LiberationMono-Regular.ttf	1634497929.0772
StimVisualOff	1	40				1634497929.348
StimVisualOn	1	41	ernufod	center	LiberationMono-Regular.ttf	1634497929.6397
StimVisualOff	1	41				1634497929.9105
StimVisualOn	1	42	kag	center	LiberationMono-Regular.ttf	1634497930.2022
StimVisualOff	1	42				1634497930.473
StimVisualOn	1	43	kaglabe	center	LiberationMono-Regular.ttf	1634497930.7439
StimVisualOff	1	43				1634497931.0147
StimVisualOn	1	44	5	center	LiberationMono-Regular.ttf	1634497931.3064
StimVisualOff	1	44				1634497931.5772
StimVisualOn	1	45	unrevivly	center	LiberationMono-Regular.ttf	1634497931.8689
StimVisualOff	1	45				1634497932.1397
StimVisualOn	1	46	ertilsy	center	LiberationMono-Regular.ttf	1634497932.4314
StimVisualOff	1	46				1634497932.7022
StimVisualOn	1	47	unrefodly	center	LiberationMono-Regular.ttf	1634497932.9939
StimVisualOff	1	47				1634497933.2648
StimVisualOn	1	48	nutislabe	center	LiberationMono-Regular.ttf	1634497933.5356
StimVisualOff	1	48				1634497933.8064
StimVisualOn	1	49	fodable	center	LiberationMono-Regular.ttf	1634497934.0981
StimVisualOff	1	49				1634497934.3689
StimVisualOn	1	50	disfod	center	LiberationMono-Regular.ttf	1634497934.6606
StimVisualOff	1	50				1634497934.9314
StimVisualOn	1	51	nusidmalfy	center	LiberationMono-Regular.ttf	1634497935.2231
StimVisualOff	1	51				1634497935.494
StimVisualOn	1	52	corlabe	center	LiberationMono-Regular.ttf	1634497935.7856
StimVisualOff	1	52				1634497936.0565
StimVisualOn	1	53	recor	center	LiberationMono-Regular.ttf	1634497936.3481
StimVisualOff	1	53				1634497936.619
StimVisualOn	1	54	vilvy	center	LiberationMono-Regular.ttf	1634497936.9107
StimVisualOff	1	54				1634497937.1815
StimVisualOn	1	55	kagly	center	LiberationMono-Regular.ttf	1634497937.4523
StimVisualOff	1	55				1634497937.7232
