Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOff	1	106				1634422124.576
StimVisualOn	1	107	i	center	AlexBrush-Regular.ttf	1634422124.7011
StimVisualOff	1	107				1634422124.8052
StimVisualOn	1	108	y	center	LiberationMono-Regular.ttf	1634422124.9302
StimVisualOff	1	108				1634422125.0344
StimVisualOn	1	109	p	center	LiberationMono-Regular.ttf	1634422125.1594
StimVisualOff	1	109				1634422125.2844
StimVisualOn	1	110	5	center	LiberationMono-Regular.ttf	1634422125.4302
StimVisualOff	1	110				1634422125.5552
StimVisualOn	1	111	y	center	LiberationMono-Regular.ttf	1634422125.6802
StimVisualOff	1	111				1634422125.7844
StimVisualOn	1	112	S	center	AlexBrush-Regular.ttf	1634422125.9094
StimVisualOff	1	112				1634422126.0344
StimVisualOn	1	113	C	center	AlexBrush-Regular.ttf	1634422126.1594
StimVisualOff	1	113				1634422126.2844
StimVisualOn	1	114	h	center	LiberationMono-Regular.ttf	1634422126.4302
StimVisualOff	1	114				1634422126.5552
StimVisualOn	1	115	B	center	LiberationMono-Regular.ttf	1634422126.7011
StimVisualOff	1	115				1634422126.8261
StimVisualOn	1	116	K	center	AlexBrush-Regular.ttf	1634422126.9511
StimVisualOff	1	116				1634422127.0761
StimVisualOn	1	117	b	center	LiberationMono-Regular.ttf	1634422127.2219
StimVisualOff	1	117				1634422127.3469
StimVisualOn	1	118	z	center	AlexBrush-Regular.ttf	1634422127.4928
StimVisualOff	1	118				1634422127.6178
StimVisualOn	1	119	V	center	AlexBrush-Regular.ttf	1634422127.7428
StimVisualOff	1	119				1634422127.8678
StimVisualOn	1	120	d	center	LiberationMono-Regular.ttf	1634422128.0136
StimVisualOff	1	120				1634422128.1178
StimVisualOn	1	121	W	center	AlexBrush-Regular.ttf	1634422128.2428
StimVisualOff	1	121				1634422128.3678
StimVisualOn	1	122	I	center	AlexBrush-Regular.ttf	1634422128.5136
StimVisualOff	1	122				1634422128.6386
StimVisualOn	1	123	W	center	AlexBrush-Regular.ttf	1634422128.7636
StimVisualOff	1	123				1634422128.8886
StimVisualOn	1	124	B	center	LiberationMono-Regular.ttf	1634422129.0345
StimVisualOff	1	124				1634422129.1595
StimVisualOn	1	125	I	center	LiberationMono-Regular.ttf	1634422129.2845
StimVisualOff	1	125				1634422129.3886
StimVisualOn	1	126	Q	center	AlexBrush-Regular.ttf	1634422129.5136
StimVisualOff	1	126				1634422129.6386
StimVisualOn	1	127	Z	center	LiberationMono-Regular.ttf	1634422129.7845
StimVisualOff	1	127				1634422129.9095
StimVisualOn	1	128	A	center	LiberationMono-Regular.ttf	1634422130.0553
StimVisualOff	1	128				1634422130.1803
StimVisualOn	1	129	U	center	LiberationMono-Regular.ttf	1634422130.3053
StimVisualOff	1	129				1634422130.4095
StimVisualOn	1	130	p	center	AlexBrush-Regular.ttf	1634422130.5345
StimVisualOff	1	130				1634422130.6387
StimVisualOn	1	131	n	center	LiberationMono-Regular.ttf	1634422130.7637
StimVisualOff	1	131				1634422130.8887
StimVisualOn	1	132	E	center	AlexBrush-Regular.ttf	1634422131.0345
StimVisualOff	1	132				1634422131.1595
