Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634420061.0222	
BlockStart	1	0	0		-	1634420062.6969	
Fix	1	0	0		+	1634420062.7287
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634420064.2913
StimVisualOff	1	1				1634420064.4163
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634420064.5621
StimVisualOff	1	2				1634420064.6871
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634420064.833
StimVisualOff	1	3				1634420064.958
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634420065.1038
StimVisualOff	1	4				1634420065.2288
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634420065.3746
StimVisualOff	1	5				1634420065.4996
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634420065.6455
StimVisualOff	1	6				1634420065.7705
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634420065.8955
StimVisualOff	1	7				1634420065.9996
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634420066.1246
StimVisualOff	1	8				1634420066.2288
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634420066.3746
StimVisualOff	1	9				1634420066.4996
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634420066.6247
StimVisualOff	1	10				1634420066.7497
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634420066.8955
StimVisualOff	1	11				1634420067.0205
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634420067.1455
StimVisualOff	1	12				1634420067.2705
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634420067.4163
StimVisualOff	1	13				1634420067.5413
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634420067.6872
StimVisualOff	1	14				1634420067.8122
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634420067.958
StimVisualOff	1	15				1634420068.083
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634420068.2288
StimVisualOff	1	16				1634420068.3538
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634420068.4997
StimVisualOff	1	17				1634420068.6039
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634420068.7497
StimVisualOff	1	18				1634420068.8747
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634420069.0205
StimVisualOff	1	19				1634420069.1455
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634420069.2914
StimVisualOff	1	20				1634420069.4164
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634420069.5622
StimVisualOff	1	21				1634420069.6664
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634420069.7914
StimVisualOff	1	22				1634420069.8955
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634420070.0205
StimVisualOff	1	23				1634420070.1247
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634420070.2705
StimVisualOff	1	24				1634420070.3747
StimVisualOn	1	25	e	center	AlexBrush-Regular.ttf	1634420070.4997
StimVisualOff	1	25				1634420070.6247
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634420070.7706
StimVisualOff	1	26				1634420070.8747
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634420070.9997
StimVisualOff	1	27				1634420071.1247
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634420071.2706
StimVisualOff	1	28				1634420071.3747
StimVisualOn	1	29	D	center	LiberationMono-Regular.ttf	1634420071.4997
StimVisualOff	1	29				1634420071.6247
StimVisualOn	1	30	u	center	AlexBrush-Regular.ttf	1634420071.7706
StimVisualOff	1	30				1634420071.8747
StimVisualOn	1	31	C	center	LiberationMono-Regular.ttf	1634420071.9997
StimVisualOff	1	31				1634420072.1039
StimVisualOn	1	32	E	center	LiberationMono-Regular.ttf	1634420072.2289
StimVisualOff	1	32				1634420072.3539
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634420072.4789
StimVisualOff	1	33				1634420072.6039
StimVisualOn	1	34	O	center	AlexBrush-Regular.ttf	1634420072.7497
StimVisualOff	1	34				1634420072.8748
StimVisualOn	1	35	W	center	LiberationMono-Regular.ttf	1634420073.0206
StimVisualOff	1	35				1634420073.1456
StimVisualOn	1	36	3	center	LiberationMono-Regular.ttf	1634420073.2914
StimVisualOff	1	36				1634420073.4164
StimVisualOn	1	37	b	center	AlexBrush-Regular.ttf	1634420073.5623
StimVisualOff	1	37				1634420073.6664
StimVisualOn	1	38	j	center	AlexBrush-Regular.ttf	1634420073.7914
StimVisualOff	1	38				1634420073.8956
StimVisualOn	1	39	f	center	AlexBrush-Regular.ttf	1634420074.0206
StimVisualOff	1	39				1634420074.1456
StimVisualOn	1	40	G	center	AlexBrush-Regular.ttf	1634420074.2914
StimVisualOff	1	40				1634420074.4165
StimVisualOn	1	41	k	center	LiberationMono-Regular.ttf	1634420074.5623
StimVisualOff	1	41				1634420074.6665
StimVisualOn	1	42	q	center	LiberationMono-Regular.ttf	1634420074.7915
StimVisualOff	1	42				1634420074.8956
StimVisualOn	1	43	N	center	AlexBrush-Regular.ttf	1634420075.0206
StimVisualOff	1	43				1634420075.1456
StimVisualOn	1	44	J	center	LiberationMono-Regular.ttf	1634420075.2915
StimVisualOff	1	44				1634420075.4165
