Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOff	1	77				1634422342.4134
StimVisualOn	1	78	J	center	AlexBrush-Regular.ttf	1634422342.5801
StimVisualOff	1	78				1634422342.7259
StimVisualOn	1	79	g	center	LiberationMono-Regular.ttf	1634422342.8926
StimVisualOff	1	79				1634422343.0384
StimVisualOn	1	80	D	center	AlexBrush-Regular.ttf	1634422343.2051
StimVisualOff	1	80				1634422343.3509
StimVisualOn	1	81	I	center	LiberationMono-Regular.ttf	1634422343.5176
StimVisualOff	1	81				1634422343.6634
StimVisualOn	1	82	F	center	AlexBrush-Regular.ttf	1634422343.8301
StimVisualOff	1	82				1634422343.9759
StimVisualOn	1	83	X	center	LiberationMono-Regular.ttf	1634422344.1426
StimVisualOff	1	83				1634422344.2885
StimVisualOn	1	84	b	center	AlexBrush-Regular.ttf	1634422344.4343
StimVisualOff	1	84				1634422344.5801
StimVisualOn	1	85	m	center	AlexBrush-Regular.ttf	1634422344.7468
StimVisualOff	1	85				1634422344.8926
StimVisualOn	1	86	J	center	AlexBrush-Regular.ttf	1634422345.0593
StimVisualOff	1	86				1634422345.2051
StimVisualOn	1	87	D	center	LiberationMono-Regular.ttf	1634422345.3718
StimVisualOff	1	87				1634422345.5176
StimVisualOn	1	88	B	center	LiberationMono-Regular.ttf	1634422345.6843
StimVisualOff	1	88				1634422345.8301
StimVisualOn	1	89	5	center	LiberationMono-Regular.ttf	1634422345.9968
StimVisualOff	1	89				1634422346.1427
StimVisualOn	1	90	o	center	AlexBrush-Regular.ttf	1634422346.3093
StimVisualOff	1	90				1634422346.4552
StimVisualOn	1	91	j	center	AlexBrush-Regular.ttf	1634422346.6218
StimVisualOff	1	91				1634422346.7677
StimVisualOn	1	92	B	center	AlexBrush-Regular.ttf	1634422346.9135
StimVisualOff	1	92				1634422347.0593
StimVisualOn	1	93	R	center	AlexBrush-Regular.ttf	1634422347.226
StimVisualOff	1	93				1634422347.3718
StimVisualOn	1	94	g	center	LiberationMono-Regular.ttf	1634422347.5385
StimVisualOff	1	94				1634422347.6843
StimVisualOn	1	95	s	center	LiberationMono-Regular.ttf	1634422347.851
StimVisualOff	1	95				1634422347.9969
StimVisualOn	1	96	E	center	LiberationMono-Regular.ttf	1634422348.1635
StimVisualOff	1	96				1634422348.3094
StimVisualOn	1	97	t	center	LiberationMono-Regular.ttf	1634422348.476
StimVisualOff	1	97				1634422348.6219
StimVisualOn	1	98	m	center	AlexBrush-Regular.ttf	1634422348.7885
StimVisualOff	1	98				1634422348.9344
StimVisualOn	1	99	b	center	LiberationMono-Regular.ttf	1634422349.101
StimVisualOff	1	99				1634422349.2469
StimVisualOn	1	100	E	center	LiberationMono-Regular.ttf	1634422349.4136
StimVisualOff	1	100				1634422349.5594
StimVisualOn	1	101	i	center	LiberationMono-Regular.ttf	1634422349.7261
StimVisualOff	1	101				1634422349.8719
