Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634418242.2447	
BlockStart	1	0	0		-	1634418245.0518	
Fix	1	0	0		+	1634418245.0726
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634418245.1143
StimVisualOff	1	1				1634418245.2185
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634418245.3643
StimVisualOff	1	2				1634418245.4685
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634418245.5935
StimVisualOff	1	3				1634418245.7185
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634418245.8435
StimVisualOff	1	4				1634418245.9476
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634418246.0935
StimVisualOff	1	5				1634418246.2185
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634418246.3643
StimVisualOff	1	6				1634418246.4893
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634418246.6143
StimVisualOff	1	7				1634418246.7393
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634418246.8643
StimVisualOff	1	8				1634418246.9893
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634418247.1352
StimVisualOff	1	9				1634418247.2602
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634418247.406
StimVisualOff	1	10				1634418247.531
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634418247.6768
StimVisualOff	1	11				1634418247.781
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634418247.906
StimVisualOff	1	12				1634418248.031
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634418248.1768
StimVisualOff	1	13				1634418248.281
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634418248.406
StimVisualOff	1	14				1634418248.5102
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634418248.656
StimVisualOff	1	15				1634418248.7602
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634418248.8852
StimVisualOff	1	16				1634418248.9893
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634418249.1144
StimVisualOff	1	17				1634418249.2394
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634418249.3852
StimVisualOff	1	18				1634418249.4894
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634418249.6144
StimVisualOff	1	19				1634418249.7185
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634418249.8644
StimVisualOff	1	20				1634418249.9894
