Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634377397.9606	
BlockStart	1	0	0		-	1634377397.9682	
Fix	1	1	0		+	1634377397.9953
StimVisualOn	1	1	     a	right	Courier New	1634377398.662
StimVisualOff	1	1				1634377398.787
Fix	1	2	0		+	1634377398.912
StimVisualOn	1	2	     d	right	Courier New	1634377399.5786
StimVisualOff	1	2				1634377399.7036
Fix	1	3	0		+	1634377399.8286
StimVisualOn	1	3	     0	right	Courier New	1634377400.4953
StimVisualOff	1	3				1634377400.6203
Fix	1	4	0		+	1634377400.7662
StimVisualOn	1	4	E     	left	abuget	1634377401.4328
StimVisualOff	1	4				1634377401.5578
Fix	1	5	0		+	1634377401.6828
StimVisualOn	1	5	D     	left	Courier New	1634377402.3495
StimVisualOff	1	5				1634377402.4745
Fix	1	6	0		+	1634377402.5995
StimVisualOn	1	6	     1	right	abuget	1634377403.2454
StimVisualOff	1	6				1634377403.3704
Fix	1	7	0		+	1634377403.4954
StimVisualOn	1	7	B     	left	Courier New	1634377404.162
StimVisualOff	1	7				1634377404.2871
Fix	1	8	0		+	1634377404.4121
StimVisualOn	1	8	     1	right	Courier New	1634377405.0787
StimVisualOff	1	8				1634377405.2037
Fix	1	9	0		+	1634377405.3287
StimVisualOn	1	9	     E	right	Courier New	1634377405.9954
StimVisualOff	1	9				1634377406.1204
Fix	1	10	0		+	1634377406.2454
StimVisualOn	1	10	1     	left	abuget	1634377406.9121
StimVisualOff	1	10				1634377407.0371
Fix	1	11	0		+	1634377407.1621
StimVisualOn	1	11	C     	left	abuget	1634377407.8288
StimVisualOff	1	11				1634377407.9538
Fix	1	12	0		+	1634377408.0788
StimVisualOn	1	12	     1	right	Courier New	1634377408.7455
StimVisualOff	1	12				1634377408.8705
Fix	1	13	0		+	1634377408.9955
StimVisualOn	1	13	b     	left	Courier New	1634377409.6621
StimVisualOff	1	13				1634377409.7871
Fix	1	14	0		+	1634377409.9122
StimVisualOn	1	14	1     	left	Courier New	1634377410.5788
StimVisualOff	1	14				1634377410.7038
Fix	1	15	0		+	1634377410.8288
StimVisualOn	1	15	     1	right	abuget	1634377411.4955
StimVisualOff	1	15				1634377411.6205
Fix	1	16	0		+	1634377411.7455
StimVisualOn	1	16	b     	left	abuget	1634377412.3914
StimVisualOff	1	16				1634377412.5164
Fix	1	17	0		+	1634377412.6414
StimVisualOn	1	17	     B	right	Courier New	1634377413.308
StimVisualOff	1	17				1634377413.433
Fix	1	18	0		+	1634377413.558
StimVisualOn	1	18	     b	right	Courier New	1634377414.2039
StimVisualOff	1	18				1634377414.3289
Fix	1	19	0		+	1634377414.4539
StimVisualOn	1	19	     1	right	Arial	1634377415.1206
StimVisualOff	1	19				1634377415.2247
Fix	1	20	0		+	1634377415.3497
StimVisualOn	1	20	     d	right	abuget	1634377416.0164
StimVisualOff	1	20				1634377416.1414
Fix	1	21	0		+	1634377416.2664
StimVisualOn	1	21	e     	left	Courier New	1634377416.9123
StimVisualOff	1	21				1634377417.0373
Fix	1	22	0		+	1634377417.1623
StimVisualOn	1	22	b     	left	Courier New	1634377417.8081
StimVisualOff	1	22				1634377417.9331
Fix	1	23	0		+	1634377418.0581
StimVisualOn	1	23	     1	right	abuget	1634377418.704
StimVisualOff	1	23				1634377418.829
Fix	1	24	0		+	1634377418.954
StimVisualOn	1	24	     C	right	Courier New	1634377419.6207
StimVisualOff	1	24				1634377419.7456
Fix	1	25	0		+	1634377419.8707
StimVisualOn	1	25	     D	right	Courier New	1634377420.5373
StimVisualOff	1	25				1634377420.6623
Fix	1	26	0		+	1634377420.7873
StimVisualOn	1	26	     C	right	abuget	1634377421.4332
StimVisualOff	1	26				1634377421.5582
Fix	1	27	0		+	1634377421.6832
StimVisualOn	1	27	     a	right	Courier New	1634377422.3499
StimVisualOff	1	27				1634377422.4749
Fix	1	28	0		+	1634377422.5999
StimVisualOn	1	28	     b	right	Courier New	1634377423.2457
StimVisualOff	1	28				1634377423.3707
Fix	1	29	0		+	1634377423.4957
StimVisualOn	1	29	     B	right	abuget	1634377424.1624
StimVisualOff	1	29				1634377424.2874
Fix	1	30	0		+	1634377424.4124
StimVisualOn	1	30	     B	right	abuget	1634377425.0582
StimVisualOff	1	30				1634377425.1832
Fix	1	31	0		+	1634377425.3082
StimVisualOn	1	31	     1	right	Courier New	1634377425.9749
StimVisualOff	1	31				1634377426.0999
Fix	1	32	0		+	1634377426.2249
StimVisualOn	1	32	     E	right	Courier New	1634377426.8708
StimVisualOff	1	32				1634377426.9958
Fix	1	33	0		+	1634377427.1208
StimVisualOn	1	33	c     	left	abuget	1634377427.7666
StimVisualOff	1	33				1634377427.8916
Fix	1	34	0		+	1634377428.0166
StimVisualOn	1	34	     d	right	Courier New	1634377428.6833
StimVisualOff	1	34				1634377428.8083
Fix	1	35	0		+	1634377428.9333
StimVisualOn	1	35	A     	left	abuget	1634377429.6
StimVisualOff	1	35				1634377429.725
Fix	1	36	0		+	1634377429.85
StimVisualOn	1	36	     D	right	Courier New	1634377430.5167
StimVisualOff	1	36				1634377430.6417
Fix	1	37	0		+	1634377430.7667
StimVisualOn	1	37	1     	left	Arial	1634377431.4125
StimVisualOff	1	37				1634377431.5375
Fix	1	38	0		+	1634377431.6625
StimVisualOn	1	38	     0	right	abuget	1634377432.3292
StimVisualOff	1	38				1634377432.4542
Fix	1	39	0		+	1634377432.5792
StimVisualOn	1	39	A     	left	Courier New	1634377433.225
StimVisualOff	1	39				1634377433.3501
Fix	1	40	0		+	1634377433.4751
StimVisualOn	1	40	0     	left	Courier New	1634377434.1209
StimVisualOff	1	40				1634377434.2459
Fix	1	41	0		+	1634377434.3709
StimVisualOn	1	41	e     	left	abuget	1634377435.0376
StimVisualOff	1	41				1634377435.1626
Fix	1	42	0		+	1634377435.2876
StimVisualOn	1	42	e     	left	abuget	1634377435.9543
StimVisualOff	1	42				1634377436.0793
Fix	1	43	0		+	1634377436.2043
StimVisualOn	1	43	     e	right	Courier New	1634377436.8709
StimVisualOff	1	43				1634377436.9959
Fix	1	44	0		+	1634377437.1209
StimVisualOn	1	44	     D	right	abuget	1634377437.7876
StimVisualOff	1	44				1634377437.9126
Fix	1	45	0		+	1634377438.0376
StimVisualOn	1	45	c     	left	Courier New	1634377438.7043
StimVisualOff	1	45				1634377438.8293
Fix	1	46	0		+	1634377438.9543
StimVisualOn	1	46	     A	right	abuget	1634377439.6002
StimVisualOff	1	46				1634377439.7252
Fix	1	47	0		+	1634377439.8502
StimVisualOn	1	47	0     	left	abuget	1634377440.5168
StimVisualOff	1	47				1634377440.6418
Fix	1	48	0		+	1634377440.7668
StimVisualOn	1	48	1     	left	abuget	1634377441.4335
StimVisualOff	1	48				1634377441.5585
Fix	1	49	0		+	1634377441.6835
StimVisualOn	1	49	     1	right	Courier New	1634377442.3502
StimVisualOff	1	49				1634377442.4752
Fix	1	50	0		+	1634377442.6002
StimVisualOn	1	50	     0	right	Courier New	1634377443.2669
StimVisualOff	1	50				1634377443.3919
Fix	1	51	0		+	1634377443.5169
StimVisualOn	1	51	D     	left	abuget	1634377444.1836
StimVisualOff	1	51				1634377444.3086
Fix	1	52	0		+	1634377444.4336
StimVisualOn	1	52	     1	right	abuget	1634377445.1003
StimVisualOff	1	52				1634377445.2253
Fix	1	53	0		+	1634377445.3503
StimVisualOn	1	53	     B	right	abuget	1634377446.0169
StimVisualOff	1	53				1634377446.1419
Fix	1	54	0		+	1634377446.2669
StimVisualOn	1	54	c     	left	Courier New	1634377446.9128
StimVisualOff	1	54				1634377447.0378
Fix	1	55	0		+	1634377447.1628
StimVisualOn	1	55	     c	right	Courier New	1634377447.8086
StimVisualOff	1	55				1634377447.9336
Fix	1	56	0		+	1634377448.0586
StimVisualOn	1	56	     1	right	Courier New	1634377448.7045
StimVisualOff	1	56				1634377448.8295
Fix	1	57	0		+	1634377448.9545
