Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634426613.5542	
BlockStart	1	0	0		-	1634426615.3555	
Fix	1	0	0		+	1634426615.3838
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634426616.9463
StimVisualOff	1	1				1634426617.113
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634426617.3005
StimVisualOff	1	2				1634426617.4672
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634426617.6547
StimVisualOff	1	3				1634426617.8214
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634426618.0089
StimVisualOff	1	4				1634426618.1755
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634426618.363
StimVisualOff	1	5				1634426618.5297
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634426618.7172
StimVisualOff	1	6				1634426618.8839
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634426619.0714
StimVisualOff	1	7				1634426619.238
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634426619.4255
StimVisualOff	1	8				1634426619.5922
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634426619.7797
StimVisualOff	1	9				1634426619.9464
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634426620.1339
StimVisualOff	1	10				1634426620.3214
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634426620.5089
StimVisualOff	1	11				1634426620.6756
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634426620.8631
StimVisualOff	1	12				1634426621.0297
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634426621.2172
StimVisualOff	1	13				1634426621.3839
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634426621.5714
StimVisualOff	1	14				1634426621.7381
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634426621.9256
StimVisualOff	1	15				1634426622.0923
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634426622.2798
StimVisualOff	1	16				1634426622.4464
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634426622.6339
StimVisualOff	1	17				1634426622.8006
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634426622.9881
StimVisualOff	1	18				1634426623.1548
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634426623.3423
StimVisualOff	1	19				1634426623.5089
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634426623.6964
StimVisualOff	1	20				1634426623.8631
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634426624.0506
StimVisualOff	1	21				1634426624.2173
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634426624.4048
StimVisualOff	1	22				1634426624.5715
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634426624.759
StimVisualOff	1	23				1634426624.9256
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634426625.1131
StimVisualOff	1	24				1634426625.2798
StimVisualOn	1	25	2	center	LiberationMono-Regular.ttf	1634426625.4673
StimVisualOff	1	25				1634426625.634
StimVisualOn	1	26	p	center	AlexBrush-Regular.ttf	1634426625.8215
StimVisualOff	1	26				1634426625.9882
StimVisualOn	1	27	L	center	AlexBrush-Regular.ttf	1634426626.1757
StimVisualOff	1	27				1634426626.3423
StimVisualOn	1	28	e	center	LiberationMono-Regular.ttf	1634426626.5298
StimVisualOff	1	28				1634426626.6965
StimVisualOn	1	29	x	center	LiberationMono-Regular.ttf	1634426626.884
StimVisualOff	1	29				1634426627.0507
StimVisualOn	1	30	e	center	AlexBrush-Regular.ttf	1634426627.2382
StimVisualOff	1	30				1634426627.4048
StimVisualOn	1	31	O	center	AlexBrush-Regular.ttf	1634426627.5923
StimVisualOff	1	31				1634426627.759
StimVisualOn	1	32	T	center	LiberationMono-Regular.ttf	1634426627.9465
StimVisualOff	1	32				1634426628.1132
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634426628.3007
StimVisualOff	1	33				1634426628.4674
StimVisualOn	1	34	D	center	LiberationMono-Regular.ttf	1634426628.6549
StimVisualOff	1	34				1634426628.8215
StimVisualOn	1	35	u	center	AlexBrush-Regular.ttf	1634426629.009
StimVisualOff	1	35				1634426629.1757
StimVisualOn	1	36	C	center	LiberationMono-Regular.ttf	1634426629.3632
StimVisualOff	1	36				1634426629.5299
StimVisualOn	1	37	E	center	LiberationMono-Regular.ttf	1634426629.7174
StimVisualOff	1	37				1634426629.884
StimVisualOn	1	38	P	center	LiberationMono-Regular.ttf	1634426630.0715
StimVisualOff	1	38				1634426630.2382
StimVisualOn	1	39	O	center	AlexBrush-Regular.ttf	1634426630.4257
StimVisualOff	1	39				1634426630.5924
StimVisualOn	1	40	W	center	LiberationMono-Regular.ttf	1634426630.7799
StimVisualOff	1	40				1634426630.9466
StimVisualOn	1	41	b	center	AlexBrush-Regular.ttf	1634426631.1341
StimVisualOff	1	41				1634426631.3007
StimVisualOn	1	42	j	center	AlexBrush-Regular.ttf	1634426631.4882
StimVisualOff	1	42				1634426631.6549
StimVisualOn	1	43	f	center	AlexBrush-Regular.ttf	1634426631.8424
StimVisualOff	1	43				1634426632.0091
StimVisualOn	1	44	2	center	LiberationMono-Regular.ttf	1634426632.1966
StimVisualOff	1	44				1634426632.3633
StimVisualOn	1	45	j	center	LiberationMono-Regular.ttf	1634426632.5508
StimVisualOff	1	45				1634426632.7174
StimVisualOn	1	46	z	center	LiberationMono-Regular.ttf	1634426632.9049
StimVisualOff	1	46				1634426633.0716
StimVisualOn	1	47	u	center	AlexBrush-Regular.ttf	1634426633.2591
StimVisualOff	1	47				1634426633.4258
StimVisualOn	1	48	D	center	AlexBrush-Regular.ttf	1634426633.6133
StimVisualOff	1	48				1634426633.7799
StimVisualOn	1	49	G	center	AlexBrush-Regular.ttf	1634426633.9674
StimVisualOff	1	49				1634426634.1341
StimVisualOn	1	50	k	center	LiberationMono-Regular.ttf	1634426634.3216
StimVisualOff	1	50				1634426634.4883
StimVisualOn	1	51	q	center	LiberationMono-Regular.ttf	1634426634.6758
StimVisualOff	1	51				1634426634.8425
StimVisualOn	1	52	N	center	AlexBrush-Regular.ttf	1634426635.03
StimVisualOff	1	52				1634426635.1966
StimVisualOn	1	53	J	center	LiberationMono-Regular.ttf	1634426635.3841
StimVisualOff	1	53				1634426635.5508
StimVisualOn	1	54	t	center	LiberationMono-Regular.ttf	1634426635.7383
StimVisualOff	1	54				1634426635.905
StimVisualOn	1	55	y	center	LiberationMono-Regular.ttf	1634426636.0925
StimVisualOff	1	55				1634426636.2591
StimVisualOn	1	56	J	center	LiberationMono-Regular.ttf	1634426636.4466
StimVisualOff	1	56				1634426636.6133
StimVisualOn	1	57	B	center	AlexBrush-Regular.ttf	1634426636.8008
StimVisualOff	1	57				1634426636.9675
StimVisualOn	1	58	V	center	AlexBrush-Regular.ttf	1634426637.155
StimVisualOff	1	58				1634426637.3217
StimVisualOn	1	59	C	center	LiberationMono-Regular.ttf	1634426637.5092
StimVisualOff	1	59				1634426637.6758
StimVisualOn	1	60	S	center	LiberationMono-Regular.ttf	1634426637.8633
StimVisualOff	1	60				1634426638.03
StimVisualOn	1	61	T	center	AlexBrush-Regular.ttf	1634426638.2175
StimVisualOff	1	61				1634426638.3842
StimVisualOn	1	62	B	center	AlexBrush-Regular.ttf	1634426638.5717
StimVisualOff	1	62				1634426638.7384
StimVisualOn	1	63	V	center	AlexBrush-Regular.ttf	1634426638.9259
StimVisualOff	1	63				1634426639.0925
StimVisualOn	1	64	P	center	LiberationMono-Regular.ttf	1634426639.28
StimVisualOff	1	64				1634426639.4467
StimVisualOn	1	65	L	center	LiberationMono-Regular.ttf	1634426639.6342
StimVisualOff	1	65				1634426639.8009
StimVisualOn	1	66	b	center	AlexBrush-Regular.ttf	1634426639.9884
StimVisualOff	1	66				1634426640.1759
StimVisualOn	1	67	w	center	AlexBrush-Regular.ttf	1634426640.3634
StimVisualOff	1	67				1634426640.5301
StimVisualOn	1	68	U	center	LiberationMono-Regular.ttf	1634426640.7176
StimVisualOff	1	68				1634426640.8842
StimVisualOn	1	69	y	center	LiberationMono-Regular.ttf	1634426641.0717
StimVisualOff	1	69				1634426641.2384
StimVisualOn	1	70	G	center	LiberationMono-Regular.ttf	1634426641.4259
StimVisualOff	1	70				1634426641.5926
StimVisualOn	1	71	v	center	LiberationMono-Regular.ttf	1634426641.7801
StimVisualOff	1	71				1634426641.9467
StimVisualOn	1	72	2	center	LiberationMono-Regular.ttf	1634426642.1342
StimVisualOff	1	72				1634426642.3009
StimVisualOn	1	73	o	center	AlexBrush-Regular.ttf	1634426642.4884
StimVisualOff	1	73				1634426642.6551
StimVisualOn	1	74	z	center	AlexBrush-Regular.ttf	1634426642.8426
StimVisualOff	1	74				1634426643.0093
StimVisualOn	1	75	W	center	AlexBrush-Regular.ttf	1634426643.1968
StimVisualOff	1	75				1634426643.3634
StimVisualOn	1	76	u	center	AlexBrush-Regular.ttf	1634426643.5509
StimVisualOff	1	76				1634426643.7176
StimVisualOn	1	77	b	center	AlexBrush-Regular.ttf	1634426643.9051
StimVisualOff	1	77				1634426644.0718
StimVisualOn	1	78	B	center	LiberationMono-Regular.ttf	1634426644.2593
StimVisualOff	1	78				1634426644.4259
StimVisualOn	1	79	H	center	LiberationMono-Regular.ttf	1634426644.6135
StimVisualOff	1	79				1634426644.7801
StimVisualOn	1	80	i	center	LiberationMono-Regular.ttf	1634426644.9676
StimVisualOff	1	80				1634426645.1343
StimVisualOn	1	81	C	center	AlexBrush-Regular.ttf	1634426645.3218
StimVisualOff	1	81				1634426645.4885
StimVisualOn	1	82	p	center	LiberationMono-Regular.ttf	1634426645.676
StimVisualOff	1	82				1634426645.8426
StimVisualOn	1	83	l	center	LiberationMono-Regular.ttf	1634426646.0301
StimVisualOff	1	83				1634426646.1968
StimVisualOn	1	84	k	center	AlexBrush-Regular.ttf	1634426646.3843
StimVisualOff	1	84				1634426646.551
StimVisualOn	1	85	Y	center	LiberationMono-Regular.ttf	1634426646.7385
StimVisualOff	1	85				1634426646.9052
StimVisualOn	1	86	a	center	AlexBrush-Regular.ttf	1634426647.0927
StimVisualOff	1	86				1634426647.2593
StimVisualOn	1	87	T	center	AlexBrush-Regular.ttf	1634426647.4468
StimVisualOff	1	87				1634426647.6135
StimVisualOn	1	88	c	center	AlexBrush-Regular.ttf	1634426647.801
StimVisualOff	1	88				1634426647.9677
StimVisualOn	1	89	W	center	LiberationMono-Regular.ttf	1634426648.1552
StimVisualOff	1	89				1634426648.3218
StimVisualOn	1	90	l	center	LiberationMono-Regular.ttf	1634426648.5094
StimVisualOff	1	90				1634426648.676
StimVisualOn	1	91	J	center	AlexBrush-Regular.ttf	1634426648.8635
StimVisualOff	1	91				1634426649.0302
StimVisualOn	1	92	g	center	LiberationMono-Regular.ttf	1634426649.2177
StimVisualOff	1	92				1634426649.3844
StimVisualOn	1	93	D	center	AlexBrush-Regular.ttf	1634426649.5719
StimVisualOff	1	93				1634426649.7385
StimVisualOn	1	94	I	center	LiberationMono-Regular.ttf	1634426649.926
StimVisualOff	1	94				1634426650.0927
StimVisualOn	1	95	F	center	AlexBrush-Regular.ttf	1634426650.2802
StimVisualOff	1	95				1634426650.4469
StimVisualOn	1	96	X	center	LiberationMono-Regular.ttf	1634426650.6344
StimVisualOff	1	96				1634426650.8011
StimVisualOn	1	97	b	center	AlexBrush-Regular.ttf	1634426650.9886
StimVisualOff	1	97				1634426651.1552
StimVisualOn	1	98	m	center	AlexBrush-Regular.ttf	1634426651.3427
StimVisualOff	1	98				1634426651.5094
StimVisualOn	1	99	4	center	LiberationMono-Regular.ttf	1634426651.6969
StimVisualOff	1	99				1634426651.8636
StimVisualOn	1	100	x	center	LiberationMono-Regular.ttf	1634426652.0511
StimVisualOff	1	100				1634426652.2386
StimVisualOn	1	101	H	center	LiberationMono-Regular.ttf	1634426652.4261
StimVisualOff	1	101				1634426652.5927
StimVisualOn	1	102	d	center	LiberationMono-Regular.ttf	1634426652.7803
StimVisualOff	1	102				1634426652.9469
StimVisualOn	1	103	l	center	LiberationMono-Regular.ttf	1634426653.1344
StimVisualOff	1	103				1634426653.3011
StimVisualOn	1	104	J	center	AlexBrush-Regular.ttf	1634426653.4886
StimVisualOff	1	104				1634426653.6553
StimVisualOn	1	105	D	center	LiberationMono-Regular.ttf	1634426653.8428
StimVisualOff	1	105				1634426654.0094
StimVisualOn	1	106	B	center	LiberationMono-Regular.ttf	1634426654.1969
StimVisualOff	1	106				1634426654.3636
StimVisualOn	1	107	o	center	AlexBrush-Regular.ttf	1634426654.5511
StimVisualOff	1	107				1634426654.7178
StimVisualOn	1	108	j	center	AlexBrush-Regular.ttf	1634426654.9053
StimVisualOff	1	108				1634426655.072
StimVisualOn	1	109	B	center	AlexBrush-Regular.ttf	1634426655.2595
StimVisualOff	1	109				1634426655.4261
StimVisualOn	1	110	R	center	AlexBrush-Regular.ttf	1634426655.6136
StimVisualOff	1	110				1634426655.8011
StimVisualOn	1	111	g	center	LiberationMono-Regular.ttf	1634426655.9886
StimVisualOff	1	111				1634426656.1553
StimVisualOn	1	112	s	center	LiberationMono-Regular.ttf	1634426656.3428
StimVisualOff	1	112				1634426656.5095
StimVisualOn	1	113	E	center	LiberationMono-Regular.ttf	1634426656.697
StimVisualOff	1	113				1634426656.8637
StimVisualOn	1	114	t	center	LiberationMono-Regular.ttf	1634426657.0512
StimVisualOff	1	114				1634426657.2178
StimVisualOn	1	115	m	center	AlexBrush-Regular.ttf	1634426657.4053
StimVisualOff	1	115				1634426657.572
StimVisualOn	1	116	b	center	LiberationMono-Regular.ttf	1634426657.7595
StimVisualOff	1	116				1634426657.9262
StimVisualOn	1	117	E	center	LiberationMono-Regular.ttf	1634426658.1137
StimVisualOff	1	117				1634426658.2803
StimVisualOn	1	118	i	center	LiberationMono-Regular.ttf	1634426658.4678
StimVisualOff	1	118				1634426658.6345
StimVisualOn	1	119	o	center	AlexBrush-Regular.ttf	1634426658.822
StimVisualOff	1	119				1634426658.9887
StimVisualOn	1	120	z	center	LiberationMono-Regular.ttf	1634426659.1762
StimVisualOff	1	120				1634426659.3429
StimVisualOn	1	121	b	center	LiberationMono-Regular.ttf	1634426659.5304
StimVisualOff	1	121				1634426659.697
StimVisualOn	1	122	7	center	LiberationMono-Regular.ttf	1634426659.8845
StimVisualOff	1	122				1634426660.0512
StimVisualOn	1	123	Q	center	AlexBrush-Regular.ttf	1634426660.2387
StimVisualOff	1	123				1634426660.4054
StimVisualOn	1	124	L	center	LiberationMono-Regular.ttf	1634426660.5929
StimVisualOff	1	124				1634426660.7596
StimVisualOn	1	125	X	center	AlexBrush-Regular.ttf	1634426660.9471
StimVisualOff	1	125				1634426661.1137
StimVisualOn	1	126	M	center	AlexBrush-Regular.ttf	1634426661.3012
StimVisualOff	1	126				1634426661.4679
StimVisualOn	1	127	L	center	LiberationMono-Regular.ttf	1634426661.6554
StimVisualOff	1	127				1634426661.8221
StimVisualOn	1	128	D	center	LiberationMono-Regular.ttf	1634426662.0096
StimVisualOff	1	128				1634426662.1762
StimVisualOn	1	129	p	center	LiberationMono-Regular.ttf	1634426662.3637
StimVisualOff	1	129				1634426662.5304
StimVisualOn	1	130	i	center	AlexBrush-Regular.ttf	1634426662.7179
StimVisualOff	1	130				1634426662.8846
StimVisualOn	1	131	y	center	LiberationMono-Regular.ttf	1634426663.0721
StimVisualOff	1	131				1634426663.2388
StimVisualOn	1	132	p	center	LiberationMono-Regular.ttf	1634426663.4263
StimVisualOff	1	132				1634426663.5929
StimVisualOn	1	133	y	center	LiberationMono-Regular.ttf	1634426663.7804
StimVisualOff	1	133				1634426663.9471
StimVisualOn	1	134	S	center	AlexBrush-Regular.ttf	1634426664.1346
StimVisualOff	1	134				1634426664.3013
StimVisualOn	1	135	C	center	AlexBrush-Regular.ttf	1634426664.4888
StimVisualOff	1	135				1634426664.6555
StimVisualOn	1	136	h	center	LiberationMono-Regular.ttf	1634426664.8429
StimVisualOff	1	136				1634426665.0096
StimVisualOn	1	137	B	center	LiberationMono-Regular.ttf	1634426665.1971
StimVisualOff	1	137				1634426665.3638
StimVisualOn	1	138	K	center	AlexBrush-Regular.ttf	1634426665.5513
StimVisualOff	1	138				1634426665.718
StimVisualOn	1	139	b	center	LiberationMono-Regular.ttf	1634426665.9055
StimVisualOff	1	139				1634426666.0721
StimVisualOn	1	140	z	center	AlexBrush-Regular.ttf	1634426666.2596
StimVisualOff	1	140				1634426666.4263
StimVisualOn	1	141	V	center	AlexBrush-Regular.ttf	1634426666.6138
StimVisualOff	1	141				1634426666.8013
StimVisualOn	1	142	d	center	LiberationMono-Regular.ttf	1634426666.9888
StimVisualOff	1	142				1634426667.1555
StimVisualOn	1	143	W	center	AlexBrush-Regular.ttf	1634426667.343
StimVisualOff	1	143				1634426667.5097
StimVisualOn	1	144	I	center	AlexBrush-Regular.ttf	1634426667.6972
StimVisualOff	1	144				1634426667.8638
StimVisualOn	1	145	W	center	AlexBrush-Regular.ttf	1634426668.0513
StimVisualOff	1	145				1634426668.218
StimVisualOn	1	146	B	center	LiberationMono-Regular.ttf	1634426668.4055
StimVisualOff	1	146				1634426668.5722
StimVisualOn	1	147	I	center	LiberationMono-Regular.ttf	1634426668.7597
StimVisualOff	1	147				1634426668.9264
StimVisualOn	1	148	Q	center	AlexBrush-Regular.ttf	1634426669.1139
StimVisualOff	1	148				1634426669.2805
StimVisualOn	1	149	Z	center	LiberationMono-Regular.ttf	1634426669.468
StimVisualOff	1	149				1634426669.6347
StimVisualOn	1	150	A	center	LiberationMono-Regular.ttf	1634426669.8222
StimVisualOff	1	150				1634426669.9889
StimVisualOn	1	151	U	center	LiberationMono-Regular.ttf	1634426670.1764
StimVisualOff	1	151				1634426670.343
StimVisualOn	1	152	p	center	AlexBrush-Regular.ttf	1634426670.5305
StimVisualOff	1	152				1634426670.6972
StimVisualOn	1	153	n	center	LiberationMono-Regular.ttf	1634426670.8847
StimVisualOff	1	153				1634426671.0514
StimVisualOn	1	154	5	center	LiberationMono-Regular.ttf	1634426671.2389
StimVisualOff	1	154				1634426671.4056
StimVisualOn	1	155	S	center	AlexBrush-Regular.ttf	1634426671.5931
StimVisualOff	1	155				1634426671.7597
StimVisualOn	1	156	v	center	LiberationMono-Regular.ttf	1634426671.9472
StimVisualOff	1	156				1634426672.1139
StimVisualOn	1	157	I	center	AlexBrush-Regular.ttf	1634426672.3014
StimVisualOff	1	157				1634426672.4681
StimVisualOn	1	158	w	center	AlexBrush-Regular.ttf	1634426672.6556
StimVisualOff	1	158				1634426672.8223
StimVisualOn	1	159	E	center	AlexBrush-Regular.ttf	1634426673.0098
StimVisualOff	1	159				1634426673.1764
StimVisualOn	1	160	r	center	LiberationMono-Regular.ttf	1634426673.3639
StimVisualOff	1	160				1634426673.5306
StimVisualOn	1	161	S	center	AlexBrush-Regular.ttf	1634426673.7181
StimVisualOff	1	161				1634426673.8848
StimVisualOn	1	162	y	center	AlexBrush-Regular.ttf	1634426674.0723
StimVisualOff	1	162				1634426674.2389
StimVisualOn	1	163	m	center	AlexBrush-Regular.ttf	1634426674.4264
StimVisualOff	1	163				1634426674.5931
StimVisualOn	1	164	R	center	AlexBrush-Regular.ttf	1634426674.7806
StimVisualOff	1	164				1634426674.9473
StimVisualOn	1	165	d	center	LiberationMono-Regular.ttf	1634426675.1348
StimVisualOff	1	165				1634426675.3015
StimVisualOn	1	166	v	center	LiberationMono-Regular.ttf	1634426675.489
StimVisualOff	1	166				1634426675.6556
StimVisualOn	1	167	b	center	AlexBrush-Regular.ttf	1634426675.8431
StimVisualOff	1	167				1634426676.0098
StimVisualOn	1	168	t	center	AlexBrush-Regular.ttf	1634426676.1973
StimVisualOff	1	168				1634426676.364
StimVisualOn	1	169	n	center	LiberationMono-Regular.ttf	1634426676.5515
StimVisualOff	1	169				1634426676.7181
StimVisualOn	1	170	T	center	LiberationMono-Regular.ttf	1634426676.9056
StimVisualOff	1	170				1634426677.0723
StimVisualOn	1	171	r	center	LiberationMono-Regular.ttf	1634426677.2598
StimVisualOff	1	171				1634426677.4265
StimVisualOn	1	172	S	center	LiberationMono-Regular.ttf	1634426677.614
StimVisualOff	1	172				1634426677.7807
StimVisualOn	1	173	h	center	AlexBrush-Regular.ttf	1634426677.9682
StimVisualOff	1	173				1634426678.1348
StimVisualOn	1	174	s	center	AlexBrush-Regular.ttf	1634426678.3223
StimVisualOff	1	174				1634426678.489
StimVisualOn	1	175	X	center	LiberationMono-Regular.ttf	1634426678.6765
StimVisualOff	1	175				1634426678.8432
StimVisualOn	1	176	f	center	LiberationMono-Regular.ttf	1634426679.0307
StimVisualOff	1	176				1634426679.1974
StimVisualOn	1	177	Y	center	AlexBrush-Regular.ttf	1634426679.3849
StimVisualOff	1	177				1634426679.5515
StimVisualOn	1	178	K	center	LiberationMono-Regular.ttf	1634426679.739
StimVisualOff	1	178				1634426679.9057
StimVisualOn	1	179	2	center	LiberationMono-Regular.ttf	1634426680.0932
StimVisualOff	1	179				1634426680.2599
StimVisualOn	1	180	w	center	LiberationMono-Regular.ttf	1634426680.4474
StimVisualOff	1	180				1634426680.614
StimVisualOn	1	181	n	center	LiberationMono-Regular.ttf	1634426680.8016
StimVisualOff	1	181				1634426680.9682
StimVisualOn	1	182	c	center	AlexBrush-Regular.ttf	1634426681.1557
StimVisualOff	1	182				1634426681.3224
StimVisualOn	1	183	O	center	AlexBrush-Regular.ttf	1634426681.5099
StimVisualOff	1	183				1634426681.6766
StimVisualOn	1	184	v	center	AlexBrush-Regular.ttf	1634426681.8641
StimVisualOff	1	184				1634426682.0516
StimVisualOn	1	185	U	center	AlexBrush-Regular.ttf	1634426682.2391
StimVisualOff	1	185				1634426682.4057
StimVisualOn	1	186	y	center	AlexBrush-Regular.ttf	1634426682.5932
StimVisualOff	1	186				1634426682.7599
StimVisualOn	1	187	U	center	AlexBrush-Regular.ttf	1634426682.9474
StimVisualOff	1	187				1634426683.1141
StimVisualOn	1	188	H	center	AlexBrush-Regular.ttf	1634426683.3016
StimVisualOff	1	188				1634426683.4683
StimVisualOn	1	189	C	center	LiberationMono-Regular.ttf	1634426683.6558
StimVisualOff	1	189				1634426683.8224
StimVisualOn	1	190	x	center	AlexBrush-Regular.ttf	1634426684.0099
StimVisualOff	1	190				1634426684.1766
StimVisualOn	1	191	X	center	AlexBrush-Regular.ttf	1634426684.3641
StimVisualOff	1	191				1634426684.5308
StimVisualOn	1	192	o	center	LiberationMono-Regular.ttf	1634426684.7183
StimVisualOff	1	192				1634426684.885
StimVisualOn	1	193	x	center	AlexBrush-Regular.ttf	1634426685.0725
StimVisualOff	1	193				1634426685.2391
StimVisualOn	1	194	E	center	AlexBrush-Regular.ttf	1634426685.4266
StimVisualOff	1	194				1634426685.5933
StimVisualOn	1	195	t	center	AlexBrush-Regular.ttf	1634426685.7808
StimVisualOff	1	195				1634426685.9475
StimVisualOn	1	196	s	center	LiberationMono-Regular.ttf	1634426686.135
StimVisualOff	1	196				1634426686.3016
