Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634418492.9987	
BlockStart	1	0	0		-	1634418496.0906	
Fix	1	0	0		+	1634418496.1186
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634418496.1811
StimVisualOff	1	1				1634418496.3061
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634418496.4519
StimVisualOff	1	2				1634418496.5561
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634418496.6811
StimVisualOff	1	3				1634418496.7853
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634418496.9103
StimVisualOff	1	4				1634418497.0353
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634418497.1811
StimVisualOff	1	5				1634418497.3061
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634418497.4519
StimVisualOff	1	6				1634418497.5561
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634418497.6811
StimVisualOff	1	7				1634418497.7853
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634418497.9103
StimVisualOff	1	8				1634418498.0353
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634418498.1811
StimVisualOff	1	9				1634418498.3061
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634418498.4311
StimVisualOff	1	10				1634418498.5561
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634418498.702
StimVisualOff	1	11				1634418498.827
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634418498.9728
StimVisualOff	1	12				1634418499.0978
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634418499.2436
StimVisualOff	1	13				1634418499.3686
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634418499.5145
StimVisualOff	1	14				1634418499.6186
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634418499.7645
StimVisualOff	1	15				1634418499.8686
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634418499.9936
StimVisualOff	1	16				1634418500.0978
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634418500.2228
StimVisualOff	1	17				1634418500.3478
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634418500.4937
StimVisualOff	1	18				1634418500.6187
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634418500.7645
StimVisualOff	1	19				1634418500.8687
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634418500.9937
StimVisualOff	1	20				1634418501.1187
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634418501.2437
StimVisualOff	1	21				1634418501.3478
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634418501.4937
StimVisualOff	1	22				1634418501.6187
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634418501.7645
StimVisualOff	1	23				1634418501.8895
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634418502.0353
StimVisualOff	1	24				1634418502.1603
StimVisualOn	1	25	e	center	AlexBrush-Regular.ttf	1634418502.3062
StimVisualOff	1	25				1634418502.4104
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634418502.5354
StimVisualOff	1	26				1634418502.6604
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634418502.7854
StimVisualOff	1	27				1634418502.8895
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634418503.0145
StimVisualOff	1	28				1634418503.1395
StimVisualOn	1	29	D	center	LiberationMono-Regular.ttf	1634418503.2854
StimVisualOff	1	29				1634418503.3895
StimVisualOn	1	30	u	center	AlexBrush-Regular.ttf	1634418503.5145
StimVisualOff	1	30				1634418503.6395
StimVisualOn	1	31	C	center	LiberationMono-Regular.ttf	1634418503.7645
StimVisualOff	1	31				1634418503.8895
StimVisualOn	1	32	E	center	LiberationMono-Regular.ttf	1634418504.0145
StimVisualOff	1	32				1634418504.1396
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634418504.2646
StimVisualOff	1	33				1634418504.3896
StimVisualOn	1	34	O	center	AlexBrush-Regular.ttf	1634418504.5354
StimVisualOff	1	34				1634418504.6604
StimVisualOn	1	35	W	center	LiberationMono-Regular.ttf	1634418504.7854
StimVisualOff	1	35				1634418504.8896
StimVisualOn	1	36	3	center	AlexBrush-Regular.ttf	1634418505.0146
StimVisualOff	1	36				1634418505.1396
StimVisualOn	1	37	b	center	AlexBrush-Regular.ttf	1634418505.2646
StimVisualOff	1	37				1634418505.3896
StimVisualOn	1	38	j	center	AlexBrush-Regular.ttf	1634418505.5146
StimVisualOff	1	38				1634418505.6396
StimVisualOn	1	39	f	center	AlexBrush-Regular.ttf	1634418505.7854
StimVisualOff	1	39				1634418505.9104
StimVisualOn	1	40	G	center	AlexBrush-Regular.ttf	1634418506.0354
StimVisualOff	1	40				1634418506.1604
StimVisualOn	1	41	k	center	LiberationMono-Regular.ttf	1634418506.3063
StimVisualOff	1	41				1634418506.4104
StimVisualOn	1	42	q	center	LiberationMono-Regular.ttf	1634418506.5354
