Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634422897.8919	
BlockStart	1	0	0		-	1634422899.7363	
Fix	1	0	0		+	1634422899.7779
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634422901.3404
StimVisualOff	1	1				1634422901.4863
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634422901.6529
StimVisualOff	1	2				1634422901.7988
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634422901.9654
StimVisualOff	1	3				1634422902.1113
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634422902.2571
StimVisualOff	1	4				1634422902.403
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634422902.5696
StimVisualOff	1	5				1634422902.7155
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634422902.8821
StimVisualOff	1	6				1634422903.028
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634422903.1946
StimVisualOff	1	7				1634422903.3405
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634422903.5071
StimVisualOff	1	8				1634422903.653
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634422903.7988
StimVisualOff	1	9				1634422903.9447
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634422904.1113
StimVisualOff	1	10				1634422904.2572
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634422904.4238
StimVisualOff	1	11				1634422904.5697
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634422904.7363
StimVisualOff	1	12				1634422904.8822
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634422905.0488
StimVisualOff	1	13				1634422905.1947
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634422905.3613
StimVisualOff	1	14				1634422905.5072
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634422905.6738
StimVisualOff	1	15				1634422905.8197
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634422905.9863
StimVisualOff	1	16				1634422906.1322
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634422906.2989
StimVisualOff	1	17				1634422906.4447
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634422906.5905
StimVisualOff	1	18				1634422906.7364
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634422906.903
StimVisualOff	1	19				1634422907.0489
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634422907.2155
StimVisualOff	1	20				1634422907.3614
