Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634489820.0913	
BlockStart	1	0	0		-	1634489821.6195	
Fix	1	0	0		+	1634489821.669
KeyPress	1	1				1634489821.6167	
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634489823.2106
StimVisualOff	1	1				1634489823.3773
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634489823.5648
StimVisualOff	1	2				1634489823.7315
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634489823.919
StimVisualOff	1	3				1634489824.0857
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634489824.2732
StimVisualOff	1	4				1634489824.4398
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634489824.6273
StimVisualOff	1	5				1634489824.794
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634489824.9815
StimVisualOff	1	6				1634489825.1482
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634489825.3357
StimVisualOff	1	7				1634489825.5023
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634489825.6899
StimVisualOff	1	8				1634489825.8565
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634489826.044
StimVisualOff	1	9				1634489826.2107
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634489826.3774
StimVisualOff	1	10				1634489826.544
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634489826.7315
StimVisualOff	1	11				1634489826.8982
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634489827.0857
StimVisualOff	1	12				1634489827.2524
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634489827.4399
StimVisualOff	1	13				1634489827.6065
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634489827.7941
StimVisualOff	1	14				1634489827.9607
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634489828.1482
StimVisualOff	1	15				1634489828.3149
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634489828.5024
StimVisualOff	1	16				1634489828.6691
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634489828.8566
StimVisualOff	1	17				1634489829.0232
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634489829.2107
StimVisualOff	1	18				1634489829.3774
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634489829.5649
StimVisualOff	1	19				1634489829.7316
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634489829.9191
StimVisualOff	1	20				1634489830.0858
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634489830.2733
StimVisualOff	1	21				1634489830.4399
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634489830.6274
StimVisualOff	1	22				1634489830.7941
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634489830.9816
StimVisualOff	1	23				1634489831.1483
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634489831.3358
StimVisualOff	1	24				1634489831.5024
StimVisualOn	1	25	2	center	LiberationMono-Regular.ttf	1634489831.69
StimVisualOff	1	25				1634489831.8566
StimVisualOn	1	26	p	center	AlexBrush-Regular.ttf	1634489832.0441
StimVisualOff	1	26				1634489832.2108
StimVisualOn	1	27	L	center	AlexBrush-Regular.ttf	1634489832.3983
StimVisualOff	1	27				1634489832.565
StimVisualOn	1	28	e	center	AlexBrush-Regular.ttf	1634489832.7525
StimVisualOff	1	28				1634489832.9191
StimVisualOn	1	29	O	center	AlexBrush-Regular.ttf	1634489833.1066
StimVisualOff	1	29				1634489833.2733
StimVisualOn	1	30	T	center	LiberationMono-Regular.ttf	1634489833.4608
StimVisualOff	1	30				1634489833.6275
StimVisualOn	1	31	P	center	LiberationMono-Regular.ttf	1634489833.815
StimVisualOff	1	31				1634489833.9817
StimVisualOn	1	32	D	center	LiberationMono-Regular.ttf	1634489834.1692
StimVisualOff	1	32				1634489834.3358
StimVisualOn	1	33	u	center	AlexBrush-Regular.ttf	1634489834.5233
StimVisualOff	1	33				1634489834.69
StimVisualOn	1	34	C	center	LiberationMono-Regular.ttf	1634489834.8775
StimVisualOff	1	34				1634489835.0442
StimVisualOn	1	35	E	center	LiberationMono-Regular.ttf	1634489835.2317
StimVisualOff	1	35				1634489835.3983
StimVisualOn	1	36	P	center	LiberationMono-Regular.ttf	1634489835.5858
StimVisualOff	1	36				1634489835.7525
StimVisualOn	1	37	O	center	AlexBrush-Regular.ttf	1634489835.94
StimVisualOff	1	37				1634489836.1067
StimVisualOn	1	38	W	center	LiberationMono-Regular.ttf	1634489836.2942
StimVisualOff	1	38				1634489836.4609
StimVisualOn	1	39	b	center	AlexBrush-Regular.ttf	1634489836.6484
StimVisualOff	1	39				1634489836.815
StimVisualOn	1	40	j	center	AlexBrush-Regular.ttf	1634489837.0025
StimVisualOff	1	40				1634489837.1692
StimVisualOn	1	41	f	center	AlexBrush-Regular.ttf	1634489837.3567
StimVisualOff	1	41				1634489837.5234
StimVisualOn	1	42	G	center	AlexBrush-Regular.ttf	1634489837.7109
StimVisualOff	1	42				1634489837.8775
StimVisualOn	1	43	4	center	LiberationMono-Regular.ttf	1634489838.0859
StimVisualOff	1	43				1634489838.2526
StimVisualOn	1	44	J	center	LiberationMono-Regular.ttf	1634489838.4401
StimVisualOff	1	44				1634489838.6067
StimVisualOn	1	45	f	center	LiberationMono-Regular.ttf	1634489838.7942
StimVisualOff	1	45				1634489838.9609
StimVisualOn	1	46	k	center	LiberationMono-Regular.ttf	1634489839.1484
StimVisualOff	1	46				1634489839.3151
StimVisualOn	1	47	q	center	LiberationMono-Regular.ttf	1634489839.5026
StimVisualOff	1	47				1634489839.6692
StimVisualOn	1	48	N	center	AlexBrush-Regular.ttf	1634489839.8568
StimVisualOff	1	48				1634489840.0234
StimVisualOn	1	49	J	center	LiberationMono-Regular.ttf	1634489840.2109
StimVisualOff	1	49				1634489840.3776
StimVisualOn	1	50	t	center	LiberationMono-Regular.ttf	1634489840.5651
StimVisualOff	1	50				1634489840.7318
StimVisualOn	1	51	y	center	LiberationMono-Regular.ttf	1634489840.9193
StimVisualOff	1	51				1634489841.0859
StimVisualOn	1	52	J	center	LiberationMono-Regular.ttf	1634489841.2734
StimVisualOff	1	52				1634489841.4401
StimVisualOn	1	53	B	center	AlexBrush-Regular.ttf	1634489841.6276
StimVisualOff	1	53				1634489841.7943
StimVisualOn	1	54	V	center	AlexBrush-Regular.ttf	1634489841.9818
StimVisualOff	1	54				1634489842.1485
StimVisualOn	1	55	C	center	LiberationMono-Regular.ttf	1634489842.336
StimVisualOff	1	55				1634489842.5026
StimVisualOn	1	56	S	center	LiberationMono-Regular.ttf	1634489842.6901
StimVisualOff	1	56				1634489842.8568
StimVisualOn	1	57	T	center	AlexBrush-Regular.ttf	1634489843.0443
StimVisualOff	1	57				1634489843.211
StimVisualOn	1	58	B	center	AlexBrush-Regular.ttf	1634489843.3985
StimVisualOff	1	58				1634489843.5651
StimVisualOn	1	59	V	center	AlexBrush-Regular.ttf	1634489843.7526
StimVisualOff	1	59				1634489843.9193
StimVisualOn	1	60	P	center	LiberationMono-Regular.ttf	1634489844.1068
StimVisualOff	1	60				1634489844.2735
StimVisualOn	1	61	L	center	LiberationMono-Regular.ttf	1634489844.461
StimVisualOff	1	61				1634489844.6277
StimVisualOn	1	62	b	center	AlexBrush-Regular.ttf	1634489844.8152
StimVisualOff	1	62				1634489844.9818
StimVisualOn	1	63	w	center	AlexBrush-Regular.ttf	1634489845.1693
StimVisualOff	1	63				1634489845.336
StimVisualOn	1	64	1	center	LiberationMono-Regular.ttf	1634489845.5235
StimVisualOff	1	64				1634489845.6902
StimVisualOn	1	65	E	center	AlexBrush-Regular.ttf	1634489845.8777
StimVisualOff	1	65				1634489846.0443
StimVisualOn	1	66	E	center	LiberationMono-Regular.ttf	1634489846.2318
StimVisualOff	1	66				1634489846.3985
StimVisualOn	1	67	U	center	LiberationMono-Regular.ttf	1634489846.586
StimVisualOff	1	67				1634489846.7527
StimVisualOn	1	68	y	center	LiberationMono-Regular.ttf	1634489846.9402
StimVisualOff	1	68				1634489847.1069
StimVisualOn	1	69	G	center	LiberationMono-Regular.ttf	1634489847.2944
StimVisualOff	1	69				1634489847.461
StimVisualOn	1	70	v	center	LiberationMono-Regular.ttf	1634489847.6485
StimVisualOff	1	70				1634489847.8152
StimVisualOn	1	71	b	center	AlexBrush-Regular.ttf	1634489848.0027
StimVisualOff	1	71				1634489848.1694
StimVisualOn	1	72	B	center	LiberationMono-Regular.ttf	1634489848.3569
StimVisualOff	1	72				1634489848.5236
StimVisualOn	1	73	H	center	LiberationMono-Regular.ttf	1634489848.7111
StimVisualOff	1	73				1634489848.8777
StimVisualOn	1	74	i	center	LiberationMono-Regular.ttf	1634489849.0652
StimVisualOff	1	74				1634489849.2319
StimVisualOn	1	75	C	center	AlexBrush-Regular.ttf	1634489849.4194
StimVisualOff	1	75				1634489849.5861
StimVisualOn	1	76	p	center	LiberationMono-Regular.ttf	1634489849.7736
StimVisualOff	1	76				1634489849.9403
StimVisualOn	1	77	l	center	LiberationMono-Regular.ttf	1634489850.1277
StimVisualOff	1	77				1634489850.2944
StimVisualOn	1	78	k	center	AlexBrush-Regular.ttf	1634489850.4819
StimVisualOff	1	78				1634489850.6486
StimVisualOn	1	79	Y	center	LiberationMono-Regular.ttf	1634489850.8361
StimVisualOff	1	79				1634489851.0028
StimVisualOn	1	80	a	center	AlexBrush-Regular.ttf	1634489851.1903
StimVisualOff	1	80				1634489851.3569
StimVisualOn	1	81	T	center	AlexBrush-Regular.ttf	1634489851.5444
StimVisualOff	1	81				1634489851.7111
StimVisualOn	1	82	c	center	AlexBrush-Regular.ttf	1634489851.8986
StimVisualOff	1	82				1634489852.0653
StimVisualOn	1	83	W	center	LiberationMono-Regular.ttf	1634489852.2528
StimVisualOff	1	83				1634489852.4195
StimVisualOn	1	84	l	center	LiberationMono-Regular.ttf	1634489852.607
StimVisualOff	1	84				1634489852.7736
StimVisualOn	1	85	J	center	AlexBrush-Regular.ttf	1634489852.9611
StimVisualOff	1	85				1634489853.1278
StimVisualOn	1	86	g	center	LiberationMono-Regular.ttf	1634489853.3153
StimVisualOff	1	86				1634489853.482
StimVisualOn	1	87	D	center	AlexBrush-Regular.ttf	1634489853.6695
StimVisualOff	1	87				1634489853.8361
StimVisualOn	1	88	2	center	LiberationMono-Regular.ttf	1634489854.0236
StimVisualOff	1	88				1634489854.1903
StimVisualOn	1	89	w	center	AlexBrush-Regular.ttf	1634489854.3778
StimVisualOff	1	89				1634489854.5445
StimVisualOn	1	90	K	center	AlexBrush-Regular.ttf	1634489854.732
StimVisualOff	1	90				1634489854.8987
StimVisualOn	1	91	I	center	LiberationMono-Regular.ttf	1634489855.0862
StimVisualOff	1	91				1634489855.2528
StimVisualOn	1	92	F	center	AlexBrush-Regular.ttf	1634489855.4403
StimVisualOff	1	92				1634489855.607
StimVisualOn	1	93	X	center	LiberationMono-Regular.ttf	1634489855.7945
StimVisualOff	1	93				1634489855.9612
StimVisualOn	1	94	b	center	AlexBrush-Regular.ttf	1634489856.1487
StimVisualOff	1	94				1634489856.3153
StimVisualOn	1	95	m	center	AlexBrush-Regular.ttf	1634489856.5029
StimVisualOff	1	95				1634489856.6695
StimVisualOn	1	96	J	center	AlexBrush-Regular.ttf	1634489856.857
StimVisualOff	1	96				1634489857.0237
StimVisualOn	1	97	D	center	LiberationMono-Regular.ttf	1634489857.2112
StimVisualOff	1	97				1634489857.3779
StimVisualOn	1	98	B	center	LiberationMono-Regular.ttf	1634489857.5654
StimVisualOff	1	98				1634489857.732
StimVisualOn	1	99	o	center	AlexBrush-Regular.ttf	1634489857.9195
StimVisualOff	1	99				1634489858.0862
StimVisualOn	1	100	j	center	AlexBrush-Regular.ttf	1634489858.2737
StimVisualOff	1	100				1634489858.4404
