Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634429630.7597	
BlockStart	1	0	0		-	1634429631.6723	
Fix	1	0	0		+	1634429631.7048
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634429633.2674
StimVisualOff	1	1				1634429633.434
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634429633.6424
StimVisualOff	1	2				1634429633.809
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634429633.9966
StimVisualOff	1	3				1634429634.1632
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634429634.3507
StimVisualOff	1	4				1634429634.5174
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634429634.7049
StimVisualOff	1	5				1634429634.8716
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634429635.0799
StimVisualOff	1	6				1634429635.2466
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634429635.4341
StimVisualOff	1	7				1634429635.6007
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634429635.7882
StimVisualOff	1	8				1634429635.9549
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634429636.1424
StimVisualOff	1	9				1634429636.3091
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634429636.4966
StimVisualOff	1	10				1634429636.6633
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634429636.8508
StimVisualOff	1	11				1634429637.0174
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634429637.2049
StimVisualOff	1	12				1634429637.3716
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634429637.5591
StimVisualOff	1	13				1634429637.7258
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634429637.9133
StimVisualOff	1	14				1634429638.08
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634429638.2675
StimVisualOff	1	15				1634429638.4341
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634429638.6216
StimVisualOff	1	16				1634429638.7883
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634429638.9758
StimVisualOff	1	17				1634429639.1425
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634429639.33
StimVisualOff	1	18				1634429639.4966
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634429639.6841
StimVisualOff	1	19				1634429639.8508
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634429640.0383
StimVisualOff	1	20				1634429640.205
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634429640.3925
StimVisualOff	1	21				1634429640.5592
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634429640.7467
StimVisualOff	1	22				1634429640.9133
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634429641.1008
StimVisualOff	1	23				1634429641.2675
