Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	19	x	right	LiberationMono-Regular.ttf	1634411352.6926
StimVisualOff	1	19				1634411352.8176
Fix	1	20	0		+	1634411353.0676
StimVisualOn	1	20	Y	left	LiberationMono-Regular.ttf	1634411352.9426
StimVisualOff	1	20				1634411353.0468
Fix	1	21	0		+	1634411353.2968
StimVisualOn	1	21	R	left	AlexBrush-Regular.ttf	1634411353.1718
StimVisualOff	1	21				1634411353.276
Fix	1	22	0		+	1634411353.5677
StimVisualOn	1	22	b	right	AlexBrush-Regular.ttf	1634411353.401
StimVisualOff	1	22				1634411353.526
Fix	1	23	0		+	1634411353.8385
StimVisualOn	1	23	y	left	AlexBrush-Regular.ttf	1634411353.6718
StimVisualOff	1	23				1634411353.7968
Fix	1	24	0		+	1634411354.0885
StimVisualOn	1	24	D	left	LiberationMono-Regular.ttf	1634411353.9218
StimVisualOff	1	24				1634411354.0468
Fix	1	25	0		+	1634411354.3177
StimVisualOn	1	25	n	right	LiberationMono-Regular.ttf	1634411354.1927
StimVisualOff	1	25				1634411354.2968
Fix	1	26	0		+	1634411354.5885
StimVisualOn	1	26	p	right	LiberationMono-Regular.ttf	1634411354.4218
StimVisualOff	1	26				1634411354.5468
Fix	1	27	0		+	1634411354.7968
StimVisualOn	1	27	O	left	LiberationMono-Regular.ttf	1634411354.6718
StimVisualOff	1	27				1634411354.776
Fix	1	28	0		+	1634411355.026
StimVisualOn	1	28	E	right	LiberationMono-Regular.ttf	1634411354.901
StimVisualOff	1	28				1634411355.0052
Fix	1	29	0		+	1634411355.2968
StimVisualOn	1	29	A	right	LiberationMono-Regular.ttf	1634411355.1302
StimVisualOff	1	29				1634411355.2552
Fix	1	30	0		+	1634411355.5052
StimVisualOn	1	30	U	left	AlexBrush-Regular.ttf	1634411355.3802
StimVisualOff	1	30				1634411355.4843
Fix	1	31	0		+	1634411355.7344
StimVisualOn	1	31	4	right	LiberationMono-Regular.ttf	1634411355.6094
StimVisualOff	1	31				1634411355.7135
Fix	1	32	0		+	1634411356.0052
StimVisualOn	1	32	Q	left	AlexBrush-Regular.ttf	1634411355.8385
StimVisualOff	1	32				1634411355.9635
Fix	1	33	0		+	1634411356.2135
StimVisualOn	1	33	g	right	LiberationMono-Regular.ttf	1634411356.0885
StimVisualOff	1	33				1634411356.1927
Fix	1	34	0		+	1634411356.4427
StimVisualOn	1	34	F	left	AlexBrush-Regular.ttf	1634411356.3177
StimVisualOff	1	34				1634411356.4219
Fix	1	35	0		+	1634411356.7135
StimVisualOn	1	35	p	left	LiberationMono-Regular.ttf	1634411356.5469
StimVisualOff	1	35				1634411356.6719
Fix	1	36	0		+	1634411356.9427
StimVisualOn	1	36	k	left	AlexBrush-Regular.ttf	1634411356.8177
StimVisualOff	1	36				1634411356.9219
Fix	1	37	0		+	1634411357.1927
StimVisualOn	1	37	b	left	LiberationMono-Regular.ttf	1634411357.0469
StimVisualOff	1	37				1634411357.151
Fix	1	38	0		+	1634411357.4011
StimVisualOn	1	38	X	left	LiberationMono-Regular.ttf	1634411357.2761
StimVisualOff	1	38				1634411357.3802
Fix	1	39	0		+	1634411357.6511
StimVisualOn	1	39	P	right	AlexBrush-Regular.ttf	1634411357.5052
StimVisualOff	1	39				1634411357.6094
Fix	1	40	0		+	1634411357.9219
StimVisualOn	1	40	s	left	LiberationMono-Regular.ttf	1634411357.7552
StimVisualOff	1	40				1634411357.8802
Fix	1	41	0		+	1634411358.1719
StimVisualOn	1	41	Q	left	AlexBrush-Regular.ttf	1634411358.0052
StimVisualOff	1	41				1634411358.1302
Fix	1	42	0		+	1634411358.4219
StimVisualOn	1	42	M	left	LiberationMono-Regular.ttf	1634411358.2552
StimVisualOff	1	42				1634411358.3802
Fix	1	43	0		+	1634411358.6719
StimVisualOn	1	43	p	left	AlexBrush-Regular.ttf	1634411358.5052
StimVisualOff	1	43				1634411358.6302
Fix	1	44	0		+	1634411358.8802
StimVisualOn	1	44	u	right	AlexBrush-Regular.ttf	1634411358.7552
StimVisualOff	1	44				1634411358.8594
Fix	1	45	0		+	1634411359.1094
StimVisualOn	1	45	W	right	LiberationMono-Regular.ttf	1634411358.9844
StimVisualOff	1	45				1634411359.0886
Fix	1	46	0		+	1634411359.3386
StimVisualOn	1	46	H	right	LiberationMono-Regular.ttf	1634411359.2136
StimVisualOff	1	46				1634411359.3177
Fix	1	47	0		+	1634411359.5677
StimVisualOn	1	47	B	right	LiberationMono-Regular.ttf	1634411359.4428
StimVisualOff	1	47				1634411359.5469
Fix	1	48	0		+	1634411359.8386
StimVisualOn	1	48	x	left	AlexBrush-Regular.ttf	1634411359.6719
StimVisualOff	1	48				1634411359.7969
Fix	1	49	0		+	1634411360.1094
StimVisualOn	1	49	b	right	LiberationMono-Regular.ttf	1634411359.9428
StimVisualOff	1	49				1634411360.0678
Fix	1	50	0		+	1634411360.3386
StimVisualOn	1	50	p	right	LiberationMono-Regular.ttf	1634411360.2136
StimVisualOff	1	50				1634411360.3178
Fix	1	51	0		+	1634411360.6094
StimVisualOn	1	51	G	right	AlexBrush-Regular.ttf	1634411360.4428
StimVisualOff	1	51				1634411360.5678
Fix	1	52	0		+	1634411360.8803
StimVisualOn	1	52	U	right	LiberationMono-Regular.ttf	1634411360.7136
StimVisualOff	1	52				1634411360.8386
Fix	1	53	0		+	1634411361.0886
StimVisualOn	1	53	h	right	AlexBrush-Regular.ttf	1634411360.9636
StimVisualOff	1	53				1634411361.0678
Fix	1	54	0		+	1634411361.3178
StimVisualOn	1	54	J	left	AlexBrush-Regular.ttf	1634411361.1928
StimVisualOff	1	54				1634411361.2969
Fix	1	55	0		+	1634411361.5886
StimVisualOn	1	55	y	right	LiberationMono-Regular.ttf	1634411361.422
StimVisualOff	1	55				1634411361.547
Fix	1	56	0		+	1634411361.8386
StimVisualOn	1	56	N	left	AlexBrush-Regular.ttf	1634411361.672
StimVisualOff	1	56				1634411361.797
Fix	1	57	0		+	1634411362.0886
StimVisualOn	1	57	R	left	AlexBrush-Regular.ttf	1634411361.9428
StimVisualOff	1	57				1634411362.047
Fix	1	58	0		+	1634411362.3178
StimVisualOn	1	58	J	left	LiberationMono-Regular.ttf	1634411362.172
StimVisualOff	1	58				1634411362.2761
Fix	1	59	0		+	1634411362.547
StimVisualOn	1	59	C	left	AlexBrush-Regular.ttf	1634411362.4011
StimVisualOff	1	59				1634411362.5053
Fix	1	60	0		+	1634411362.8178
StimVisualOn	1	60	w	left	LiberationMono-Regular.ttf	1634411362.6511
StimVisualOff	1	60				1634411362.7761
Fix	1	61	0		+	1634411363.0261
StimVisualOn	1	61	d	right	AlexBrush-Regular.ttf	1634411362.9011
StimVisualOff	1	61				1634411363.0053
Fix	1	62	0		+	1634411363.297
StimVisualOn	1	62	3	left	LiberationMono-Regular.ttf	1634411363.1303
StimVisualOff	1	62				1634411363.2553
Fix	1	63	0		+	1634411363.547
StimVisualOn	1	63	Q	left	LiberationMono-Regular.ttf	1634411363.3803
StimVisualOff	1	63				1634411363.5053
Fix	1	64	0		+	1634411363.7553
StimVisualOn	1	64	W	right	LiberationMono-Regular.ttf	1634411363.6303
StimVisualOff	1	64				1634411363.7345
Fix	1	65	0		+	1634411363.9845
StimVisualOn	1	65	V	right	LiberationMono-Regular.ttf	1634411363.8595
StimVisualOff	1	65				1634411363.9637
Fix	1	66	0		+	1634411364.2553
StimVisualOn	1	66	a	left	LiberationMono-Regular.ttf	1634411364.0887
StimVisualOff	1	66				1634411364.2137
Fix	1	67	0		+	1634411364.5262
StimVisualOn	1	67	I	right	LiberationMono-Regular.ttf	1634411364.3595
StimVisualOff	1	67				1634411364.4845
Fix	1	68	0		+	1634411364.7553
StimVisualOn	1	68	s	left	LiberationMono-Regular.ttf	1634411364.6095
StimVisualOff	1	68				1634411364.7137
Fix	1	69	0		+	1634411364.9845
StimVisualOn	1	69	e	left	AlexBrush-Regular.ttf	1634411364.8595
StimVisualOff	1	69				1634411364.9637
Fix	1	70	0		+	1634411365.2137
StimVisualOn	1	70	f	right	AlexBrush-Regular.ttf	1634411365.0887
StimVisualOff	1	70				1634411365.1929
Fix	1	71	0		+	1634411365.4845
StimVisualOn	1	71	i	left	LiberationMono-Regular.ttf	1634411365.3179
StimVisualOff	1	71				1634411365.4428
Fix	1	72	0		+	1634411365.7554
StimVisualOn	1	72	Y	right	LiberationMono-Regular.ttf	1634411365.5887
StimVisualOff	1	72				1634411365.7137
Fix	1	73	0		+	1634411366.0262
StimVisualOn	1	73	x	right	LiberationMono-Regular.ttf	1634411365.8595
StimVisualOff	1	73				1634411365.9845
Fix	1	74	0		+	1634411366.2345
StimVisualOn	1	74	E	right	LiberationMono-Regular.ttf	1634411366.1095
StimVisualOff	1	74				1634411366.2137
Fix	1	75	0		+	1634411366.4637
StimVisualOn	1	75	G	right	AlexBrush-Regular.ttf	1634411366.3387
StimVisualOff	1	75				1634411366.4429
Fix	1	76	0		+	1634411366.6929
StimVisualOn	1	76	E	right	LiberationMono-Regular.ttf	1634411366.5679
StimVisualOff	1	76				1634411366.672
Fix	1	77	0		+	1634411366.922
StimVisualOn	1	77	C	left	AlexBrush-Regular.ttf	1634411366.797
StimVisualOff	1	77				1634411366.9012
Fix	1	78	0		+	1634411367.1929
StimVisualOn	1	78	b	right	AlexBrush-Regular.ttf	1634411367.0262
StimVisualOff	1	78				1634411367.1512
Fix	1	79	0		+	1634411367.4012
StimVisualOn	1	79	W	left	LiberationMono-Regular.ttf	1634411367.2762
StimVisualOff	1	79				1634411367.3804
Fix	1	80	0		+	1634411367.6512
StimVisualOn	1	80	m	left	LiberationMono-Regular.ttf	1634411367.5054
StimVisualOff	1	80				1634411367.6096
Fix	1	81	0		+	1634411367.9221
StimVisualOn	1	81	z	right	AlexBrush-Regular.ttf	1634411367.7554
StimVisualOff	1	81				1634411367.8804
Fix	1	82	0		+	1634411368.1929
StimVisualOn	1	82	j	right	AlexBrush-Regular.ttf	1634411368.0262
StimVisualOff	1	82				1634411368.1512
Fix	1	83	0		+	1634411368.4012
StimVisualOn	1	83	h	left	LiberationMono-Regular.ttf	1634411368.2762
StimVisualOff	1	83				1634411368.3804
Fix	1	84	0		+	1634411368.6721
StimVisualOn	1	84	R	right	LiberationMono-Regular.ttf	1634411368.5054
StimVisualOff	1	84				1634411368.6304
Fix	1	85	0		+	1634411368.9221
StimVisualOn	1	85	F	left	AlexBrush-Regular.ttf	1634411368.7554
StimVisualOff	1	85				1634411368.8804
Fix	1	86	0		+	1634411369.1304
StimVisualOn	1	86	z	left	LiberationMono-Regular.ttf	1634411369.0054
StimVisualOff	1	86				1634411369.1096
Fix	1	87	0		+	1634411369.4013
StimVisualOn	1	87	D	right	LiberationMono-Regular.ttf	1634411369.2346
StimVisualOff	1	87				1634411369.3596
Fix	1	88	0		+	1634411369.6512
StimVisualOn	1	88	E	left	LiberationMono-Regular.ttf	1634411369.4846
StimVisualOff	1	88				1634411369.6096
Fix	1	89	0		+	1634411369.9013
StimVisualOn	1	89	B	left	AlexBrush-Regular.ttf	1634411369.7346
StimVisualOff	1	89				1634411369.8596
Fix	1	90	0		+	1634411370.1096
StimVisualOn	1	90	N	right	AlexBrush-Regular.ttf	1634411369.9846
StimVisualOff	1	90				1634411370.0888
Fix	1	91	0		+	1634411370.3804
StimVisualOn	1	91	X	right	AlexBrush-Regular.ttf	1634411370.2138
StimVisualOff	1	91				1634411370.3388
Fix	1	92	0		+	1634411370.6304
StimVisualOn	1	92	o	right	LiberationMono-Regular.ttf	1634411370.4638
StimVisualOff	1	92				1634411370.5888
Fix	1	93	0		+	1634411370.8596
StimVisualOn	1	93	w	right	LiberationMono-Regular.ttf	1634411370.7138
StimVisualOff	1	93				1634411370.8179
Fix	1	94	0		+	1634411371.1096
StimVisualOn	1	94	W	right	AlexBrush-Regular.ttf	1634411370.9429
StimVisualOff	1	94				1634411371.0679
Fix	1	95	0		+	1634411371.3805
StimVisualOn	1	95	A	right	AlexBrush-Regular.ttf	1634411371.2138
StimVisualOff	1	95				1634411371.3388
Fix	1	96	0		+	1634411371.5888
StimVisualOn	1	96	M	right	AlexBrush-Regular.ttf	1634411371.4638
StimVisualOff	1	96				1634411371.568
Fix	1	97	0		+	1634411371.818
StimVisualOn	1	97	K	right	AlexBrush-Regular.ttf	1634411371.693
StimVisualOff	1	97				1634411371.7971
Fix	1	98	0		+	1634411372.0888
StimVisualOn	1	98	2	right	AlexBrush-Regular.ttf	1634411371.9221
StimVisualOff	1	98				1634411372.0471
Fix	1	99	0		+	1634411372.2971
StimVisualOn	1	99	U	right	LiberationMono-Regular.ttf	1634411372.1721
StimVisualOff	1	99				1634411372.2763
Fix	1	100	0		+	1634411372.5263
StimVisualOn	1	100	Q	left	AlexBrush-Regular.ttf	1634411372.4013
StimVisualOff	1	100				1634411372.5055
Fix	1	101	0		+	1634411372.7555
StimVisualOn	1	101	p	left	LiberationMono-Regular.ttf	1634411372.6305
StimVisualOff	1	101				1634411372.7346
Fix	1	102	0		+	1634411373.0263
StimVisualOn	1	102	L	right	AlexBrush-Regular.ttf	1634411372.8596
StimVisualOff	1	102				1634411372.9846
Fix	1	103	0		+	1634411373.2763
StimVisualOn	1	103	S	right	LiberationMono-Regular.ttf	1634411373.1096
StimVisualOff	1	103				1634411373.2347
Fix	1	104	0		+	1634411373.5263
StimVisualOn	1	104	m	right	LiberationMono-Regular.ttf	1634411373.3597
StimVisualOff	1	104				1634411373.4847
Fix	1	105	0		+	1634411373.7763
StimVisualOn	1	105	V	left	LiberationMono-Regular.ttf	1634411373.6097
StimVisualOff	1	105				1634411373.7347
Fix	1	106	0		+	1634411374.0263
StimVisualOn	1	106	S	right	AlexBrush-Regular.ttf	1634411373.8597
StimVisualOff	1	106				1634411373.9847
Fix	1	107	0		+	1634411374.2972
StimVisualOn	1	107	t	right	AlexBrush-Regular.ttf	1634411374.1305
StimVisualOff	1	107				1634411374.2555
Fix	1	108	0		+	1634411374.5055
StimVisualOn	1	108	C	right	AlexBrush-Regular.ttf	1634411374.3805
StimVisualOff	1	108				1634411374.4847
Fix	1	109	0		+	1634411374.7763
StimVisualOn	1	109	O	left	AlexBrush-Regular.ttf	1634411374.6097
StimVisualOff	1	109				1634411374.7347
Fix	1	110	0		+	1634411375.0263
StimVisualOn	1	110	A	left	AlexBrush-Regular.ttf	1634411374.8597
StimVisualOff	1	110				1634411374.9847
Fix	1	111	0		+	1634411375.2763
StimVisualOn	1	111	l	left	AlexBrush-Regular.ttf	1634411375.1097
StimVisualOff	1	111				1634411375.2347
Fix	1	112	0		+	1634411375.5264
StimVisualOn	1	112	M	left	LiberationMono-Regular.ttf	1634411375.3597
StimVisualOff	1	112				1634411375.4847
Fix	1	113	0		+	1634411375.7972
StimVisualOn	1	113	c	left	LiberationMono-Regular.ttf	1634411375.6305
StimVisualOff	1	113				1634411375.7555
Fix	1	114	0		+	1634411376.0472
StimVisualOn	1	114	x	right	LiberationMono-Regular.ttf	1634411375.8805
StimVisualOff	1	114				1634411376.0055
Fix	1	115	0		+	1634411376.2555
StimVisualOn	1	115	z	left	LiberationMono-Regular.ttf	1634411376.1305
StimVisualOff	1	115				1634411376.2347
Fix	1	116	0		+	1634411376.5472
StimVisualOn	1	116	z	right	AlexBrush-Regular.ttf	1634411376.3805
StimVisualOff	1	116				1634411376.5055
Fix	1	117	0		+	1634411376.7972
StimVisualOn	1	117	N	left	AlexBrush-Regular.ttf	1634411376.6305
StimVisualOff	1	117				1634411376.7555
Fix	1	118	0		+	1634411377.0472
StimVisualOn	1	118	d	right	LiberationMono-Regular.ttf	1634411376.8805
StimVisualOff	1	118				1634411377.0055
Fix	1	119	0		+	1634411377.2764
StimVisualOn	1	119	K	left	LiberationMono-Regular.ttf	1634411377.1514
StimVisualOff	1	119				1634411377.2555
Fix	1	120	0		+	1634411377.5264
StimVisualOn	1	120	q	left	AlexBrush-Regular.ttf	1634411377.3805
StimVisualOff	1	120				1634411377.4847
Fix	1	121	0		+	1634411377.7764
StimVisualOn	1	121	A	left	AlexBrush-Regular.ttf	1634411377.6097
StimVisualOff	1	121				1634411377.7347
Fix	1	122	0		+	1634411377.9847
StimVisualOn	1	122	N	right	LiberationMono-Regular.ttf	1634411377.8597
StimVisualOff	1	122				1634411377.9639
Fix	1	123	0		+	1634411378.2139
StimVisualOn	1	123	S	left	AlexBrush-Regular.ttf	1634411378.0889
StimVisualOff	1	123				1634411378.1931
Fix	1	124	0		+	1634411378.4847
StimVisualOn	1	124	D	right	LiberationMono-Regular.ttf	1634411378.3181
StimVisualOff	1	124				1634411378.4431
Fix	1	125	0		+	1634411378.7556
StimVisualOn	1	125	r	left	LiberationMono-Regular.ttf	1634411378.5889
StimVisualOff	1	125				1634411378.7139
Fix	1	126	0		+	1634411378.9639
StimVisualOn	1	126	p	left	AlexBrush-Regular.ttf	1634411378.8389
StimVisualOff	1	126				1634411378.9431
Fix	1	127	0		+	1634411379.1931
StimVisualOn	1	127	o	right	AlexBrush-Regular.ttf	1634411379.0681
StimVisualOff	1	127				1634411379.1722
Fix	1	128	0		+	1634411379.4223
StimVisualOn	1	128	H	left	LiberationMono-Regular.ttf	1634411379.2973
StimVisualOff	1	128				1634411379.4014
Fix	1	129	0		+	1634411379.6931
StimVisualOn	1	129	F	left	LiberationMono-Regular.ttf	1634411379.5264
StimVisualOff	1	129				1634411379.6514
Fix	1	130	0		+	1634411379.9014
StimVisualOn	1	130	r	right	AlexBrush-Regular.ttf	1634411379.7764
StimVisualOff	1	130				1634411379.8806
Fix	1	131	0		+	1634411380.1723
StimVisualOn	1	131	3	right	LiberationMono-Regular.ttf	1634411380.0056
StimVisualOff	1	131				1634411380.1306
Fix	1	132	0		+	1634411380.4223
StimVisualOn	1	132	D	left	AlexBrush-Regular.ttf	1634411380.2556
StimVisualOff	1	132				1634411380.3806
Fix	1	133	0		+	1634411380.6306
StimVisualOn	1	133	s	left	AlexBrush-Regular.ttf	1634411380.5056
StimVisualOff	1	133				1634411380.6098
Fix	1	134	0		+	1634411380.8598
StimVisualOn	1	134	f	left	AlexBrush-Regular.ttf	1634411380.7348
StimVisualOff	1	134				1634411380.8389
Fix	1	135	0		+	1634411381.1306
StimVisualOn	1	135	d	right	AlexBrush-Regular.ttf	1634411380.9639
StimVisualOff	1	135				1634411381.0889
Fix	1	136	0		+	1634411381.3806
StimVisualOn	1	136	z	right	LiberationMono-Regular.ttf	1634411381.2139
StimVisualOff	1	136				1634411381.339
Fix	1	137	0		+	1634411381.6515
StimVisualOn	1	137	n	left	LiberationMono-Regular.ttf	1634411381.4848
StimVisualOff	1	137				1634411381.6098
Fix	1	138	0		+	1634411381.9015
StimVisualOn	1	138	n	left	AlexBrush-Regular.ttf	1634411381.7556
StimVisualOff	1	138				1634411381.8598
Fix	1	139	0		+	1634411382.1098
StimVisualOn	1	139	W	right	AlexBrush-Regular.ttf	1634411381.9848
StimVisualOff	1	139				1634411382.089
Fix	1	140	0		+	1634411382.3806
StimVisualOn	1	140	b	left	AlexBrush-Regular.ttf	1634411382.214
StimVisualOff	1	140				1634411382.339
Fix	1	141	0		+	1634411382.589
StimVisualOn	1	141	p	right	AlexBrush-Regular.ttf	1634411382.464
StimVisualOff	1	141				1634411382.5681
Fix	1	142	0		+	1634411382.8181
StimVisualOn	1	142	l	right	LiberationMono-Regular.ttf	1634411382.6931
StimVisualOff	1	142				1634411382.7973
Fix	1	143	0		+	1634411383.089
StimVisualOn	1	143	p	right	LiberationMono-Regular.ttf	1634411382.9223
StimVisualOff	1	143				1634411383.0473
Fix	1	144	0		+	1634411383.2973
StimVisualOn	1	144	f	right	AlexBrush-Regular.ttf	1634411383.1723
StimVisualOff	1	144				1634411383.2765
Fix	1	145	0		+	1634411383.5682
StimVisualOn	1	145	F	left	LiberationMono-Regular.ttf	1634411383.4015
StimVisualOff	1	145				1634411383.5265
Fix	1	146	0		+	1634411383.7765
StimVisualOn	1	146	I	right	LiberationMono-Regular.ttf	1634411383.6515
StimVisualOff	1	146				1634411383.7557
Fix	1	147	0		+	1634411384.0057
StimVisualOn	1	147	R	right	AlexBrush-Regular.ttf	1634411383.8807
StimVisualOff	1	147				1634411383.9848
Fix	1	148	0		+	1634411384.2973
StimVisualOn	1	148	y	right	LiberationMono-Regular.ttf	1634411384.1307
StimVisualOff	1	148				1634411384.2557
Fix	1	149	0		+	1634411384.5057
StimVisualOn	1	149	I	right	AlexBrush-Regular.ttf	1634411384.3807
StimVisualOff	1	149				1634411384.4848
Fix	1	150	0		+	1634411384.7765
StimVisualOn	1	150	V	right	LiberationMono-Regular.ttf	1634411384.6098
StimVisualOff	1	150				1634411384.7348
Fix	1	151	0		+	1634411385.0473
StimVisualOn	1	151	q	left	LiberationMono-Regular.ttf	1634411384.8807
StimVisualOff	1	151				1634411385.0057
Fix	1	152	0		+	1634411385.2973
StimVisualOn	1	152	O	right	AlexBrush-Regular.ttf	1634411385.1307
StimVisualOff	1	152				1634411385.2557
Fix	1	153	0		+	1634411385.5474
StimVisualOn	1	153	9	right	LiberationMono-Regular.ttf	1634411385.3807
StimVisualOff	1	153				1634411385.5057
Fix	1	154	0		+	1634411385.8182
StimVisualOn	1	154	C	left	AlexBrush-Regular.ttf	1634411385.6515
StimVisualOff	1	154				1634411385.7765
Fix	1	155	0		+	1634411386.0682
StimVisualOn	1	155	r	right	LiberationMono-Regular.ttf	1634411385.9015
StimVisualOff	1	155				1634411386.0265
Fix	1	156	0		+	1634411386.3182
StimVisualOn	1	156	Z	left	AlexBrush-Regular.ttf	1634411386.1515
StimVisualOff	1	156				1634411386.2765
Fix	1	157	0		+	1634411386.5265
StimVisualOn	1	157	C	right	AlexBrush-Regular.ttf	1634411386.4015
StimVisualOff	1	157				1634411386.5057
Fix	1	158	0		+	1634411386.7557
StimVisualOn	1	158	Y	right	LiberationMono-Regular.ttf	1634411386.6307
StimVisualOff	1	158				1634411386.7349
Fix	1	159	0		+	1634411387.0265
StimVisualOn	1	159	A	left	AlexBrush-Regular.ttf	1634411386.8599
StimVisualOff	1	159				1634411386.9849
Fix	1	160	0		+	1634411387.2349
StimVisualOn	1	160	j	right	LiberationMono-Regular.ttf	1634411387.1099
StimVisualOff	1	160				1634411387.214
Fix	1	161	0		+	1634411387.5057
StimVisualOn	1	161	g	left	AlexBrush-Regular.ttf	1634411387.3391
StimVisualOff	1	161				1634411387.4641
Fix	1	162	0		+	1634411387.7141
StimVisualOn	1	162	R	right	AlexBrush-Regular.ttf	1634411387.5891
StimVisualOff	1	162				1634411387.6932
Fix	1	163	0		+	1634411387.9849
StimVisualOn	1	163	C	right	LiberationMono-Regular.ttf	1634411387.8182
StimVisualOff	1	163				1634411387.9432
Fix	1	164	0		+	1634411388.2349
StimVisualOn	1	164	B	right	LiberationMono-Regular.ttf	1634411388.0682
StimVisualOff	1	164				1634411388.1932
Fix	1	165	0		+	1634411388.5057
StimVisualOn	1	165	F	right	AlexBrush-Regular.ttf	1634411388.3391
StimVisualOff	1	165				1634411388.4641
Fix	1	166	0		+	1634411388.7141
StimVisualOn	1	166	L	right	AlexBrush-Regular.ttf	1634411388.5891
StimVisualOff	1	166				1634411388.6932
Fix	1	167	0		+	1634411388.9432
StimVisualOn	1	167	C	left	AlexBrush-Regular.ttf	1634411388.8182
StimVisualOff	1	167				1634411388.9224
Fix	1	168	0		+	1634411389.2349
StimVisualOn	1	168	P	right	AlexBrush-Regular.ttf	1634411389.0682
StimVisualOff	1	168				1634411389.1933
Fix	1	169	0		+	1634411389.4849
StimVisualOn	1	169	W	right	AlexBrush-Regular.ttf	1634411389.3183
StimVisualOff	1	169				1634411389.4433
Fix	1	170	0		+	1634411389.7558
StimVisualOn	1	170	A	right	LiberationMono-Regular.ttf	1634411389.5891
StimVisualOff	1	170				1634411389.7141
Fix	1	171	0		+	1634411389.9641
StimVisualOn	1	171	u	left	AlexBrush-Regular.ttf	1634411389.8391
StimVisualOff	1	171				1634411389.9433
Fix	1	172	0		+	1634411390.1933
StimVisualOn	1	172	R	left	AlexBrush-Regular.ttf	1634411390.0683
StimVisualOff	1	172				1634411390.1724
Fix	1	173	0		+	1634411390.4641
StimVisualOn	1	173	N	right	AlexBrush-Regular.ttf	1634411390.2974
StimVisualOff	1	173				1634411390.4224
Fix	1	174	0		+	1634411390.7141
StimVisualOn	1	174	I	right	AlexBrush-Regular.ttf	1634411390.5474
StimVisualOff	1	174				1634411390.6724
Fix	1	175	0		+	1634411390.9224
StimVisualOn	1	175	q	left	LiberationMono-Regular.ttf	1634411390.7974
StimVisualOff	1	175				1634411390.9016
Fix	1	176	0		+	1634411391.1516
StimVisualOn	1	176	J	left	LiberationMono-Regular.ttf	1634411391.0266
StimVisualOff	1	176				1634411391.1308
Fix	1	177	0		+	1634411391.4016
