Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	121	gelb	center	LiberationMono-Regular.ttf	1639402744.5773
StimVisualOff	1	121				1639402744.744
StimVisualOn	1	122	dk	center	LiberationMono-Regular.ttf	1639402744.9107
StimVisualOff	1	122				1639402745.0773
StimVisualOn	1	123	viva	center	LiberationMono-Regular.ttf	1639402745.244
StimVisualOff	1	123				1639402745.4107
StimVisualOn	1	124	unk	center	LiberationMono-Regular.ttf	1639402745.5774
StimVisualOff	1	124				1639402745.744
StimVisualOn	1	125	agyl	center	LiberationMono-Regular.ttf	1639402745.9107
StimVisualOff	1	125				1639402746.0774
StimVisualOn	1	126	ret	center	LiberationMono-Regular.ttf	1639402746.244
StimVisualOff	1	126				1639402746.4107
StimVisualOn	1	127	kagy	center	LiberationMono-Regular.ttf	1639402746.5774
StimVisualOff	1	127				1639402746.744
StimVisualOn	1	128	ive	center	LiberationMono-Regular.ttf	1639402746.9107
StimVisualOff	1	128				1639402747.0774
StimVisualOn	1	129	etis	center	LiberationMono-Regular.ttf	1639402747.2441
StimVisualOff	1	129				1639402747.4107
StimVisualOn	1	130	vr	center	LiberationMono-Regular.ttf	1639402747.5774
StimVisualOff	1	130				1639402747.7441
StimVisualOn	1	131	evi	center	LiberationMono-Regular.ttf	1639402747.9107
StimVisualOff	1	131				1639402748.0774
StimVisualOn	1	132	rti	center	LiberationMono-Regular.ttf	1639402748.2441
StimVisualOff	1	132				1639402748.4108
StimVisualOn	1	133	nret	center	LiberationMono-Regular.ttf	1639402748.5983
StimVisualOff	1	133				1639402748.7649
StimVisualOn	1	134	ntis	center	LiberationMono-Regular.ttf	1639402748.9316
StimVisualOff	1	134				1639402749.0983
StimVisualOn	1	135	agly	center	LiberationMono-Regular.ttf	1639402749.2649
StimVisualOff	1	135				1639402749.4316
StimVisualOn	1	136	6	center	LiberationMono-Regular.ttf	1639402749.5983
StimVisualOff	1	136				1639402749.765
StimVisualOn	1	137	sti	center	LiberationMono-Regular.ttf	1639402749.9316
StimVisualOff	1	137				1639402750.0983
StimVisualOn	1	138	isly	center	LiberationMono-Regular.ttf	1639402750.265
StimVisualOff	1	138				1639402750.4316
StimVisualOn	1	139	rnut	center	LiberationMono-Regular.ttf	1639402750.5983
StimVisualOff	1	139				1639402750.765
StimVisualOn	1	140	idka	center	LiberationMono-Regular.ttf	1639402750.9317
StimVisualOff	1	140				1639402751.0983
StimVisualOn	1	141	agly	center	LiberationMono-Regular.ttf	1639402751.265
StimVisualOff	1	141				1639402751.4317
StimVisualOn	1	142	ret	center	LiberationMono-Regular.ttf	1639402751.5983
StimVisualOff	1	142				1639402751.765
StimVisualOn	1	143	isre	center	LiberationMono-Regular.ttf	1639402751.9525
StimVisualOff	1	143				1639402752.1192
StimVisualOn	1	144	vyl	center	LiberationMono-Regular.ttf	1639402752.2859
StimVisualOff	1	144				1639402752.4525
StimVisualOn	1	145	nusi	center	LiberationMono-Regular.ttf	1639402752.64
StimVisualOff	1	145				1639402752.8067
StimVisualOn	1	146	nd	center	LiberationMono-Regular.ttf	1639402752.9734
StimVisualOff	1	146				1639402753.14
StimVisualOn	1	147	dkag	center	LiberationMono-Regular.ttf	1639402753.3067
StimVisualOff	1	147				1639402753.4734
StimVisualOn	1	148	gl	center	LiberationMono-Regular.ttf	1639402753.6401
StimVisualOff	1	148				1639402753.8067
StimVisualOn	1	149	kagl	center	LiberationMono-Regular.ttf	1639402753.9734
StimVisualOff	1	149				1639402754.1401
StimVisualOn	1	150	erti	center	LiberationMono-Regular.ttf	1639402754.3067
StimVisualOff	1	150				1639402754.4734
StimVisualOn	1	151	disv	center	LiberationMono-Regular.ttf	1639402754.6401
StimVisualOff	1	151				1639402754.8068
StimVisualOn	1	152	st	center	LiberationMono-Regular.ttf	1639402754.9734
StimVisualOff	1	152				1639402755.1401
StimVisualOn	1	153	kage	center	LiberationMono-Regular.ttf	1639402755.3068
StimVisualOff	1	153				1639402755.4734
StimVisualOn	1	154	ser	center	LiberationMono-Regular.ttf	1639402755.6609
StimVisualOff	1	154				1639402755.8276
StimVisualOn	1	155	sidv	center	LiberationMono-Regular.ttf	1639402755.9943
StimVisualOff	1	155				1639402756.161
StimVisualOn	1	156	nviv	center	LiberationMono-Regular.ttf	1639402756.3276
StimVisualOff	1	156				1639402756.4943
StimVisualOn	1	157	sa	center	LiberationMono-Regular.ttf	1639402756.661
StimVisualOff	1	157				1639402756.8276
StimVisualOn	1	158	agy	center	LiberationMono-Regular.ttf	1639402757.0151
StimVisualOff	1	158				1639402757.1818
StimVisualOn	1	159	uti	center	LiberationMono-Regular.ttf	1639402757.3485
StimVisualOff	1	159				1639402757.5152
StimVisualOn	1	160	erk	center	LiberationMono-Regular.ttf	1639402757.6818
StimVisualOff	1	160				1639402757.8485
StimVisualOn	1	161	yl	center	LiberationMono-Regular.ttf	1639402758.0152
StimVisualOff	1	161				1639402758.1818
StimVisualOn	1	162	8	center	LiberationMono-Regular.ttf	1639402758.3485
StimVisualOff	1	162				1639402758.5152
StimVisualOn	1	163	uv	center	LiberationMono-Regular.ttf	1639402758.6818
StimVisualOff	1	163				1639402758.8485
StimVisualOn	1	164	tisy	center	LiberationMono-Regular.ttf	1639402759.0152
StimVisualOff	1	164				1639402759.1819
StimVisualOn	1	165	rt	center	LiberationMono-Regular.ttf	1639402759.3485
StimVisualOff	1	165				1639402759.5152
StimVisualOn	1	166	undi	center	LiberationMono-Regular.ttf	1639402759.6819
StimVisualOff	1	166				1639402759.8485
StimVisualOn	1	167	kagy	center	LiberationMono-Regular.ttf	1639402760.0152
StimVisualOff	1	167				1639402760.1819
StimVisualOn	1	168	ti	center	LiberationMono-Regular.ttf	1639402760.3486
StimVisualOff	1	168				1639402760.5152
StimVisualOn	1	169	gy	center	LiberationMono-Regular.ttf	1639402760.7027
StimVisualOff	1	169				1639402760.8694
StimVisualOn	1	170	nre	center	LiberationMono-Regular.ttf	1639402761.0361
StimVisualOff	1	170				1639402761.2027
StimVisualOn	1	171	over	center	LiberationMono-Regular.ttf	1639402761.3694
StimVisualOff	1	171				1639402761.5361
StimVisualOn	1	172	selb	center	LiberationMono-Regular.ttf	1639402761.7028
StimVisualOff	1	172				1639402761.8694
StimVisualOn	1	173	lb	center	LiberationMono-Regular.ttf	1639402762.0361
StimVisualOff	1	173				1639402762.2028
StimVisualOn	1	174	uka	center	LiberationMono-Regular.ttf	1639402762.3694
StimVisualOff	1	174				1639402762.5361
StimVisualOn	1	175	ivr	center	LiberationMono-Regular.ttf	1639402762.7236
StimVisualOff	1	175				1639402762.8903
StimVisualOn	1	176	rk	center	LiberationMono-Regular.ttf	1639402763.057
StimVisualOff	1	176				1639402763.2236
StimVisualOn	1	177	sl	center	LiberationMono-Regular.ttf	1639402763.3903
StimVisualOff	1	177				1639402763.557
StimVisualOn	1	178	vel	center	LiberationMono-Regular.ttf	1639402763.7236
StimVisualOff	1	178				1639402763.8903
StimVisualOn	1	179	nuv	center	LiberationMono-Regular.ttf	1639402764.057
StimVisualOff	1	179				1639402764.2237
StimVisualOn	1	180	viva	center	LiberationMono-Regular.ttf	1639402764.3903
StimVisualOff	1	180				1639402764.557
StimVisualOn	1	181	6	center	LiberationMono-Regular.ttf	1639402764.7237
StimVisualOff	1	181				1639402764.8903
StimVisualOn	1	182	isab	center	LiberationMono-Regular.ttf	1639402765.057
StimVisualOff	1	182				1639402765.2237
StimVisualOn	1	183	elba	center	LiberationMono-Regular.ttf	1639402765.4112
StimVisualOff	1	183				1639402765.5779
StimVisualOn	1	184	rvi	center	LiberationMono-Regular.ttf	1639402765.7445
StimVisualOff	1	184				1639402765.9112
