Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634417747.1941	
BlockStart	1	0	0		-	1634417750.4213	
Fix	1	0	0		+	1634417750.4605
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634417750.523
StimVisualOff	1	1				1634417750.6272
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634417750.7522
StimVisualOff	1	2				1634417750.8564
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634417750.9814
StimVisualOff	1	3				1634417751.1064
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634417751.2522
StimVisualOff	1	4				1634417751.3772
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634417751.5231
StimVisualOff	1	5				1634417751.6272
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634417751.7522
StimVisualOff	1	6				1634417751.8564
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634417752.0022
StimVisualOff	1	7				1634417752.1064
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634417752.2314
StimVisualOff	1	8				1634417752.3356
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634417752.4606
StimVisualOff	1	9				1634417752.5856
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634417752.7106
StimVisualOff	1	10				1634417752.8356
