Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634424391.3547	
BlockStart	1	0	0		-	1634424391.8117	
Fix	1	0	0		+	1634424391.8665
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634424393.4082
StimVisualOff	1	1				1634424393.5749
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634424393.7624
StimVisualOff	1	2				1634424393.9291
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634424394.1166
StimVisualOff	1	3				1634424394.2832
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634424394.4708
StimVisualOff	1	4				1634424394.6374
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634424394.8249
StimVisualOff	1	5				1634424394.9916
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634424395.1791
StimVisualOff	1	6				1634424395.3458
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634424395.5333
StimVisualOff	1	7				1634424395.6999
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634424395.8874
StimVisualOff	1	8				1634424396.0541
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634424396.2416
StimVisualOff	1	9				1634424396.4083
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634424396.5958
StimVisualOff	1	10				1634424396.7625
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634424396.95
StimVisualOff	1	11				1634424397.1166
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634424397.3041
StimVisualOff	1	12				1634424397.4708
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634424397.6583
StimVisualOff	1	13				1634424397.825
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634424398.0125
StimVisualOff	1	14				1634424398.1792
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634424398.3875
StimVisualOff	1	15				1634424398.5542
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634424398.7417
StimVisualOff	1	16				1634424398.9083
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634424399.0958
StimVisualOff	1	17				1634424399.2625
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634424399.45
StimVisualOff	1	18				1634424399.6167
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634424399.8042
StimVisualOff	1	19				1634424399.9708
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634424400.1584
StimVisualOff	1	20				1634424400.325
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634424400.5125
StimVisualOff	1	21				1634424400.6792
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634424400.8875
StimVisualOff	1	22				1634424401.0542
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634424401.2417
StimVisualOff	1	23				1634424401.4084
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634424401.5959
StimVisualOff	1	24				1634424401.7625
StimVisualOn	1	25	2	center	LiberationMono-Regular.ttf	1634424401.9501
StimVisualOff	1	25				1634424402.1167
StimVisualOn	1	26	p	center	AlexBrush-Regular.ttf	1634424402.3042
StimVisualOff	1	26				1634424402.4709
StimVisualOn	1	27	L	center	AlexBrush-Regular.ttf	1634424402.6584
StimVisualOff	1	27				1634424402.8251
StimVisualOn	1	28	e	center	LiberationMono-Regular.ttf	1634424403.0126
StimVisualOff	1	28				1634424403.1792
StimVisualOn	1	29	x	center	LiberationMono-Regular.ttf	1634424403.3667
StimVisualOff	1	29				1634424403.5334
StimVisualOn	1	30	e	center	AlexBrush-Regular.ttf	1634424403.7209
StimVisualOff	1	30				1634424403.8876
StimVisualOn	1	31	O	center	AlexBrush-Regular.ttf	1634424404.0751
StimVisualOff	1	31				1634424404.2418
StimVisualOn	1	32	T	center	LiberationMono-Regular.ttf	1634424404.4293
StimVisualOff	1	32				1634424404.5959
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634424404.7834
StimVisualOff	1	33				1634424404.9501
StimVisualOn	1	34	D	center	LiberationMono-Regular.ttf	1634424405.1376
StimVisualOff	1	34				1634424405.3043
StimVisualOn	1	35	u	center	AlexBrush-Regular.ttf	1634424405.4918
StimVisualOff	1	35				1634424405.6584
StimVisualOn	1	36	C	center	LiberationMono-Regular.ttf	1634424405.846
StimVisualOff	1	36				1634424406.0126
StimVisualOn	1	37	E	center	LiberationMono-Regular.ttf	1634424406.2001
StimVisualOff	1	37				1634424406.3668
StimVisualOn	1	38	P	center	LiberationMono-Regular.ttf	1634424406.5543
StimVisualOff	1	38				1634424406.721
StimVisualOn	1	39	O	center	AlexBrush-Regular.ttf	1634424406.9085
StimVisualOff	1	39				1634424407.0751
StimVisualOn	1	40	W	center	LiberationMono-Regular.ttf	1634424407.2626
StimVisualOff	1	40				1634424407.4293
StimVisualOn	1	41	b	center	AlexBrush-Regular.ttf	1634424407.6168
StimVisualOff	1	41				1634424407.7835
StimVisualOn	1	42	j	center	AlexBrush-Regular.ttf	1634424407.971
StimVisualOff	1	42				1634424408.1377
StimVisualOn	1	43	f	center	AlexBrush-Regular.ttf	1634424408.3252
StimVisualOff	1	43				1634424408.4918
StimVisualOn	1	44	2	center	LiberationMono-Regular.ttf	1634424408.6793
StimVisualOff	1	44				1634424408.846
StimVisualOn	1	45	j	center	LiberationMono-Regular.ttf	1634424409.0335
StimVisualOff	1	45				1634424409.2002
StimVisualOn	1	46	z	center	LiberationMono-Regular.ttf	1634424409.3877
StimVisualOff	1	46				1634424409.5543
StimVisualOn	1	47	u	center	AlexBrush-Regular.ttf	1634424409.7419
StimVisualOff	1	47				1634424409.9085
StimVisualOn	1	48	D	center	AlexBrush-Regular.ttf	1634424410.096
StimVisualOff	1	48				1634424410.2627
StimVisualOn	1	49	G	center	AlexBrush-Regular.ttf	1634424410.4502
StimVisualOff	1	49				1634424410.6169
StimVisualOn	1	50	k	center	LiberationMono-Regular.ttf	1634424410.8044
StimVisualOff	1	50				1634424410.971
StimVisualOn	1	51	q	center	LiberationMono-Regular.ttf	1634424411.1585
StimVisualOff	1	51				1634424411.3252
StimVisualOn	1	52	N	center	AlexBrush-Regular.ttf	1634424411.5127
StimVisualOff	1	52				1634424411.6794
StimVisualOn	1	53	J	center	LiberationMono-Regular.ttf	1634424411.8877
StimVisualOff	1	53				1634424412.0544
StimVisualOn	1	54	t	center	LiberationMono-Regular.ttf	1634424412.2419
StimVisualOff	1	54				1634424412.4086
StimVisualOn	1	55	y	center	LiberationMono-Regular.ttf	1634424412.5961
StimVisualOff	1	55				1634424412.7627
StimVisualOn	1	56	J	center	LiberationMono-Regular.ttf	1634424412.9502
StimVisualOff	1	56				1634424413.1169
StimVisualOn	1	57	B	center	AlexBrush-Regular.ttf	1634424413.3044
StimVisualOff	1	57				1634424413.4711
StimVisualOn	1	58	V	center	AlexBrush-Regular.ttf	1634424413.6586
StimVisualOff	1	58				1634424413.8253
StimVisualOn	1	59	C	center	LiberationMono-Regular.ttf	1634424414.0128
StimVisualOff	1	59				1634424414.1794
StimVisualOn	1	60	S	center	LiberationMono-Regular.ttf	1634424414.3878
StimVisualOff	1	60				1634424414.5544
StimVisualOn	1	61	T	center	AlexBrush-Regular.ttf	1634424414.7419
StimVisualOff	1	61				1634424414.9086
StimVisualOn	1	62	B	center	AlexBrush-Regular.ttf	1634424415.0961
StimVisualOff	1	62				1634424415.2628
StimVisualOn	1	63	V	center	AlexBrush-Regular.ttf	1634424415.4503
StimVisualOff	1	63				1634424415.617
