Event	Block	Trial	Stimulus	Position	Font	Time
Fix	1	20	0		+	1634406702.3655
StimVisualOn	1	20	2	left	AlexBrush-Regular.ttf	1634406702.2405
StimVisualOff	1	20				1634406702.3447
Fix	1	21	0		+	1634406702.6155
StimVisualOn	1	21	2	right	LiberationMono-Regular.ttf	1634406702.4905
StimVisualOff	1	21				1634406702.5947
Fix	1	22	0		+	1634406702.8447
StimVisualOn	1	22	b	right	LiberationMono-Regular.ttf	1634406702.7197
StimVisualOff	1	22				1634406702.8238
Fix	1	23	0		+	1634406703.0738
StimVisualOn	1	23	1	right	LiberationMono-Regular.ttf	1634406702.9488
StimVisualOff	1	23				1634406703.053
Fix	1	24	0		+	1634406703.3238
StimVisualOn	1	24	1	right	LiberationMono-Regular.ttf	1634406703.178
StimVisualOff	1	24				1634406703.2822
Fix	1	25	0		+	1634406703.5947
StimVisualOn	1	25	2	left	AlexBrush-Regular.ttf	1634406703.428
StimVisualOff	1	25				1634406703.553
Fix	1	26	0		+	1634406703.803
StimVisualOn	1	26	d	right	AlexBrush-Regular.ttf	1634406703.678
StimVisualOff	1	26				1634406703.7822
Fix	1	27	0		+	1634406704.0739
StimVisualOn	1	27	e	left	LiberationMono-Regular.ttf	1634406703.9072
StimVisualOff	1	27				1634406704.0322
Fix	1	28	0		+	1634406704.3239
StimVisualOn	1	28	b	left	LiberationMono-Regular.ttf	1634406704.1572
StimVisualOff	1	28				1634406704.2822
Fix	1	29	0		+	1634406704.5739
StimVisualOn	1	29	1	right	AlexBrush-Regular.ttf	1634406704.4072
StimVisualOff	1	29				1634406704.5322
Fix	1	30	0		+	1634406704.8239
StimVisualOn	1	30	C	right	LiberationMono-Regular.ttf	1634406704.6572
StimVisualOff	1	30				1634406704.7822
Fix	1	31	0		+	1634406705.0739
StimVisualOn	1	31	1	left	LiberationMono-Regular.ttf	1634406704.9072
StimVisualOff	1	31				1634406705.0322
Fix	1	32	0		+	1634406705.3447
StimVisualOn	1	32	D	right	LiberationMono-Regular.ttf	1634406705.178
StimVisualOff	1	32				1634406705.303
Fix	1	33	0		+	1634406705.5947
StimVisualOn	1	33	C	right	AlexBrush-Regular.ttf	1634406705.4281
StimVisualOff	1	33				1634406705.5531
Fix	1	34	0		+	1634406705.8239
StimVisualOn	1	34	a	right	LiberationMono-Regular.ttf	1634406705.6989
StimVisualOff	1	34				1634406705.8031
Fix	1	35	0		+	1634406706.0739
StimVisualOn	1	35	b	right	LiberationMono-Regular.ttf	1634406705.9281
StimVisualOff	1	35				1634406706.0531
Fix	1	36	0		+	1634406706.3031
StimVisualOn	1	36	B	right	AlexBrush-Regular.ttf	1634406706.1781
StimVisualOff	1	36				1634406706.2822
Fix	1	37	0		+	1634406706.5739
StimVisualOn	1	37	1	right	AlexBrush-Regular.ttf	1634406706.4072
StimVisualOff	1	37				1634406706.5322
Fix	1	38	0		+	1634406706.8447
StimVisualOn	1	38	B	right	AlexBrush-Regular.ttf	1634406706.6781
StimVisualOff	1	38				1634406706.8031
Fix	1	39	0		+	1634406707.0947
StimVisualOn	1	39	1	right	LiberationMono-Regular.ttf	1634406706.9281
StimVisualOff	1	39				1634406707.0531
Fix	1	40	0		+	1634406707.3656
StimVisualOn	1	40	E	right	LiberationMono-Regular.ttf	1634406707.1989
StimVisualOff	1	40				1634406707.3239
Fix	1	41	0		+	1634406707.6156
StimVisualOn	1	41	1	left	AlexBrush-Regular.ttf	1634406707.4489
StimVisualOff	1	41				1634406707.5739
Fix	1	42	0		+	1634406707.8239
StimVisualOn	1	42	c	left	AlexBrush-Regular.ttf	1634406707.6989
StimVisualOff	1	42				1634406707.8031
Fix	1	43	0		+	1634406708.0739
StimVisualOn	1	43	2	left	LiberationMono-Regular.ttf	1634406707.9281
StimVisualOff	1	43				1634406708.0323
Fix	1	44	0		+	1634406708.3239
StimVisualOn	1	44	d	right	LiberationMono-Regular.ttf	1634406708.1573
StimVisualOff	1	44				1634406708.2823
Fix	1	45	0		+	1634406708.5948
StimVisualOn	1	45	A	left	AlexBrush-Regular.ttf	1634406708.4281
StimVisualOff	1	45				1634406708.5531
Fix	1	46	0		+	1634406708.8031
StimVisualOn	1	46	D	right	LiberationMono-Regular.ttf	1634406708.6781
StimVisualOff	1	46				1634406708.7823
Fix	1	47	0		+	1634406709.0739
StimVisualOn	1	47	2	left	LiberationMono-Regular.ttf	1634406708.9073
StimVisualOff	1	47				1634406709.0323
Fix	1	48	0		+	1634406709.3239
StimVisualOn	1	48	0	right	AlexBrush-Regular.ttf	1634406709.1573
StimVisualOff	1	48				1634406709.2823
Fix	1	49	0		+	1634406709.5948
StimVisualOn	1	49	A	left	LiberationMono-Regular.ttf	1634406709.4281
StimVisualOff	1	49				1634406709.5531
Fix	1	50	0		+	1634406709.8656
StimVisualOn	1	50	0	left	LiberationMono-Regular.ttf	1634406709.699
StimVisualOff	1	50				1634406709.824
Fix	1	51	0		+	1634406710.1156
StimVisualOn	1	51	e	left	AlexBrush-Regular.ttf	1634406709.949
StimVisualOff	1	51				1634406710.074
Fix	1	52	0		+	1634406710.3656
StimVisualOn	1	52	2	right	LiberationMono-Regular.ttf	1634406710.199
StimVisualOff	1	52				1634406710.324
Fix	1	53	0		+	1634406710.574
StimVisualOn	1	53	e	left	AlexBrush-Regular.ttf	1634406710.449
StimVisualOff	1	53				1634406710.5531
Fix	1	54	0		+	1634406710.8031
StimVisualOn	1	54	2	left	AlexBrush-Regular.ttf	1634406710.6781
StimVisualOff	1	54				1634406710.7823
Fix	1	55	0		+	1634406711.0323
StimVisualOn	1	55	e	right	LiberationMono-Regular.ttf	1634406710.9073
StimVisualOff	1	55				1634406711.0115
Fix	1	56	0		+	1634406711.2615
StimVisualOn	1	56	D	right	AlexBrush-Regular.ttf	1634406711.1365
StimVisualOff	1	56				1634406711.2406
Fix	1	57	0		+	1634406711.5323
StimVisualOn	1	57	c	left	LiberationMono-Regular.ttf	1634406711.3657
StimVisualOff	1	57				1634406711.4907
Fix	1	58	0		+	1634406711.8032
StimVisualOn	1	58	A	right	AlexBrush-Regular.ttf	1634406711.6365
StimVisualOff	1	58				1634406711.7615
Fix	1	59	0		+	1634406712.0323
StimVisualOn	1	59	0	left	AlexBrush-Regular.ttf	1634406711.9073
StimVisualOff	1	59				1634406712.0115
Fix	1	60	0		+	1634406712.3032
StimVisualOn	1	60	1	left	AlexBrush-Regular.ttf	1634406712.1365
StimVisualOff	1	60				1634406712.2615
Fix	1	61	0		+	1634406712.5532
StimVisualOn	1	61	1	right	LiberationMono-Regular.ttf	1634406712.3865
StimVisualOff	1	61				1634406712.5115
Fix	1	62	0		+	1634406712.7615
StimVisualOn	1	62	0	right	LiberationMono-Regular.ttf	1634406712.6365
StimVisualOff	1	62				1634406712.7407
Fix	1	63	0		+	1634406713.0532
StimVisualOn	1	63	1	left	AlexBrush-Regular.ttf	1634406712.8865
StimVisualOff	1	63				1634406713.0115
Fix	1	64	0		+	1634406713.3032
StimVisualOn	1	64	D	left	AlexBrush-Regular.ttf	1634406713.1365
StimVisualOff	1	64				1634406713.2615
Fix	1	65	0		+	1634406713.574
StimVisualOn	1	65	1	right	AlexBrush-Regular.ttf	1634406713.4074
StimVisualOff	1	65				1634406713.5324
Fix	1	66	0		+	1634406713.824
StimVisualOn	1	66	B	right	AlexBrush-Regular.ttf	1634406713.6574
StimVisualOff	1	66				1634406713.7824
Fix	1	67	0		+	1634406714.0324
StimVisualOn	1	67	c	left	LiberationMono-Regular.ttf	1634406713.9074
StimVisualOff	1	67				1634406714.0115
Fix	1	68	0		+	1634406714.2615
StimVisualOn	1	68	c	right	LiberationMono-Regular.ttf	1634406714.1365
StimVisualOff	1	68				1634406714.2407
Fix	1	69	0		+	1634406714.5324
StimVisualOn	1	69	2	left	AlexBrush-Regular.ttf	1634406714.3657
StimVisualOff	1	69				1634406714.4907
Fix	1	70	0		+	1634406714.7824
StimVisualOn	1	70	1	left	LiberationMono-Regular.ttf	1634406714.6157
StimVisualOff	1	70				1634406714.7407
Fix	1	71	0		+	1634406715.0532
StimVisualOn	1	71	1	right	LiberationMono-Regular.ttf	1634406714.8865
StimVisualOff	1	71				1634406715.0115
Fix	1	72	0		+	1634406715.3032
StimVisualOn	1	72	a	left	AlexBrush-Regular.ttf	1634406715.1366
StimVisualOff	1	72				1634406715.2616
Fix	1	73	0		+	1634406715.5115
StimVisualOn	1	73	A	left	LiberationMono-Regular.ttf	1634406715.3865
StimVisualOff	1	73				1634406715.4907
Fix	1	74	0		+	1634406715.7407
StimVisualOn	1	74	0	right	LiberationMono-Regular.ttf	1634406715.6157
StimVisualOff	1	74				1634406715.7199
Fix	1	75	0		+	1634406716.0324
StimVisualOn	1	75	1	left	LiberationMono-Regular.ttf	1634406715.8657
StimVisualOff	1	75				1634406715.9907
Fix	1	76	0		+	1634406716.2824
StimVisualOn	1	76	1	left	LiberationMono-Regular.ttf	1634406716.1157
StimVisualOff	1	76				1634406716.2407
Fix	1	77	0		+	1634406716.5532
StimVisualOn	1	77	d	left	LiberationMono-Regular.ttf	1634406716.3866
StimVisualOff	1	77				1634406716.5116
Fix	1	78	0		+	1634406716.8032
StimVisualOn	1	78	c	right	AlexBrush-Regular.ttf	1634406716.6366
StimVisualOff	1	78				1634406716.7616
Fix	1	79	0		+	1634406717.0116
StimVisualOn	1	79	D	left	LiberationMono-Regular.ttf	1634406716.8866
StimVisualOff	1	79				1634406716.9907
Fix	1	80	0		+	1634406717.2824
StimVisualOn	1	80	1	right	LiberationMono-Regular.ttf	1634406717.1157
StimVisualOff	1	80				1634406717.2408
Fix	1	81	0		+	1634406717.4908
StimVisualOn	1	81	0	left	LiberationMono-Regular.ttf	1634406717.3658
StimVisualOff	1	81				1634406717.4699
Fix	1	82	0		+	1634406717.7199
StimVisualOn	1	82	1	left	LiberationMono-Regular.ttf	1634406717.5949
StimVisualOff	1	82				1634406717.6991
Fix	1	83	0		+	1634406717.9699
StimVisualOn	1	83	c	right	AlexBrush-Regular.ttf	1634406717.8449
StimVisualOff	1	83				1634406717.9491
Fix	1	84	0		+	1634406718.1991
StimVisualOn	1	84	c	right	AlexBrush-Regular.ttf	1634406718.0741
StimVisualOff	1	84				1634406718.1783
Fix	1	85	0		+	1634406718.4491
StimVisualOn	1	85	A	right	LiberationMono-Regular.ttf	1634406718.3033
StimVisualOff	1	85				1634406718.4283
Fix	1	86	0		+	1634406718.6783
StimVisualOn	1	86	2	right	AlexBrush-Regular.ttf	1634406718.5533
StimVisualOff	1	86				1634406718.6574
Fix	1	87	0		+	1634406718.9074
StimVisualOn	1	87	e	right	LiberationMono-Regular.ttf	1634406718.7824
StimVisualOff	1	87				1634406718.8866
Fix	1	88	0		+	1634406719.1366
StimVisualOn	1	88	c	right	LiberationMono-Regular.ttf	1634406719.0116
StimVisualOff	1	88				1634406719.1158
Fix	1	89	0		+	1634406719.4075
StimVisualOn	1	89	0	left	LiberationMono-Regular.ttf	1634406719.2408
StimVisualOff	1	89				1634406719.3658
Fix	1	90	0		+	1634406719.6366
StimVisualOn	1	90	c	right	AlexBrush-Regular.ttf	1634406719.5116
StimVisualOff	1	90				1634406719.6158
Fix	1	91	0		+	1634406719.8658
StimVisualOn	1	91	1	left	LiberationMono-Regular.ttf	1634406719.7408
StimVisualOff	1	91				1634406719.845
Fix	1	92	0		+	1634406720.1366
StimVisualOn	1	92	0	left	AlexBrush-Regular.ttf	1634406719.97
StimVisualOff	1	92				1634406720.095
Fix	1	93	0		+	1634406720.345
StimVisualOn	1	93	2	right	AlexBrush-Regular.ttf	1634406720.22
StimVisualOff	1	93				1634406720.3241
Fix	1	94	0		+	1634406720.6366
StimVisualOn	1	94	B	left	LiberationMono-Regular.ttf	1634406720.47
StimVisualOff	1	94				1634406720.595
Fix	1	95	0		+	1634406720.8658
StimVisualOn	1	95	E	left	AlexBrush-Regular.ttf	1634406720.72
StimVisualOff	1	95				1634406720.8241
Fix	1	96	0		+	1634406721.1158
StimVisualOn	1	96	B	left	AlexBrush-Regular.ttf	1634406720.9491
StimVisualOff	1	96				1634406721.0741
Fix	1	97	0		+	1634406721.3658
StimVisualOn	1	97	1	left	LiberationMono-Regular.ttf	1634406721.1992
StimVisualOff	1	97				1634406721.3242
Fix	1	98	0		+	1634406721.5742
StimVisualOn	1	98	1	right	LiberationMono-Regular.ttf	1634406721.4492
StimVisualOff	1	98				1634406721.5533
Fix	1	99	0		+	1634406721.845
