Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634406757.2055	
BlockStart	1	0	0		-	1634406757.2117	
Fix	1	1	0		+	1634406757.3873
StimVisualOn	1	1	a	right	LiberationMono-Regular.ttf	1634406757.2414
StimVisualOff	1	1				1634406757.3456
Fix	1	2	0		+	1634406757.5956
StimVisualOn	1	2	d	right	LiberationMono-Regular.ttf	1634406757.4706
StimVisualOff	1	2				1634406757.5748
Fix	1	3	0		+	1634406757.8664
StimVisualOn	1	3	0	right	LiberationMono-Regular.ttf	1634406757.6998
StimVisualOff	1	3				1634406757.8248
Fix	1	4	0		+	1634406758.0748
StimVisualOn	1	4	E	left	AlexBrush-Regular.ttf	1634406757.9498
StimVisualOff	1	4				1634406758.054
Fix	1	5	0		+	1634406758.304
StimVisualOn	1	5	D	left	LiberationMono-Regular.ttf	1634406758.179
StimVisualOff	1	5				1634406758.2831
Fix	1	6	0		+	1634406758.5748
StimVisualOn	1	6	1	right	AlexBrush-Regular.ttf	1634406758.4081
StimVisualOff	1	6				1634406758.5331
Fix	1	7	0		+	1634406758.7831
StimVisualOn	1	7	B	left	LiberationMono-Regular.ttf	1634406758.6581
StimVisualOff	1	7				1634406758.7623
Fix	1	8	0		+	1634406759.0123
StimVisualOn	1	8	1	right	LiberationMono-Regular.ttf	1634406758.8873
StimVisualOff	1	8				1634406758.9915
Fix	1	9	0		+	1634406759.2415
StimVisualOn	1	9	E	right	LiberationMono-Regular.ttf	1634406759.1165
StimVisualOff	1	9				1634406759.2206
Fix	1	10	0		+	1634406759.5123
StimVisualOn	1	10	1	right	LiberationMono-Regular.ttf	1634406759.3456
StimVisualOff	1	10				1634406759.4706
Fix	1	11	0		+	1634406759.7206
StimVisualOn	1	11	1	left	AlexBrush-Regular.ttf	1634406759.5956
StimVisualOff	1	11				1634406759.6998
Fix	1	12	0		+	1634406759.9707
StimVisualOn	1	12	C	left	AlexBrush-Regular.ttf	1634406759.8248
StimVisualOff	1	12				1634406759.929
Fix	1	13	0		+	1634406760.2415
StimVisualOn	1	13	1	right	LiberationMono-Regular.ttf	1634406760.0748
StimVisualOff	1	13				1634406760.1998
Fix	1	14	0		+	1634406760.4915
StimVisualOn	1	14	b	left	LiberationMono-Regular.ttf	1634406760.3248
StimVisualOff	1	14				1634406760.4498
Fix	1	15	0		+	1634406760.7415
StimVisualOn	1	15	1	left	LiberationMono-Regular.ttf	1634406760.5748
StimVisualOff	1	15				1634406760.6998
Fix	1	16	0		+	1634406760.9915
StimVisualOn	1	16	1	right	AlexBrush-Regular.ttf	1634406760.8248
StimVisualOff	1	16				1634406760.9498
Fix	1	17	0		+	1634406761.2623
StimVisualOn	1	17	b	left	AlexBrush-Regular.ttf	1634406761.0957
StimVisualOff	1	17				1634406761.2207
Fix	1	18	0		+	1634406761.4707
StimVisualOn	1	18	1	right	AlexBrush-Regular.ttf	1634406761.3457
StimVisualOff	1	18				1634406761.4498
Fix	1	19	0		+	1634406761.6998
StimVisualOn	1	19	B	right	LiberationMono-Regular.ttf	1634406761.5748
StimVisualOff	1	19				1634406761.679
Fix	1	20	0		+	1634406761.9707
StimVisualOn	1	20	2	left	AlexBrush-Regular.ttf	1634406761.804
StimVisualOff	1	20				1634406761.929
Fix	1	21	0		+	1634406762.1999
StimVisualOn	1	21	2	right	LiberationMono-Regular.ttf	1634406762.054
StimVisualOff	1	21				1634406762.1582
Fix	1	22	0		+	1634406762.4082
StimVisualOn	1	22	b	right	LiberationMono-Regular.ttf	1634406762.2832
StimVisualOff	1	22				1634406762.3874
Fix	1	23	0		+	1634406762.679
StimVisualOn	1	23	1	right	LiberationMono-Regular.ttf	1634406762.5124
StimVisualOff	1	23				1634406762.6374
Fix	1	24	0		+	1634406762.8874
StimVisualOn	1	24	1	right	LiberationMono-Regular.ttf	1634406762.7624
StimVisualOff	1	24				1634406762.8665
Fix	1	25	0		+	1634406763.1374
StimVisualOn	1	25	2	left	AlexBrush-Regular.ttf	1634406762.9915
StimVisualOff	1	25				1634406763.0957
Fix	1	26	0		+	1634406763.3874
StimVisualOn	1	26	d	right	AlexBrush-Regular.ttf	1634406763.2207
StimVisualOff	1	26				1634406763.3457
Fix	1	27	0		+	1634406763.5957
StimVisualOn	1	27	e	left	LiberationMono-Regular.ttf	1634406763.4707
StimVisualOff	1	27				1634406763.5749
Fix	1	28	0		+	1634406763.8249
StimVisualOn	1	28	b	left	LiberationMono-Regular.ttf	1634406763.6999
StimVisualOff	1	28				1634406763.8041
Fix	1	29	0		+	1634406764.1166
StimVisualOn	1	29	1	right	AlexBrush-Regular.ttf	1634406763.9499
StimVisualOff	1	29				1634406764.0749
Fix	1	30	0		+	1634406764.3666
StimVisualOn	1	30	C	right	LiberationMono-Regular.ttf	1634406764.1999
StimVisualOff	1	30				1634406764.3249
Fix	1	31	0		+	1634406764.5749
StimVisualOn	1	31	1	left	LiberationMono-Regular.ttf	1634406764.4499
StimVisualOff	1	31				1634406764.5541
Fix	1	32	0		+	1634406764.8041
StimVisualOn	1	32	D	right	LiberationMono-Regular.ttf	1634406764.6791
StimVisualOff	1	32				1634406764.7832
Fix	1	33	0		+	1634406765.0749
StimVisualOn	1	33	C	right	AlexBrush-Regular.ttf	1634406764.9082
StimVisualOff	1	33				1634406765.0332
Fix	1	34	0		+	1634406765.3041
