Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOff	1	89				1634504227.7437
StimVisualOn	1	90	K	center	AlexBrush-Regular.ttf	1634504227.9312
StimVisualOff	1	90				1634504228.0979
StimVisualOn	1	91	I	center	LiberationMono-Regular.ttf	1634504228.2854
StimVisualOff	1	91				1634504228.4521
StimVisualOn	1	92	F	center	AlexBrush-Regular.ttf	1634504228.6396
StimVisualOff	1	92				1634504228.8062
StimVisualOn	1	93	X	center	LiberationMono-Regular.ttf	1634504228.9937
StimVisualOff	1	93				1634504229.1604
StimVisualOn	1	94	b	center	AlexBrush-Regular.ttf	1634504229.3479
StimVisualOff	1	94				1634504229.5146
StimVisualOn	1	95	m	center	AlexBrush-Regular.ttf	1634504229.7021
StimVisualOff	1	95				1634504229.8688
StimVisualOn	1	96	J	center	AlexBrush-Regular.ttf	1634504230.0563
StimVisualOff	1	96				1634504230.2229
StimVisualOn	1	97	D	center	LiberationMono-Regular.ttf	1634504230.4104
StimVisualOff	1	97				1634504230.5771
StimVisualOn	1	98	B	center	LiberationMono-Regular.ttf	1634504230.7646
StimVisualOff	1	98				1634504230.9313
StimVisualOn	1	99	o	center	AlexBrush-Regular.ttf	1634504231.1188
StimVisualOff	1	99				1634504231.2854
StimVisualOn	1	100	j	center	AlexBrush-Regular.ttf	1634504231.4729
StimVisualOff	1	100				1634504231.6396
StimVisualOn	1	101	B	center	AlexBrush-Regular.ttf	1634504231.8271
StimVisualOff	1	101				1634504231.9938
StimVisualOn	1	102	R	center	AlexBrush-Regular.ttf	1634504232.1813
StimVisualOff	1	102				1634504232.348
StimVisualOn	1	103	g	center	LiberationMono-Regular.ttf	1634504232.5355
StimVisualOff	1	103				1634504232.7021
StimVisualOn	1	104	s	center	LiberationMono-Regular.ttf	1634504232.8896
StimVisualOff	1	104				1634504233.0563
StimVisualOn	1	105	E	center	LiberationMono-Regular.ttf	1634504233.2438
StimVisualOff	1	105				1634504233.4105
StimVisualOn	1	106	t	center	LiberationMono-Regular.ttf	1634504233.598
StimVisualOff	1	106				1634504233.7646
StimVisualOn	1	107	m	center	AlexBrush-Regular.ttf	1634504233.9521
StimVisualOff	1	107				1634504234.1188
StimVisualOn	1	108	1	center	LiberationMono-Regular.ttf	1634504234.3063
StimVisualOff	1	108				1634504234.473
StimVisualOn	1	109	N	center	LiberationMono-Regular.ttf	1634504234.6605
StimVisualOff	1	109				1634504234.8272
StimVisualOn	1	110	U	center	LiberationMono-Regular.ttf	1634504235.0147
StimVisualOff	1	110				1634504235.1813
StimVisualOn	1	111	b	center	LiberationMono-Regular.ttf	1634504235.3688
StimVisualOff	1	111				1634504235.5355
StimVisualOn	1	112	E	center	LiberationMono-Regular.ttf	1634504235.723
StimVisualOff	1	112				1634504235.8897
StimVisualOn	1	113	i	center	LiberationMono-Regular.ttf	1634504236.0772
StimVisualOff	1	113				1634504236.2438
StimVisualOn	1	114	o	center	AlexBrush-Regular.ttf	1634504236.4314
StimVisualOff	1	114				1634504236.598
StimVisualOn	1	115	z	center	LiberationMono-Regular.ttf	1634504236.7855
StimVisualOff	1	115				1634504236.9522
StimVisualOn	1	116	b	center	LiberationMono-Regular.ttf	1634504237.1397
StimVisualOff	1	116				1634504237.3064
StimVisualOn	1	117	L	center	LiberationMono-Regular.ttf	1634504237.4939
StimVisualOff	1	117				1634504237.6605
