Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634422451.8113
StimVisualOff	1	26				1634422451.9572
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634422452.1238
StimVisualOff	1	27				1634422452.2697
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634422452.4364
StimVisualOff	1	28				1634422452.5822
StimVisualOn	1	29	3	center	LiberationMono-Regular.ttf	1634422452.7489
StimVisualOff	1	29				1634422452.8947
StimVisualOn	1	30	D	center	LiberationMono-Regular.ttf	1634422453.0614
StimVisualOff	1	30				1634422453.2072
StimVisualOn	1	31	u	center	AlexBrush-Regular.ttf	1634422453.3739
StimVisualOff	1	31				1634422453.5197
StimVisualOn	1	32	C	center	LiberationMono-Regular.ttf	1634422453.6864
StimVisualOff	1	32				1634422453.8322
StimVisualOn	1	33	E	center	LiberationMono-Regular.ttf	1634422453.978
StimVisualOff	1	33				1634422454.1239
StimVisualOn	1	34	P	center	LiberationMono-Regular.ttf	1634422454.2905
StimVisualOff	1	34				1634422454.4364
StimVisualOn	1	35	O	center	AlexBrush-Regular.ttf	1634422454.6031
StimVisualOff	1	35				1634422454.7489
StimVisualOn	1	36	W	center	LiberationMono-Regular.ttf	1634422454.9156
StimVisualOff	1	36				1634422455.0614
StimVisualOn	1	37	b	center	AlexBrush-Regular.ttf	1634422455.2281
StimVisualOff	1	37				1634422455.3739
StimVisualOn	1	38	j	center	AlexBrush-Regular.ttf	1634422455.5406
StimVisualOff	1	38				1634422455.6864
StimVisualOn	1	39	f	center	AlexBrush-Regular.ttf	1634422455.8531
StimVisualOff	1	39				1634422455.9989
StimVisualOn	1	40	G	center	AlexBrush-Regular.ttf	1634422456.1656
StimVisualOff	1	40				1634422456.3114
StimVisualOn	1	41	k	center	LiberationMono-Regular.ttf	1634422456.4573
StimVisualOff	1	41				1634422456.6031
StimVisualOn	1	42	q	center	LiberationMono-Regular.ttf	1634422456.7698
StimVisualOff	1	42				1634422456.9156
StimVisualOn	1	43	N	center	AlexBrush-Regular.ttf	1634422457.0823
StimVisualOff	1	43				1634422457.2281
StimVisualOn	1	44	J	center	LiberationMono-Regular.ttf	1634422457.3948
StimVisualOff	1	44				1634422457.5406
StimVisualOn	1	45	t	center	LiberationMono-Regular.ttf	1634422457.7073
StimVisualOff	1	45				1634422457.8531
StimVisualOn	1	46	y	center	LiberationMono-Regular.ttf	1634422457.999
StimVisualOff	1	46				1634422458.1448
StimVisualOn	1	47	J	center	LiberationMono-Regular.ttf	1634422458.3115
StimVisualOff	1	47				1634422458.4573
StimVisualOn	1	48	B	center	AlexBrush-Regular.ttf	1634422458.6031
StimVisualOff	1	48				1634422458.749
StimVisualOn	1	49	V	center	AlexBrush-Regular.ttf	1634422458.9156
StimVisualOff	1	49				1634422459.0615
StimVisualOn	1	50	C	center	LiberationMono-Regular.ttf	1634422459.2281
StimVisualOff	1	50				1634422459.374
StimVisualOn	1	51	S	center	LiberationMono-Regular.ttf	1634422459.5406
StimVisualOff	1	51				1634422459.6865
StimVisualOn	1	52	T	center	AlexBrush-Regular.ttf	1634422459.8532
StimVisualOff	1	52				1634422459.999
StimVisualOn	1	53	B	center	AlexBrush-Regular.ttf	1634422460.1657
StimVisualOff	1	53				1634422460.3115
StimVisualOn	1	54	V	center	AlexBrush-Regular.ttf	1634422460.4782
StimVisualOff	1	54				1634422460.624
StimVisualOn	1	55	P	center	LiberationMono-Regular.ttf	1634422460.7907
StimVisualOff	1	55				1634422460.9365
StimVisualOn	1	56	6	center	LiberationMono-Regular.ttf	1634422461.0823
StimVisualOff	1	56				1634422461.2282
StimVisualOn	1	57	L	center	LiberationMono-Regular.ttf	1634422461.3949
StimVisualOff	1	57				1634422461.5407
StimVisualOn	1	58	b	center	AlexBrush-Regular.ttf	1634422461.7074
StimVisualOff	1	58				1634422461.8532
StimVisualOn	1	59	w	center	AlexBrush-Regular.ttf	1634422462.0199
StimVisualOff	1	59				1634422462.1657
StimVisualOn	1	60	U	center	LiberationMono-Regular.ttf	1634422462.3324
StimVisualOff	1	60				1634422462.4782
StimVisualOn	1	61	y	center	LiberationMono-Regular.ttf	1634422462.6449
StimVisualOff	1	61				1634422462.7907
StimVisualOn	1	62	G	center	LiberationMono-Regular.ttf	1634422462.9574
StimVisualOff	1	62				1634422463.1032
StimVisualOn	1	63	v	center	LiberationMono-Regular.ttf	1634422463.2699
StimVisualOff	1	63				1634422463.4157
StimVisualOn	1	64	b	center	AlexBrush-Regular.ttf	1634422463.5824
StimVisualOff	1	64				1634422463.7282
StimVisualOn	1	65	B	center	LiberationMono-Regular.ttf	1634422463.8949
StimVisualOff	1	65				1634422464.0407
StimVisualOn	1	66	H	center	LiberationMono-Regular.ttf	1634422464.2074
StimVisualOff	1	66				1634422464.3532
StimVisualOn	1	67	i	center	LiberationMono-Regular.ttf	1634422464.5199
StimVisualOff	1	67				1634422464.6657
StimVisualOn	1	68	C	center	AlexBrush-Regular.ttf	1634422464.8324
StimVisualOff	1	68				1634422464.9783
StimVisualOn	1	69	p	center	LiberationMono-Regular.ttf	1634422465.1449
StimVisualOff	1	69				1634422465.2908
StimVisualOn	1	70	l	center	LiberationMono-Regular.ttf	1634422465.4574
StimVisualOff	1	70				1634422465.6033
StimVisualOn	1	71	k	center	AlexBrush-Regular.ttf	1634422465.7699
StimVisualOff	1	71				1634422465.9158
StimVisualOn	1	72	Y	center	LiberationMono-Regular.ttf	1634422466.0824
StimVisualOff	1	72				1634422466.2283
StimVisualOn	1	73	a	center	AlexBrush-Regular.ttf	1634422466.3741
StimVisualOff	1	73				1634422466.52
StimVisualOn	1	74	T	center	AlexBrush-Regular.ttf	1634422466.6866
StimVisualOff	1	74				1634422466.8325
StimVisualOn	1	75	c	center	AlexBrush-Regular.ttf	1634422466.9783
StimVisualOff	1	75				1634422467.1241
StimVisualOn	1	76	W	center	LiberationMono-Regular.ttf	1634422467.2908
StimVisualOff	1	76				1634422467.4366
StimVisualOn	1	77	l	center	LiberationMono-Regular.ttf	1634422467.6033
StimVisualOff	1	77				1634422467.7491
StimVisualOn	1	78	J	center	AlexBrush-Regular.ttf	1634422467.9158
StimVisualOff	1	78				1634422468.0616
StimVisualOn	1	79	g	center	LiberationMono-Regular.ttf	1634422468.2283
StimVisualOff	1	79				1634422468.3742
StimVisualOn	1	80	D	center	AlexBrush-Regular.ttf	1634422468.5408
StimVisualOff	1	80				1634422468.6867
StimVisualOn	1	81	I	center	LiberationMono-Regular.ttf	1634422468.8533
StimVisualOff	1	81				1634422468.9992
StimVisualOn	1	82	F	center	AlexBrush-Regular.ttf	1634422469.1658
StimVisualOff	1	82				1634422469.3117
StimVisualOn	1	83	X	center	LiberationMono-Regular.ttf	1634422469.4783
StimVisualOff	1	83				1634422469.6242
StimVisualOn	1	84	b	center	AlexBrush-Regular.ttf	1634422469.7908
StimVisualOff	1	84				1634422469.9367
StimVisualOn	1	85	m	center	AlexBrush-Regular.ttf	1634422470.0825
StimVisualOff	1	85				1634422470.2284
StimVisualOn	1	86	J	center	AlexBrush-Regular.ttf	1634422470.395
StimVisualOff	1	86				1634422470.5409
StimVisualOn	1	87	D	center	LiberationMono-Regular.ttf	1634422470.7075
StimVisualOff	1	87				1634422470.8534
StimVisualOn	1	88	B	center	LiberationMono-Regular.ttf	1634422471.02
StimVisualOff	1	88				1634422471.1659
StimVisualOn	1	89	5	center	LiberationMono-Regular.ttf	1634422471.3325
StimVisualOff	1	89				1634422471.4784
StimVisualOn	1	90	o	center	AlexBrush-Regular.ttf	1634422471.645
StimVisualOff	1	90				1634422471.7909
StimVisualOn	1	91	j	center	AlexBrush-Regular.ttf	1634422471.9575
StimVisualOff	1	91				1634422472.1034
StimVisualOn	1	92	B	center	AlexBrush-Regular.ttf	1634422472.2701
StimVisualOff	1	92				1634422472.4159
StimVisualOn	1	93	R	center	AlexBrush-Regular.ttf	1634422472.5826
StimVisualOff	1	93				1634422472.7284
StimVisualOn	1	94	g	center	LiberationMono-Regular.ttf	1634422472.8951
StimVisualOff	1	94				1634422473.0409
StimVisualOn	1	95	s	center	LiberationMono-Regular.ttf	1634422473.2076
StimVisualOff	1	95				1634422473.3534
StimVisualOn	1	96	E	center	LiberationMono-Regular.ttf	1634422473.5201
StimVisualOff	1	96				1634422473.6659
StimVisualOn	1	97	t	center	LiberationMono-Regular.ttf	1634422473.8326
StimVisualOff	1	97				1634422473.9784
StimVisualOn	1	98	m	center	AlexBrush-Regular.ttf	1634422474.1451
StimVisualOff	1	98				1634422474.2909
StimVisualOn	1	99	b	center	LiberationMono-Regular.ttf	1634422474.4576
StimVisualOff	1	99				1634422474.6034
StimVisualOn	1	100	E	center	LiberationMono-Regular.ttf	1634422474.7701
StimVisualOff	1	100				1634422474.9159
StimVisualOn	1	101	i	center	LiberationMono-Regular.ttf	1634422475.0618
StimVisualOff	1	101				1634422475.2076
StimVisualOn	1	102	o	center	AlexBrush-Regular.ttf	1634422475.3743
StimVisualOff	1	102				1634422475.5201
StimVisualOn	1	103	z	center	LiberationMono-Regular.ttf	1634422475.6868
StimVisualOff	1	103				1634422475.8326
StimVisualOn	1	104	b	center	LiberationMono-Regular.ttf	1634422475.9993
StimVisualOff	1	104				1634422476.1451
StimVisualOn	1	105	L	center	LiberationMono-Regular.ttf	1634422476.3118
StimVisualOff	1	105				1634422476.4576
StimVisualOn	1	106	D	center	LiberationMono-Regular.ttf	1634422476.6243
StimVisualOff	1	106				1634422476.7701
StimVisualOn	1	107	p	center	LiberationMono-Regular.ttf	1634422476.9368
StimVisualOff	1	107				1634422477.0827
StimVisualOn	1	108	i	center	AlexBrush-Regular.ttf	1634422477.2493
StimVisualOff	1	108				1634422477.3952
StimVisualOn	1	109	y	center	LiberationMono-Regular.ttf	1634422477.5618
StimVisualOff	1	109				1634422477.7077
StimVisualOn	1	110	p	center	LiberationMono-Regular.ttf	1634422477.8743
StimVisualOff	1	110				1634422478.0202
StimVisualOn	1	111	y	center	LiberationMono-Regular.ttf	1634422478.1868
StimVisualOff	1	111				1634422478.3327
StimVisualOn	1	112	S	center	AlexBrush-Regular.ttf	1634422478.4993
StimVisualOff	1	112				1634422478.6452
StimVisualOn	1	113	C	center	AlexBrush-Regular.ttf	1634422478.8119
StimVisualOff	1	113				1634422478.9577
StimVisualOn	1	114	h	center	LiberationMono-Regular.ttf	1634422479.1243
StimVisualOff	1	114				1634422479.2702
StimVisualOn	1	115	B	center	LiberationMono-Regular.ttf	1634422479.4369
StimVisualOff	1	115				1634422479.5827
StimVisualOn	1	116	K	center	AlexBrush-Regular.ttf	1634422479.7285
StimVisualOff	1	116				1634422479.8744
StimVisualOn	1	117	b	center	LiberationMono-Regular.ttf	1634422480.041
StimVisualOff	1	117				1634422480.1869
StimVisualOn	1	118	z	center	AlexBrush-Regular.ttf	1634422480.3535
StimVisualOff	1	118				1634422480.4994
StimVisualOn	1	119	V	center	AlexBrush-Regular.ttf	1634422480.666
StimVisualOff	1	119				1634422480.8119
StimVisualOn	1	120	2	center	LiberationMono-Regular.ttf	1634422480.9786
StimVisualOff	1	120				1634422481.1244
StimVisualOn	1	121	d	center	LiberationMono-Regular.ttf	1634422481.2911
StimVisualOff	1	121				1634422481.4369
StimVisualOn	1	122	W	center	AlexBrush-Regular.ttf	1634422481.6036
StimVisualOff	1	122				1634422481.7494
StimVisualOn	1	123	I	center	AlexBrush-Regular.ttf	1634422481.9161
StimVisualOff	1	123				1634422482.0619
StimVisualOn	1	124	W	center	AlexBrush-Regular.ttf	1634422482.2286
StimVisualOff	1	124				1634422482.3744
StimVisualOn	1	125	B	center	LiberationMono-Regular.ttf	1634422482.5411
StimVisualOff	1	125				1634422482.6869
StimVisualOn	1	126	I	center	LiberationMono-Regular.ttf	1634422482.8536
StimVisualOff	1	126				1634422482.9994
StimVisualOn	1	127	Q	center	AlexBrush-Regular.ttf	1634422483.1661
StimVisualOff	1	127				1634422483.3119
StimVisualOn	1	128	Z	center	LiberationMono-Regular.ttf	1634422483.4786
StimVisualOff	1	128				1634422483.6244
StimVisualOn	1	129	A	center	LiberationMono-Regular.ttf	1634422483.7911
StimVisualOff	1	129				1634422483.9369
StimVisualOn	1	130	U	center	LiberationMono-Regular.ttf	1634422484.1036
StimVisualOff	1	130				1634422484.2494
