Event	Block	Trial	Stimulus	Position	Font	Time
Fix	1	16	0		+	1634415911.889
StimVisualOn	1	16	S	left	AlexBrush-Regular.ttf	1634415911.764
StimVisualOff	1	16				1634415911.8682
Fix	1	17	0		+	1634415912.1182
StimVisualOn	1	17	s	right	AlexBrush-Regular.ttf	1634415911.9932
StimVisualOff	1	17				1634415912.0973
Fix	1	18	0		+	1634415912.4098
StimVisualOn	1	18	p	right	LiberationMono-Regular.ttf	1634415912.2432
StimVisualOff	1	18				1634415912.3682
Fix	1	19	0		+	1634415912.6598
StimVisualOn	1	19	x	right	LiberationMono-Regular.ttf	1634415912.4932
StimVisualOff	1	19				1634415912.6182
Fix	1	20	0		+	1634415912.889
StimVisualOn	1	20	Y	left	LiberationMono-Regular.ttf	1634415912.764
StimVisualOff	1	20				1634415912.8682
Fix	1	21	0		+	1634415913.139
StimVisualOn	1	21	R	left	AlexBrush-Regular.ttf	1634415912.9932
StimVisualOff	1	21				1634415913.0973
Fix	1	22	0		+	1634415913.389
StimVisualOn	1	22	b	right	AlexBrush-Regular.ttf	1634415913.2223
StimVisualOff	1	22				1634415913.3473
Fix	1	23	0		+	1634415913.6599
StimVisualOn	1	23	y	left	AlexBrush-Regular.ttf	1634415913.4932
StimVisualOff	1	23				1634415913.6182
Fix	1	24	0		+	1634415913.9099
StimVisualOn	1	24	D	left	LiberationMono-Regular.ttf	1634415913.7432
StimVisualOff	1	24				1634415913.8682
Fix	1	25	0		+	1634415914.1599
StimVisualOn	1	25	n	right	LiberationMono-Regular.ttf	1634415913.9932
StimVisualOff	1	25				1634415914.1182
Fix	1	26	0		+	1634415914.4099
StimVisualOn	1	26	p	right	LiberationMono-Regular.ttf	1634415914.2432
StimVisualOff	1	26				1634415914.3682
Fix	1	27	0		+	1634415914.6599
StimVisualOn	1	27	O	left	LiberationMono-Regular.ttf	1634415914.4932
StimVisualOff	1	27				1634415914.6182
Fix	1	28	0		+	1634415914.8682
StimVisualOn	1	28	E	right	LiberationMono-Regular.ttf	1634415914.7432
StimVisualOff	1	28				1634415914.8474
Fix	1	29	0		+	1634415915.1182
StimVisualOn	1	29	A	right	LiberationMono-Regular.ttf	1634415914.9724
StimVisualOff	1	29				1634415915.0765
Fix	1	30	0		+	1634415915.3682
StimVisualOn	1	30	U	left	AlexBrush-Regular.ttf	1634415915.2016
StimVisualOff	1	30				1634415915.3266
Fix	1	31	0		+	1634415915.6182
StimVisualOn	1	31	4	right	LiberationMono-Regular.ttf	1634415915.4516
StimVisualOff	1	31				1634415915.5766
Fix	1	32	0		+	1634415915.8266
StimVisualOn	1	32	Q	left	AlexBrush-Regular.ttf	1634415915.7016
StimVisualOff	1	32				1634415915.8057
Fix	1	33	0		+	1634415916.0557
StimVisualOn	1	33	g	right	LiberationMono-Regular.ttf	1634415915.9307
StimVisualOff	1	33				1634415916.0349
Fix	1	34	0		+	1634415916.3266
StimVisualOn	1	34	F	left	AlexBrush-Regular.ttf	1634415916.1599
StimVisualOff	1	34				1634415916.2849
Fix	1	35	0		+	1634415916.5974
StimVisualOn	1	35	p	left	LiberationMono-Regular.ttf	1634415916.4307
StimVisualOff	1	35				1634415916.5557
Fix	1	36	0		+	1634415916.8057
StimVisualOn	1	36	k	left	AlexBrush-Regular.ttf	1634415916.6807
StimVisualOff	1	36				1634415916.7849
Fix	1	37	0		+	1634415917.0558
StimVisualOn	1	37	b	left	LiberationMono-Regular.ttf	1634415916.9099
StimVisualOff	1	37				1634415917.0141
Fix	1	38	0		+	1634415917.3058
StimVisualOn	1	38	X	left	LiberationMono-Regular.ttf	1634415917.1391
StimVisualOff	1	38				1634415917.2641
Fix	1	39	0		+	1634415917.5558
StimVisualOn	1	39	P	right	AlexBrush-Regular.ttf	1634415917.3891
StimVisualOff	1	39				1634415917.5141
Fix	1	40	0		+	1634415917.8058
StimVisualOn	1	40	s	left	LiberationMono-Regular.ttf	1634415917.6391
StimVisualOff	1	40				1634415917.7641
Fix	1	41	0		+	1634415918.0141
StimVisualOn	1	41	Q	left	AlexBrush-Regular.ttf	1634415917.8891
StimVisualOff	1	41				1634415917.9933
Fix	1	42	0		+	1634415918.2849
StimVisualOn	1	42	M	left	LiberationMono-Regular.ttf	1634415918.1183
StimVisualOff	1	42				1634415918.2433
Fix	1	43	0		+	1634415918.4933
StimVisualOn	1	43	p	left	AlexBrush-Regular.ttf	1634415918.3683
StimVisualOff	1	43				1634415918.4725
Fix	1	44	0		+	1634415918.7225
StimVisualOn	1	44	u	right	AlexBrush-Regular.ttf	1634415918.5975
StimVisualOff	1	44				1634415918.7016
Fix	1	45	0		+	1634415918.9516
StimVisualOn	1	45	W	right	LiberationMono-Regular.ttf	1634415918.8266
StimVisualOff	1	45				1634415918.9308
Fix	1	46	0		+	1634415919.1808
StimVisualOn	1	46	H	right	LiberationMono-Regular.ttf	1634415919.0558
StimVisualOff	1	46				1634415919.16
Fix	1	47	0		+	1634415919.4516
StimVisualOn	1	47	B	right	LiberationMono-Regular.ttf	1634415919.285
StimVisualOff	1	47				1634415919.41
Fix	1	48	0		+	1634415919.6808
StimVisualOn	1	48	x	left	AlexBrush-Regular.ttf	1634415919.535
StimVisualOff	1	48				1634415919.66
Fix	1	49	0		+	1634415919.9308
StimVisualOn	1	49	b	right	LiberationMono-Regular.ttf	1634415919.8058
StimVisualOff	1	49				1634415919.91
Fix	1	50	0		+	1634415920.16
StimVisualOn	1	50	p	right	LiberationMono-Regular.ttf	1634415920.035
StimVisualOff	1	50				1634415920.1392
Fix	1	51	0		+	1634415920.4308
StimVisualOn	1	51	G	right	AlexBrush-Regular.ttf	1634415920.2642
StimVisualOff	1	51				1634415920.3892
Fix	1	52	0		+	1634415920.6392
StimVisualOn	1	52	U	right	LiberationMono-Regular.ttf	1634415920.5142
StimVisualOff	1	52				1634415920.6183
Fix	1	53	0		+	1634415920.91
StimVisualOn	1	53	h	right	AlexBrush-Regular.ttf	1634415920.7433
StimVisualOff	1	53				1634415920.8683
Fix	1	54	0		+	1634415921.1183
StimVisualOn	1	54	J	left	AlexBrush-Regular.ttf	1634415920.9933
StimVisualOff	1	54				1634415921.0975
Fix	1	55	0		+	1634415921.3475
StimVisualOn	1	55	y	right	LiberationMono-Regular.ttf	1634415921.2225
StimVisualOff	1	55				1634415921.3267
Fix	1	56	0		+	1634415921.5767
StimVisualOn	1	56	N	left	AlexBrush-Regular.ttf	1634415921.4517
StimVisualOff	1	56				1634415921.5558
Fix	1	57	0		+	1634415921.8059
StimVisualOn	1	57	R	left	AlexBrush-Regular.ttf	1634415921.6808
StimVisualOff	1	57				1634415921.785
Fix	1	58	0		+	1634415922.035
StimVisualOn	1	58	J	left	LiberationMono-Regular.ttf	1634415921.91
StimVisualOff	1	58				1634415922.0142
Fix	1	59	0		+	1634415922.3059
StimVisualOn	1	59	C	left	AlexBrush-Regular.ttf	1634415922.1392
StimVisualOff	1	59				1634415922.2642
Fix	1	60	0		+	1634415922.535
StimVisualOn	1	60	w	left	LiberationMono-Regular.ttf	1634415922.41
StimVisualOff	1	60				1634415922.5142
Fix	1	61	0		+	1634415922.7642
StimVisualOn	1	61	d	right	AlexBrush-Regular.ttf	1634415922.6392
StimVisualOff	1	61				1634415922.7434
Fix	1	62	0		+	1634415923.035
StimVisualOn	1	62	3	left	LiberationMono-Regular.ttf	1634415922.8684
StimVisualOff	1	62				1634415922.9934
Fix	1	63	0		+	1634415923.2434
StimVisualOn	1	63	Q	left	LiberationMono-Regular.ttf	1634415923.1184
StimVisualOff	1	63				1634415923.2225
Fix	1	64	0		+	1634415923.5142
StimVisualOn	1	64	W	right	LiberationMono-Regular.ttf	1634415923.3476
StimVisualOff	1	64				1634415923.4726
Fix	1	65	0		+	1634415923.7226
StimVisualOn	1	65	V	right	LiberationMono-Regular.ttf	1634415923.5976
StimVisualOff	1	65				1634415923.7017
Fix	1	66	0		+	1634415923.9934
StimVisualOn	1	66	a	left	LiberationMono-Regular.ttf	1634415923.8267
StimVisualOff	1	66				1634415923.9517
Fix	1	67	0		+	1634415924.2642
StimVisualOn	1	67	I	right	LiberationMono-Regular.ttf	1634415924.0976
StimVisualOff	1	67				1634415924.2226
Fix	1	68	0		+	1634415924.4726
StimVisualOn	1	68	s	left	LiberationMono-Regular.ttf	1634415924.3476
StimVisualOff	1	68				1634415924.4517
Fix	1	69	0		+	1634415924.7017
StimVisualOn	1	69	e	left	AlexBrush-Regular.ttf	1634415924.5767
StimVisualOff	1	69				1634415924.6809
Fix	1	70	0		+	1634415924.9517
StimVisualOn	1	70	f	right	AlexBrush-Regular.ttf	1634415924.8267
StimVisualOff	1	70				1634415924.9309
Fix	1	71	0		+	1634415925.1809
StimVisualOn	1	71	i	left	LiberationMono-Regular.ttf	1634415925.0559
StimVisualOff	1	71				1634415925.1601
Fix	1	72	0		+	1634415925.4518
StimVisualOn	1	72	Y	right	LiberationMono-Regular.ttf	1634415925.2851
StimVisualOff	1	72				1634415925.4101
Fix	1	73	0		+	1634415925.6601
StimVisualOn	1	73	x	right	LiberationMono-Regular.ttf	1634415925.5351
StimVisualOff	1	73				1634415925.6393
Fix	1	74	0		+	1634415925.9101
StimVisualOn	1	74	E	right	LiberationMono-Regular.ttf	1634415925.7643
StimVisualOff	1	74				1634415925.8684
Fix	1	75	0		+	1634415926.1809
StimVisualOn	1	75	G	right	AlexBrush-Regular.ttf	1634415926.0143
StimVisualOff	1	75				1634415926.1393
Fix	1	76	0		+	1634415926.3893
StimVisualOn	1	76	E	right	LiberationMono-Regular.ttf	1634415926.2643
StimVisualOff	1	76				1634415926.3684
Fix	1	77	0		+	1634415926.6184
StimVisualOn	1	77	C	left	AlexBrush-Regular.ttf	1634415926.4934
StimVisualOff	1	77				1634415926.5976
Fix	1	78	0		+	1634415926.8893
StimVisualOn	1	78	b	right	AlexBrush-Regular.ttf	1634415926.7226
StimVisualOff	1	78				1634415926.8476
Fix	1	79	0		+	1634415927.0976
StimVisualOn	1	79	W	left	LiberationMono-Regular.ttf	1634415926.9726
StimVisualOff	1	79				1634415927.0768
Fix	1	80	0		+	1634415927.3268
StimVisualOn	1	80	m	left	LiberationMono-Regular.ttf	1634415927.2018
StimVisualOff	1	80				1634415927.306
Fix	1	81	0		+	1634415927.5976
StimVisualOn	1	81	z	right	AlexBrush-Regular.ttf	1634415927.431
StimVisualOff	1	81				1634415927.556
Fix	1	82	0		+	1634415927.8476
StimVisualOn	1	82	j	right	AlexBrush-Regular.ttf	1634415927.681
StimVisualOff	1	82				1634415927.806
Fix	1	83	0		+	1634415928.0976
StimVisualOn	1	83	h	left	LiberationMono-Regular.ttf	1634415927.931
StimVisualOff	1	83				1634415928.056
Fix	1	84	0		+	1634415928.306
StimVisualOn	1	84	R	right	LiberationMono-Regular.ttf	1634415928.181
StimVisualOff	1	84				1634415928.2851
Fix	1	85	0		+	1634415928.556
StimVisualOn	1	85	F	left	AlexBrush-Regular.ttf	1634415928.4101
StimVisualOff	1	85				1634415928.5143
Fix	1	86	0		+	1634415928.806
StimVisualOn	1	86	z	left	LiberationMono-Regular.ttf	1634415928.6393
StimVisualOff	1	86				1634415928.7643
Fix	1	87	0		+	1634415929.056
StimVisualOn	1	87	D	right	LiberationMono-Regular.ttf	1634415928.8893
StimVisualOff	1	87				1634415929.0143
Fix	1	88	0		+	1634415929.2643
StimVisualOn	1	88	E	left	LiberationMono-Regular.ttf	1634415929.1393
StimVisualOff	1	88				1634415929.2435
Fix	1	89	0		+	1634415929.5143
StimVisualOn	1	89	B	left	AlexBrush-Regular.ttf	1634415929.3685
StimVisualOff	1	89				1634415929.4727
Fix	1	90	0		+	1634415929.7435
StimVisualOn	1	90	N	right	AlexBrush-Regular.ttf	1634415929.5977
StimVisualOff	1	90				1634415929.7018
Fix	1	91	0		+	1634415929.9935
StimVisualOn	1	91	X	right	AlexBrush-Regular.ttf	1634415929.8268
StimVisualOff	1	91				1634415929.9518
Fix	1	92	0		+	1634415930.2018
StimVisualOn	1	92	o	right	LiberationMono-Regular.ttf	1634415930.0769
StimVisualOff	1	92				1634415930.181
Fix	1	93	0		+	1634415930.4727
StimVisualOn	1	93	w	right	LiberationMono-Regular.ttf	1634415930.306
StimVisualOff	1	93				1634415930.431
Fix	1	94	0		+	1634415930.681
StimVisualOn	1	94	W	right	AlexBrush-Regular.ttf	1634415930.556
StimVisualOff	1	94				1634415930.6602
Fix	1	95	0		+	1634415930.9102
StimVisualOn	1	95	A	right	AlexBrush-Regular.ttf	1634415930.7852
StimVisualOff	1	95				1634415930.8894
Fix	1	96	0		+	1634415931.1394
StimVisualOn	1	96	M	right	AlexBrush-Regular.ttf	1634415931.0144
StimVisualOff	1	96				1634415931.1185
Fix	1	97	0		+	1634415931.3685
StimVisualOn	1	97	K	right	AlexBrush-Regular.ttf	1634415931.2435
StimVisualOff	1	97				1634415931.3477
Fix	1	98	0		+	1634415931.6394
StimVisualOn	1	98	2	right	AlexBrush-Regular.ttf	1634415931.4727
StimVisualOff	1	98				1634415931.5977
Fix	1	99	0		+	1634415931.8477
StimVisualOn	1	99	U	right	LiberationMono-Regular.ttf	1634415931.7227
StimVisualOff	1	99				1634415931.8269
Fix	1	100	0		+	1634415932.0769
StimVisualOn	1	100	Q	left	AlexBrush-Regular.ttf	1634415931.9519
StimVisualOff	1	100				1634415932.056
Fix	1	101	0		+	1634415932.3477
StimVisualOn	1	101	p	left	LiberationMono-Regular.ttf	1634415932.1811
StimVisualOff	1	101				1634415932.3061
Fix	1	102	0		+	1634415932.5977
StimVisualOn	1	102	L	right	AlexBrush-Regular.ttf	1634415932.4311
StimVisualOff	1	102				1634415932.5561
Fix	1	103	0		+	1634415932.8686
StimVisualOn	1	103	S	right	LiberationMono-Regular.ttf	1634415932.7019
StimVisualOff	1	103				1634415932.8269
Fix	1	104	0		+	1634415933.1394
StimVisualOn	1	104	m	right	LiberationMono-Regular.ttf	1634415932.9727
StimVisualOff	1	104				1634415933.0977
Fix	1	105	0		+	1634415933.3477
StimVisualOn	1	105	V	left	LiberationMono-Regular.ttf	1634415933.2227
StimVisualOff	1	105				1634415933.3269
Fix	1	106	0		+	1634415933.5769
StimVisualOn	1	106	S	right	AlexBrush-Regular.ttf	1634415933.4519
StimVisualOff	1	106				1634415933.5561
Fix	1	107	0		+	1634415933.8478
StimVisualOn	1	107	t	right	AlexBrush-Regular.ttf	1634415933.6811
StimVisualOff	1	107				1634415933.8061
Fix	1	108	0		+	1634415934.0978
StimVisualOn	1	108	C	right	AlexBrush-Regular.ttf	1634415933.9311
StimVisualOff	1	108				1634415934.0561
Fix	1	109	0		+	1634415934.3061
StimVisualOn	1	109	O	left	AlexBrush-Regular.ttf	1634415934.1811
StimVisualOff	1	109				1634415934.2853
Fix	1	110	0		+	1634415934.5353
StimVisualOn	1	110	A	left	AlexBrush-Regular.ttf	1634415934.4103
StimVisualOff	1	110				1634415934.5144
Fix	1	111	0		+	1634415934.8061
StimVisualOn	1	111	l	left	AlexBrush-Regular.ttf	1634415934.6394
StimVisualOff	1	111				1634415934.7644
Fix	1	112	0		+	1634415935.0144
StimVisualOn	1	112	M	left	LiberationMono-Regular.ttf	1634415934.8894
StimVisualOff	1	112				1634415934.9936
Fix	1	113	0		+	1634415935.2436
StimVisualOn	1	113	c	left	LiberationMono-Regular.ttf	1634415935.1186
StimVisualOff	1	113				1634415935.2228
Fix	1	114	0		+	1634415935.5145
StimVisualOn	1	114	x	right	LiberationMono-Regular.ttf	1634415935.3478
StimVisualOff	1	114				1634415935.4728
Fix	1	115	0		+	1634415935.7645
StimVisualOn	1	115	z	left	LiberationMono-Regular.ttf	1634415935.5978
StimVisualOff	1	115				1634415935.7228
Fix	1	116	0		+	1634415935.9728
StimVisualOn	1	116	z	right	AlexBrush-Regular.ttf	1634415935.8478
StimVisualOff	1	116				1634415935.952
Fix	1	117	0		+	1634415936.202
StimVisualOn	1	117	N	left	AlexBrush-Regular.ttf	1634415936.077
StimVisualOff	1	117				1634415936.1811
Fix	1	118	0		+	1634415936.4728
StimVisualOn	1	118	d	right	LiberationMono-Regular.ttf	1634415936.3061
StimVisualOff	1	118				1634415936.4311
Fix	1	119	0		+	1634415936.702
StimVisualOn	1	119	K	left	LiberationMono-Regular.ttf	1634415936.577
StimVisualOff	1	119				1634415936.6811
Fix	1	120	0		+	1634415936.9311
StimVisualOn	1	120	q	left	AlexBrush-Regular.ttf	1634415936.8061
StimVisualOff	1	120				1634415936.9103
Fix	1	121	0		+	1634415937.202
StimVisualOn	1	121	A	left	AlexBrush-Regular.ttf	1634415937.0353
StimVisualOff	1	121				1634415937.1603
Fix	1	122	0		+	1634415937.4103
StimVisualOn	1	122	N	right	LiberationMono-Regular.ttf	1634415937.2853
StimVisualOff	1	122				1634415937.3895
Fix	1	123	0		+	1634415937.6811
StimVisualOn	1	123	S	left	AlexBrush-Regular.ttf	1634415937.5145
StimVisualOff	1	123				1634415937.6395
Fix	1	124	0		+	1634415937.8895
StimVisualOn	1	124	D	right	LiberationMono-Regular.ttf	1634415937.7645
StimVisualOff	1	124				1634415937.8686
Fix	1	125	0		+	1634415938.1186
StimVisualOn	1	125	r	left	LiberationMono-Regular.ttf	1634415937.9936
StimVisualOff	1	125				1634415938.0978
Fix	1	126	0		+	1634415938.3895
StimVisualOn	1	126	p	left	AlexBrush-Regular.ttf	1634415938.2228
StimVisualOff	1	126				1634415938.3478
Fix	1	127	0		+	1634415938.6395
StimVisualOn	1	127	o	right	AlexBrush-Regular.ttf	1634415938.4728
StimVisualOff	1	127				1634415938.5978
Fix	1	128	0		+	1634415938.8895
StimVisualOn	1	128	H	left	LiberationMono-Regular.ttf	1634415938.7228
StimVisualOff	1	128				1634415938.8478
Fix	1	129	0		+	1634415939.1395
StimVisualOn	1	129	F	left	LiberationMono-Regular.ttf	1634415938.9728
StimVisualOff	1	129				1634415939.0978
Fix	1	130	0		+	1634415939.3686
StimVisualOn	1	130	r	right	AlexBrush-Regular.ttf	1634415939.2436
StimVisualOff	1	130				1634415939.3478
Fix	1	131	0		+	1634415939.5978
StimVisualOn	1	131	3	right	LiberationMono-Regular.ttf	1634415939.4728
StimVisualOff	1	131				1634415939.577
Fix	1	132	0		+	1634415939.8687
StimVisualOn	1	132	D	left	AlexBrush-Regular.ttf	1634415939.702
StimVisualOff	1	132				1634415939.827
Fix	1	133	0		+	1634415940.077
StimVisualOn	1	133	s	left	AlexBrush-Regular.ttf	1634415939.952
StimVisualOff	1	133				1634415940.0562
Fix	1	134	0		+	1634415940.3062
StimVisualOn	1	134	f	left	AlexBrush-Regular.ttf	1634415940.1812
StimVisualOff	1	134				1634415940.2853
Fix	1	135	0		+	1634415940.5562
StimVisualOn	1	135	d	right	AlexBrush-Regular.ttf	1634415940.4312
StimVisualOff	1	135				1634415940.5353
Fix	1	136	0		+	1634415940.7853
StimVisualOn	1	136	z	right	LiberationMono-Regular.ttf	1634415940.6603
StimVisualOff	1	136				1634415940.7645
Fix	1	137	0		+	1634415941.0562
StimVisualOn	1	137	n	left	LiberationMono-Regular.ttf	1634415940.8895
StimVisualOff	1	137				1634415941.0145
Fix	1	138	0		+	1634415941.327
StimVisualOn	1	138	n	left	AlexBrush-Regular.ttf	1634415941.1603
StimVisualOff	1	138				1634415941.2853
Fix	1	139	0		+	1634415941.5353
StimVisualOn	1	139	W	right	AlexBrush-Regular.ttf	1634415941.4103
StimVisualOff	1	139				1634415941.5145
Fix	1	140	0		+	1634415941.7853
StimVisualOn	1	140	b	left	AlexBrush-Regular.ttf	1634415941.6395
StimVisualOff	1	140				1634415941.7437
Fix	1	141	0		+	1634415942.0145
StimVisualOn	1	141	p	right	AlexBrush-Regular.ttf	1634415941.8895
StimVisualOff	1	141				1634415941.9937
Fix	1	142	0		+	1634415942.2437
StimVisualOn	1	142	l	right	LiberationMono-Regular.ttf	1634415942.1187
StimVisualOff	1	142				1634415942.2228
Fix	1	143	0		+	1634415942.5145
StimVisualOn	1	143	p	right	LiberationMono-Regular.ttf	1634415942.3478
StimVisualOff	1	143				1634415942.4728
Fix	1	144	0		+	1634415942.7645
StimVisualOn	1	144	f	right	AlexBrush-Regular.ttf	1634415942.5978
StimVisualOff	1	144				1634415942.7228
Fix	1	145	0		+	1634415943.0145
StimVisualOn	1	145	F	left	LiberationMono-Regular.ttf	1634415942.8478
StimVisualOff	1	145				1634415942.9728
Fix	1	146	0		+	1634415943.2228
StimVisualOn	1	146	I	right	LiberationMono-Regular.ttf	1634415943.0978
StimVisualOff	1	146				1634415943.202
Fix	1	147	0		+	1634415943.4937
StimVisualOn	1	147	R	right	AlexBrush-Regular.ttf	1634415943.327
StimVisualOff	1	147				1634415943.452
Fix	1	148	0		+	1634415943.7228
StimVisualOn	1	148	y	right	LiberationMono-Regular.ttf	1634415943.5978
StimVisualOff	1	148				1634415943.702
Fix	1	149	0		+	1634415943.9937
StimVisualOn	1	149	I	right	AlexBrush-Regular.ttf	1634415943.827
StimVisualOff	1	149				1634415943.952
Fix	1	150	0		+	1634415944.2437
StimVisualOn	1	150	V	right	LiberationMono-Regular.ttf	1634415944.0978
StimVisualOff	1	150				1634415944.202
Fix	1	151	0		+	1634415944.452
StimVisualOn	1	151	q	left	LiberationMono-Regular.ttf	1634415944.327
StimVisualOff	1	151				1634415944.4312
Fix	1	152	0		+	1634415944.702
StimVisualOn	1	152	O	right	AlexBrush-Regular.ttf	1634415944.5562
StimVisualOff	1	152				1634415944.6603
Fix	1	153	0		+	1634415944.9729
StimVisualOn	1	153	9	right	LiberationMono-Regular.ttf	1634415944.8062
StimVisualOff	1	153				1634415944.9312
Fix	1	154	0		+	1634415945.2437
StimVisualOn	1	154	C	left	AlexBrush-Regular.ttf	1634415945.077
StimVisualOff	1	154				1634415945.202
Fix	1	155	0		+	1634415945.4937
StimVisualOn	1	155	r	right	LiberationMono-Regular.ttf	1634415945.327
StimVisualOff	1	155				1634415945.452
Fix	1	156	0		+	1634415945.702
StimVisualOn	1	156	Z	left	AlexBrush-Regular.ttf	1634415945.577
StimVisualOff	1	156				1634415945.6812
Fix	1	157	0		+	1634415945.9729
StimVisualOn	1	157	C	right	AlexBrush-Regular.ttf	1634415945.8062
StimVisualOff	1	157				1634415945.9312
Fix	1	158	0		+	1634415946.2437
StimVisualOn	1	158	Y	right	LiberationMono-Regular.ttf	1634415946.077
StimVisualOff	1	158				1634415946.202
Fix	1	159	0		+	1634415946.4937
StimVisualOn	1	159	A	left	AlexBrush-Regular.ttf	1634415946.327
StimVisualOff	1	159				1634415946.452
Fix	1	160	0		+	1634415946.7645
StimVisualOn	1	160	j	right	LiberationMono-Regular.ttf	1634415946.5979
StimVisualOff	1	160				1634415946.7229
Fix	1	161	0		+	1634415947.0354
StimVisualOn	1	161	g	left	AlexBrush-Regular.ttf	1634415946.8687
StimVisualOff	1	161				1634415946.9937
Fix	1	162	0		+	1634415947.2437
StimVisualOn	1	162	R	right	AlexBrush-Regular.ttf	1634415947.1187
StimVisualOff	1	162				1634415947.2229
Fix	1	163	0		+	1634415947.4937
StimVisualOn	1	163	C	right	LiberationMono-Regular.ttf	1634415947.3479
StimVisualOff	1	163				1634415947.452
Fix	1	164	0		+	1634415947.7437
StimVisualOn	1	164	B	right	LiberationMono-Regular.ttf	1634415947.577
StimVisualOff	1	164				1634415947.702
Fix	1	165	0		+	1634415947.952
StimVisualOn	1	165	F	right	AlexBrush-Regular.ttf	1634415947.827
StimVisualOff	1	165				1634415947.9312
Fix	1	166	0		+	1634415948.1812
StimVisualOn	1	166	L	right	AlexBrush-Regular.ttf	1634415948.0562
StimVisualOff	1	166				1634415948.1604
Fix	1	167	0		+	1634415948.4312
StimVisualOn	1	167	C	left	AlexBrush-Regular.ttf	1634415948.3062
StimVisualOff	1	167				1634415948.4104
Fix	1	168	0		+	1634415948.6604
StimVisualOn	1	168	P	right	AlexBrush-Regular.ttf	1634415948.5354
StimVisualOff	1	168				1634415948.6396
Fix	1	169	0		+	1634415948.9312
StimVisualOn	1	169	W	right	AlexBrush-Regular.ttf	1634415948.7646
StimVisualOff	1	169				1634415948.8896
Fix	1	170	0		+	1634415949.2021
StimVisualOn	1	170	A	right	LiberationMono-Regular.ttf	1634415949.0354
StimVisualOff	1	170				1634415949.1604
Fix	1	171	0		+	1634415949.4104
StimVisualOn	1	171	u	left	AlexBrush-Regular.ttf	1634415949.2854
StimVisualOff	1	171				1634415949.3896
Fix	1	172	0		+	1634415949.6396
StimVisualOn	1	172	R	left	AlexBrush-Regular.ttf	1634415949.5146
StimVisualOff	1	172				1634415949.6187
Fix	1	173	0		+	1634415949.8896
StimVisualOn	1	173	N	right	AlexBrush-Regular.ttf	1634415949.7646
StimVisualOff	1	173				1634415949.8687
Fix	1	174	0		+	1634415950.1187
StimVisualOn	1	174	I	right	AlexBrush-Regular.ttf	1634415949.9937
StimVisualOff	1	174				1634415950.0979
Fix	1	175	0		+	1634415950.3479
StimVisualOn	1	175	q	left	LiberationMono-Regular.ttf	1634415950.2229
StimVisualOff	1	175				1634415950.3271
Fix	1	176	0		+	1634415950.5771
StimVisualOn	1	176	J	left	LiberationMono-Regular.ttf	1634415950.4521
StimVisualOff	1	176				1634415950.5562
Fix	1	177	0		+	1634415950.8479
