Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634431057.4818	
BlockStart	1	0	0		-	1634431058.8532	
Fix	1	0	0		+	1634431058.8959
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634431060.4585
StimVisualOff	1	1				1634431060.6251
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634431060.8126
StimVisualOff	1	2				1634431060.9793
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634431061.1668
StimVisualOff	1	3				1634431061.3335
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634431061.521
StimVisualOff	1	4				1634431061.6877
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634431061.8752
StimVisualOff	1	5				1634431062.0418
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634431062.2293
StimVisualOff	1	6				1634431062.396
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634431062.6043
StimVisualOff	1	7				1634431062.771
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634431062.9585
StimVisualOff	1	8				1634431063.1252
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634431063.3127
StimVisualOff	1	9				1634431063.4794
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634431063.6669
StimVisualOff	1	10				1634431063.8335
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634431064.021
StimVisualOff	1	11				1634431064.1877
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634431064.3752
StimVisualOff	1	12				1634431064.5419
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634431064.7294
StimVisualOff	1	13				1634431064.8961
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634431065.0836
StimVisualOff	1	14				1634431065.2502
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634431065.4377
StimVisualOff	1	15				1634431065.6044
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634431065.7919
StimVisualOff	1	16				1634431065.9586
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634431066.1461
StimVisualOff	1	17				1634431066.3127
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634431066.5002
StimVisualOff	1	18				1634431066.6669
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634431066.8544
StimVisualOff	1	19				1634431067.0211
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634431067.2086
StimVisualOff	1	20				1634431067.3753
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634431067.5628
StimVisualOff	1	21				1634431067.7294
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634431067.9169
StimVisualOff	1	22				1634431068.0836
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634431068.2711
StimVisualOff	1	23				1634431068.4378
