Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	40	s	left	LiberationMono-Regular.ttf	1634416195.6008
StimVisualOff	1	40				1634416195.7258
Fix	1	41	0		+	1634416195.9758
StimVisualOn	1	41	Q	left	AlexBrush-Regular.ttf	1634416195.8508
StimVisualOff	1	41				1634416195.955
Fix	1	42	0		+	1634416196.205
StimVisualOn	1	42	M	left	LiberationMono-Regular.ttf	1634416196.08
StimVisualOff	1	42				1634416196.1842
Fix	1	43	0		+	1634416196.4758
StimVisualOn	1	43	p	left	AlexBrush-Regular.ttf	1634416196.3092
StimVisualOff	1	43				1634416196.4342
Fix	1	44	0		+	1634416196.6842
StimVisualOn	1	44	u	right	AlexBrush-Regular.ttf	1634416196.5592
StimVisualOff	1	44				1634416196.6633
Fix	1	45	0		+	1634416196.9133
StimVisualOn	1	45	W	right	LiberationMono-Regular.ttf	1634416196.7883
StimVisualOff	1	45				1634416196.8925
Fix	1	46	0		+	1634416197.205
StimVisualOn	1	46	H	right	LiberationMono-Regular.ttf	1634416197.0383
StimVisualOff	1	46				1634416197.1633
Fix	1	47	0		+	1634416197.4758
StimVisualOn	1	47	B	right	LiberationMono-Regular.ttf	1634416197.3092
StimVisualOff	1	47				1634416197.4342
Fix	1	48	0		+	1634416197.6842
StimVisualOn	1	48	x	left	AlexBrush-Regular.ttf	1634416197.5592
StimVisualOff	1	48				1634416197.6633
Fix	1	49	0		+	1634416197.9133
StimVisualOn	1	49	b	right	LiberationMono-Regular.ttf	1634416197.7883
StimVisualOff	1	49				1634416197.8925
Fix	1	50	0		+	1634416198.1842
StimVisualOn	1	50	p	right	LiberationMono-Regular.ttf	1634416198.0175
StimVisualOff	1	50				1634416198.1425
Fix	1	51	0		+	1634416198.4133
StimVisualOn	1	51	G	right	AlexBrush-Regular.ttf	1634416198.2883
StimVisualOff	1	51				1634416198.3925
Fix	1	52	0		+	1634416198.6842
StimVisualOn	1	52	U	right	LiberationMono-Regular.ttf	1634416198.5175
StimVisualOff	1	52				1634416198.6425
Fix	1	53	0		+	1634416198.8925
StimVisualOn	1	53	h	right	AlexBrush-Regular.ttf	1634416198.7675
StimVisualOff	1	53				1634416198.8717
Fix	1	54	0		+	1634416199.1217
StimVisualOn	1	54	J	left	AlexBrush-Regular.ttf	1634416198.9967
StimVisualOff	1	54				1634416199.1009
Fix	1	55	0		+	1634416199.3925
StimVisualOn	1	55	y	right	LiberationMono-Regular.ttf	1634416199.2259
StimVisualOff	1	55				1634416199.3509
Fix	1	56	0		+	1634416199.6217
StimVisualOn	1	56	N	left	AlexBrush-Regular.ttf	1634416199.4967
StimVisualOff	1	56				1634416199.6009
Fix	1	57	0		+	1634416199.8925
StimVisualOn	1	57	R	left	AlexBrush-Regular.ttf	1634416199.7259
StimVisualOff	1	57				1634416199.8509
Fix	1	58	0		+	1634416200.1217
StimVisualOn	1	58	J	left	LiberationMono-Regular.ttf	1634416199.9967
StimVisualOff	1	58				1634416200.1009
Fix	1	59	0		+	1634416200.3925
StimVisualOn	1	59	C	left	AlexBrush-Regular.ttf	1634416200.2259
StimVisualOff	1	59				1634416200.3509
Fix	1	60	0		+	1634416200.6634
StimVisualOn	1	60	w	left	LiberationMono-Regular.ttf	1634416200.4967
StimVisualOff	1	60				1634416200.6217
Fix	1	61	0		+	1634416200.9134
StimVisualOn	1	61	d	right	AlexBrush-Regular.ttf	1634416200.7467
StimVisualOff	1	61				1634416200.8717
Fix	1	62	0		+	1634416201.1217
StimVisualOn	1	62	3	left	LiberationMono-Regular.ttf	1634416200.9967
StimVisualOff	1	62				1634416201.1009
Fix	1	63	0		+	1634416201.3925
StimVisualOn	1	63	Q	left	LiberationMono-Regular.ttf	1634416201.2259
StimVisualOff	1	63				1634416201.3509
Fix	1	64	0		+	1634416201.6425
StimVisualOn	1	64	W	right	LiberationMono-Regular.ttf	1634416201.4759
StimVisualOff	1	64				1634416201.6009
Fix	1	65	0		+	1634416201.8717
StimVisualOn	1	65	V	right	LiberationMono-Regular.ttf	1634416201.7259
StimVisualOff	1	65				1634416201.83
Fix	1	66	0		+	1634416202.08
StimVisualOn	1	66	a	left	LiberationMono-Regular.ttf	1634416201.9551
StimVisualOff	1	66				1634416202.0592
Fix	1	67	0		+	1634416202.3509
StimVisualOn	1	67	I	right	LiberationMono-Regular.ttf	1634416202.1842
StimVisualOff	1	67				1634416202.3092
Fix	1	68	0		+	1634416202.5801
StimVisualOn	1	68	s	left	LiberationMono-Regular.ttf	1634416202.4551
StimVisualOff	1	68				1634416202.5592
Fix	1	69	0		+	1634416202.8092
StimVisualOn	1	69	e	left	AlexBrush-Regular.ttf	1634416202.6842
StimVisualOff	1	69				1634416202.7884
Fix	1	70	0		+	1634416203.0801
StimVisualOn	1	70	f	right	AlexBrush-Regular.ttf	1634416202.9134
StimVisualOff	1	70				1634416203.0384
Fix	1	71	0		+	1634416203.2884
StimVisualOn	1	71	i	left	LiberationMono-Regular.ttf	1634416203.1634
StimVisualOff	1	71				1634416203.2676
Fix	1	72	0		+	1634416203.5384
StimVisualOn	1	72	Y	right	LiberationMono-Regular.ttf	1634416203.3926
StimVisualOff	1	72				1634416203.4967
Fix	1	73	0		+	1634416203.8092
StimVisualOn	1	73	x	right	LiberationMono-Regular.ttf	1634416203.6426
StimVisualOff	1	73				1634416203.7676
Fix	1	74	0		+	1634416204.0176
StimVisualOn	1	74	E	right	LiberationMono-Regular.ttf	1634416203.8926
StimVisualOff	1	74				1634416203.9967
Fix	1	75	0		+	1634416204.2676
StimVisualOn	1	75	G	right	AlexBrush-Regular.ttf	1634416204.1217
StimVisualOff	1	75				1634416204.2259
Fix	1	76	0		+	1634416204.5176
StimVisualOn	1	76	E	right	LiberationMono-Regular.ttf	1634416204.3509
StimVisualOff	1	76				1634416204.4759
Fix	1	77	0		+	1634416204.7676
StimVisualOn	1	77	C	left	AlexBrush-Regular.ttf	1634416204.6009
StimVisualOff	1	77				1634416204.7259
Fix	1	78	0		+	1634416204.9759
StimVisualOn	1	78	b	right	AlexBrush-Regular.ttf	1634416204.8509
StimVisualOff	1	78				1634416204.9551
Fix	1	79	0		+	1634416205.2051
StimVisualOn	1	79	W	left	LiberationMono-Regular.ttf	1634416205.0801
StimVisualOff	1	79				1634416205.1842
Fix	1	80	0		+	1634416205.4759
StimVisualOn	1	80	m	left	LiberationMono-Regular.ttf	1634416205.3092
StimVisualOff	1	80				1634416205.4343
Fix	1	81	0		+	1634416205.7259
StimVisualOn	1	81	z	right	AlexBrush-Regular.ttf	1634416205.5593
StimVisualOff	1	81				1634416205.6843
Fix	1	82	0		+	1634416205.9759
StimVisualOn	1	82	j	right	AlexBrush-Regular.ttf	1634416205.8093
StimVisualOff	1	82				1634416205.9343
Fix	1	83	0		+	1634416206.2259
StimVisualOn	1	83	h	left	LiberationMono-Regular.ttf	1634416206.0593
StimVisualOff	1	83				1634416206.1843
Fix	1	84	0		+	1634416206.4343
StimVisualOn	1	84	R	right	LiberationMono-Regular.ttf	1634416206.3093
StimVisualOff	1	84				1634416206.4134
Fix	1	85	0		+	1634416206.6634
StimVisualOn	1	85	F	left	AlexBrush-Regular.ttf	1634416206.5384
StimVisualOff	1	85				1634416206.6426
Fix	1	86	0		+	1634416206.8926
StimVisualOn	1	86	z	left	LiberationMono-Regular.ttf	1634416206.7676
StimVisualOff	1	86				1634416206.8718
Fix	1	87	0		+	1634416207.1634
StimVisualOn	1	87	D	right	LiberationMono-Regular.ttf	1634416206.9968
StimVisualOff	1	87				1634416207.1218
Fix	1	88	0		+	1634416207.4343
StimVisualOn	1	88	E	left	LiberationMono-Regular.ttf	1634416207.2676
StimVisualOff	1	88				1634416207.3926
Fix	1	89	0		+	1634416207.6843
StimVisualOn	1	89	B	left	AlexBrush-Regular.ttf	1634416207.5176
StimVisualOff	1	89				1634416207.6426
Fix	1	90	0		+	1634416207.9134
StimVisualOn	1	90	N	right	AlexBrush-Regular.ttf	1634416207.7884
StimVisualOff	1	90				1634416207.8926
Fix	1	91	0		+	1634416208.1843
StimVisualOn	1	91	X	right	AlexBrush-Regular.ttf	1634416208.0176
StimVisualOff	1	91				1634416208.1426
Fix	1	92	0		+	1634416208.3926
StimVisualOn	1	92	o	right	LiberationMono-Regular.ttf	1634416208.2676
StimVisualOff	1	92				1634416208.3718
Fix	1	93	0		+	1634416208.6426
StimVisualOn	1	93	w	right	LiberationMono-Regular.ttf	1634416208.4968
StimVisualOff	1	93				1634416208.601
Fix	1	94	0		+	1634416208.8926
StimVisualOn	1	94	W	right	AlexBrush-Regular.ttf	1634416208.726
StimVisualOff	1	94				1634416208.851
Fix	1	95	0		+	1634416209.1426
StimVisualOn	1	95	A	right	AlexBrush-Regular.ttf	1634416208.976
StimVisualOff	1	95				1634416209.101
Fix	1	96	0		+	1634416209.3926
StimVisualOn	1	96	M	right	AlexBrush-Regular.ttf	1634416209.226
StimVisualOff	1	96				1634416209.351
Fix	1	97	0		+	1634416209.601
StimVisualOn	1	97	K	right	AlexBrush-Regular.ttf	1634416209.476
StimVisualOff	1	97				1634416209.5801
Fix	1	98	0		+	1634416209.8718
StimVisualOn	1	98	2	right	AlexBrush-Regular.ttf	1634416209.7051
StimVisualOff	1	98				1634416209.8301
Fix	1	99	0		+	1634416210.1218
StimVisualOn	1	99	U	right	LiberationMono-Regular.ttf	1634416209.9551
StimVisualOff	1	99				1634416210.0801
Fix	1	100	0		+	1634416210.3718
StimVisualOn	1	100	Q	left	AlexBrush-Regular.ttf	1634416210.2051
StimVisualOff	1	100				1634416210.3301
Fix	1	101	0		+	1634416210.6426
StimVisualOn	1	101	p	left	LiberationMono-Regular.ttf	1634416210.476
StimVisualOff	1	101				1634416210.601
Fix	1	102	0		+	1634416210.851
StimVisualOn	1	102	L	right	AlexBrush-Regular.ttf	1634416210.726
StimVisualOff	1	102				1634416210.8301
Fix	1	103	0		+	1634416211.1218
StimVisualOn	1	103	S	right	LiberationMono-Regular.ttf	1634416210.9551
StimVisualOff	1	103				1634416211.0802
Fix	1	104	0		+	1634416211.3718
StimVisualOn	1	104	m	right	LiberationMono-Regular.ttf	1634416211.2051
StimVisualOff	1	104				1634416211.3302
Fix	1	105	0		+	1634416211.6427
StimVisualOn	1	105	V	left	LiberationMono-Regular.ttf	1634416211.476
StimVisualOff	1	105				1634416211.601
Fix	1	106	0		+	1634416211.9135
StimVisualOn	1	106	S	right	AlexBrush-Regular.ttf	1634416211.7468
StimVisualOff	1	106				1634416211.8718
Fix	1	107	0		+	1634416212.1843
StimVisualOn	1	107	t	right	AlexBrush-Regular.ttf	1634416212.0177
StimVisualOff	1	107				1634416212.1427
Fix	1	108	0		+	1634416212.3927
StimVisualOn	1	108	C	right	AlexBrush-Regular.ttf	1634416212.2677
StimVisualOff	1	108				1634416212.3718
Fix	1	109	0		+	1634416212.6427
StimVisualOn	1	109	O	left	AlexBrush-Regular.ttf	1634416212.4968
StimVisualOff	1	109				1634416212.601
Fix	1	110	0		+	1634416212.851
StimVisualOn	1	110	A	left	AlexBrush-Regular.ttf	1634416212.726
StimVisualOff	1	110				1634416212.8302
Fix	1	111	0		+	1634416213.0802
StimVisualOn	1	111	l	left	AlexBrush-Regular.ttf	1634416212.9552
StimVisualOff	1	111				1634416213.0593
Fix	1	112	0		+	1634416213.351
StimVisualOn	1	112	M	left	LiberationMono-Regular.ttf	1634416213.1843
StimVisualOff	1	112				1634416213.3093
Fix	1	113	0		+	1634416213.5802
StimVisualOn	1	113	c	left	LiberationMono-Regular.ttf	1634416213.4552
StimVisualOff	1	113				1634416213.5593
Fix	1	114	0		+	1634416213.8093
StimVisualOn	1	114	x	right	LiberationMono-Regular.ttf	1634416213.6843
StimVisualOff	1	114				1634416213.7885
Fix	1	115	0		+	1634416214.0802
StimVisualOn	1	115	z	left	LiberationMono-Regular.ttf	1634416213.9135
StimVisualOff	1	115				1634416214.0385
Fix	1	116	0		+	1634416214.2885
StimVisualOn	1	116	z	right	AlexBrush-Regular.ttf	1634416214.1635
StimVisualOff	1	116				1634416214.2677
Fix	1	117	0		+	1634416214.5385
StimVisualOn	1	117	N	left	AlexBrush-Regular.ttf	1634416214.3927
StimVisualOff	1	117				1634416214.4969
Fix	1	118	0		+	1634416214.7885
StimVisualOn	1	118	d	right	LiberationMono-Regular.ttf	1634416214.6219
StimVisualOff	1	118				1634416214.7469
Fix	1	119	0		+	1634416215.0177
StimVisualOn	1	119	K	left	LiberationMono-Regular.ttf	1634416214.8927
StimVisualOff	1	119				1634416214.9969
Fix	1	120	0		+	1634416215.2469
StimVisualOn	1	120	q	left	AlexBrush-Regular.ttf	1634416215.1219
StimVisualOff	1	120				1634416215.226
Fix	1	121	0		+	1634416215.5177
StimVisualOn	1	121	A	left	AlexBrush-Regular.ttf	1634416215.351
StimVisualOff	1	121				1634416215.476
Fix	1	122	0		+	1634416215.7885
StimVisualOn	1	122	N	right	LiberationMono-Regular.ttf	1634416215.6219
StimVisualOff	1	122				1634416215.7469
Fix	1	123	0		+	1634416216.0385
StimVisualOn	1	123	S	left	AlexBrush-Regular.ttf	1634416215.8927
StimVisualOff	1	123				1634416215.9969
Fix	1	124	0		+	1634416216.3094
StimVisualOn	1	124	D	right	LiberationMono-Regular.ttf	1634416216.1427
StimVisualOff	1	124				1634416216.2677
Fix	1	125	0		+	1634416216.5802
StimVisualOn	1	125	r	left	LiberationMono-Regular.ttf	1634416216.4135
StimVisualOff	1	125				1634416216.5385
Fix	1	126	0		+	1634416216.7886
StimVisualOn	1	126	p	left	AlexBrush-Regular.ttf	1634416216.6636
StimVisualOff	1	126				1634416216.7677
Fix	1	127	0		+	1634416217.0386
StimVisualOn	1	127	o	right	AlexBrush-Regular.ttf	1634416216.8927
StimVisualOff	1	127				1634416216.9969
Fix	1	128	0		+	1634416217.2677
StimVisualOn	1	128	H	left	LiberationMono-Regular.ttf	1634416217.1219
StimVisualOff	1	128				1634416217.2261
Fix	1	129	0		+	1634416217.4761
StimVisualOn	1	129	F	left	LiberationMono-Regular.ttf	1634416217.3511
StimVisualOff	1	129				1634416217.4552
Fix	1	130	0		+	1634416217.7052
StimVisualOn	1	130	r	right	AlexBrush-Regular.ttf	1634416217.5802
StimVisualOff	1	130				1634416217.6844
Fix	1	131	0		+	1634416217.9552
StimVisualOn	1	131	3	right	LiberationMono-Regular.ttf	1634416217.8094
StimVisualOff	1	131				1634416217.9344
Fix	1	132	0		+	1634416218.1844
StimVisualOn	1	132	D	left	AlexBrush-Regular.ttf	1634416218.0594
StimVisualOff	1	132				1634416218.1636
Fix	1	133	0		+	1634416218.4136
StimVisualOn	1	133	s	left	AlexBrush-Regular.ttf	1634416218.2886
StimVisualOff	1	133				1634416218.3927
Fix	1	134	0		+	1634416218.6844
StimVisualOn	1	134	f	left	AlexBrush-Regular.ttf	1634416218.5177
StimVisualOff	1	134				1634416218.6427
Fix	1	135	0		+	1634416218.8927
StimVisualOn	1	135	d	right	AlexBrush-Regular.ttf	1634416218.7677
StimVisualOff	1	135				1634416218.8719
Fix	1	136	0		+	1634416219.1636
StimVisualOn	1	136	z	right	LiberationMono-Regular.ttf	1634416218.9969
StimVisualOff	1	136				1634416219.1219
Fix	1	137	0		+	1634416219.3719
StimVisualOn	1	137	n	left	LiberationMono-Regular.ttf	1634416219.2469
StimVisualOff	1	137				1634416219.3511
Fix	1	138	0		+	1634416219.6011
StimVisualOn	1	138	n	left	AlexBrush-Regular.ttf	1634416219.4761
StimVisualOff	1	138				1634416219.5802
Fix	1	139	0		+	1634416219.8302
StimVisualOn	1	139	W	right	AlexBrush-Regular.ttf	1634416219.7052
StimVisualOff	1	139				1634416219.8094
Fix	1	140	0		+	1634416220.0594
StimVisualOn	1	140	b	left	AlexBrush-Regular.ttf	1634416219.9344
StimVisualOff	1	140				1634416220.0386
Fix	1	141	0		+	1634416220.3303
StimVisualOn	1	141	p	right	AlexBrush-Regular.ttf	1634416220.1636
StimVisualOff	1	141				1634416220.2886
Fix	1	142	0		+	1634416220.5803
StimVisualOn	1	142	l	right	LiberationMono-Regular.ttf	1634416220.4136
StimVisualOff	1	142				1634416220.5386
Fix	1	143	0		+	1634416220.7886
StimVisualOn	1	143	p	right	LiberationMono-Regular.ttf	1634416220.6636
StimVisualOff	1	143				1634416220.7678
Fix	1	144	0		+	1634416221.0178
StimVisualOn	1	144	f	right	AlexBrush-Regular.ttf	1634416220.8928
StimVisualOff	1	144				1634416220.9969
Fix	1	145	0		+	1634416221.2678
StimVisualOn	1	145	F	left	LiberationMono-Regular.ttf	1634416221.1428
StimVisualOff	1	145				1634416221.2469
Fix	1	146	0		+	1634416221.4969
StimVisualOn	1	146	I	right	LiberationMono-Regular.ttf	1634416221.3719
StimVisualOff	1	146				1634416221.4761
Fix	1	147	0		+	1634416221.7678
StimVisualOn	1	147	R	right	AlexBrush-Regular.ttf	1634416221.6011
StimVisualOff	1	147				1634416221.7261
Fix	1	148	0		+	1634416221.9761
StimVisualOn	1	148	y	right	LiberationMono-Regular.ttf	1634416221.8511
StimVisualOff	1	148				1634416221.9553
Fix	1	149	0		+	1634416222.2053
StimVisualOn	1	149	I	right	AlexBrush-Regular.ttf	1634416222.0803
StimVisualOff	1	149				1634416222.1844
Fix	1	150	0		+	1634416222.4761
StimVisualOn	1	150	V	right	LiberationMono-Regular.ttf	1634416222.3094
StimVisualOff	1	150				1634416222.4345
Fix	1	151	0		+	1634416222.7053
StimVisualOn	1	151	q	left	LiberationMono-Regular.ttf	1634416222.5803
StimVisualOff	1	151				1634416222.6845
Fix	1	152	0		+	1634416222.9761
StimVisualOn	1	152	O	right	AlexBrush-Regular.ttf	1634416222.8095
StimVisualOff	1	152				1634416222.9345
Fix	1	153	0		+	1634416223.1845
StimVisualOn	1	153	9	right	LiberationMono-Regular.ttf	1634416223.0595
StimVisualOff	1	153				1634416223.1636
Fix	1	154	0		+	1634416223.4345
StimVisualOn	1	154	C	left	AlexBrush-Regular.ttf	1634416223.2886
StimVisualOff	1	154				1634416223.3928
Fix	1	155	0		+	1634416223.6845
StimVisualOn	1	155	r	right	LiberationMono-Regular.ttf	1634416223.5178
StimVisualOff	1	155				1634416223.6428
Fix	1	156	0		+	1634416223.9136
StimVisualOn	1	156	Z	left	AlexBrush-Regular.ttf	1634416223.7886
StimVisualOff	1	156				1634416223.8928
Fix	1	157	0		+	1634416224.1845
StimVisualOn	1	157	C	right	AlexBrush-Regular.ttf	1634416224.0178
StimVisualOff	1	157				1634416224.1428
Fix	1	158	0		+	1634416224.4553
StimVisualOn	1	158	Y	right	LiberationMono-Regular.ttf	1634416224.2886
StimVisualOff	1	158				1634416224.4136
Fix	1	159	0		+	1634416224.6636
StimVisualOn	1	159	A	left	AlexBrush-Regular.ttf	1634416224.5386
StimVisualOff	1	159				1634416224.6428
Fix	1	160	0		+	1634416224.8928
StimVisualOn	1	160	j	right	LiberationMono-Regular.ttf	1634416224.7678
StimVisualOff	1	160				1634416224.872
Fix	1	161	0		+	1634416225.1637
StimVisualOn	1	161	g	left	AlexBrush-Regular.ttf	1634416224.997
StimVisualOff	1	161				1634416225.122
Fix	1	162	0		+	1634416225.372
StimVisualOn	1	162	R	right	AlexBrush-Regular.ttf	1634416225.247
StimVisualOff	1	162				1634416225.3511
Fix	1	163	0		+	1634416225.6012
StimVisualOn	1	163	C	right	LiberationMono-Regular.ttf	1634416225.4762
StimVisualOff	1	163				1634416225.5803
Fix	1	164	0		+	1634416225.872
StimVisualOn	1	164	B	right	LiberationMono-Regular.ttf	1634416225.7053
StimVisualOff	1	164				1634416225.8303
Fix	1	165	0		+	1634416226.122
StimVisualOn	1	165	F	right	AlexBrush-Regular.ttf	1634416225.9553
StimVisualOff	1	165				1634416226.0803
Fix	1	166	0		+	1634416226.3928
StimVisualOn	1	166	L	right	AlexBrush-Regular.ttf	1634416226.2262
StimVisualOff	1	166				1634416226.3512
Fix	1	167	0		+	1634416226.6428
StimVisualOn	1	167	C	left	AlexBrush-Regular.ttf	1634416226.4762
StimVisualOff	1	167				1634416226.6012
Fix	1	168	0		+	1634416226.8928
StimVisualOn	1	168	P	right	AlexBrush-Regular.ttf	1634416226.7262
StimVisualOff	1	168				1634416226.8512
Fix	1	169	0		+	1634416227.122
StimVisualOn	1	169	W	right	AlexBrush-Regular.ttf	1634416226.997
StimVisualOff	1	169				1634416227.1012
Fix	1	170	0		+	1634416227.3512
StimVisualOn	1	170	A	right	LiberationMono-Regular.ttf	1634416227.2262
StimVisualOff	1	170				1634416227.3303
Fix	1	171	0		+	1634416227.622
StimVisualOn	1	171	u	left	AlexBrush-Regular.ttf	1634416227.4553
StimVisualOff	1	171				1634416227.5803
Fix	1	172	0		+	1634416227.8928
StimVisualOn	1	172	R	left	AlexBrush-Regular.ttf	1634416227.7262
StimVisualOff	1	172				1634416227.8512
Fix	1	173	0		+	1634416228.1637
StimVisualOn	1	173	N	right	AlexBrush-Regular.ttf	1634416227.997
StimVisualOff	1	173				1634416228.122
Fix	1	174	0		+	1634416228.372
StimVisualOn	1	174	I	right	AlexBrush-Regular.ttf	1634416228.247
StimVisualOff	1	174				1634416228.3512
Fix	1	175	0		+	1634416228.6012
StimVisualOn	1	175	q	left	LiberationMono-Regular.ttf	1634416228.4762
StimVisualOff	1	175				1634416228.5804
Fix	1	176	0		+	1634416228.8304
StimVisualOn	1	176	J	left	LiberationMono-Regular.ttf	1634416228.7054
StimVisualOff	1	176				1634416228.8095
Fix	1	177	0		+	1634416229.1012
