Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634422556.6104	
BlockStart	1	0	0		-	1634422558.0652	
Fix	1	0	0		+	1634422558.105
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634422559.6675
StimVisualOff	1	1				1634422559.8134
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634422559.9592
StimVisualOff	1	2				1634422560.105
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634422560.2509
StimVisualOff	1	3				1634422560.3967
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634422560.5634
StimVisualOff	1	4				1634422560.7092
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634422560.8759
StimVisualOff	1	5				1634422561.0217
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634422561.1884
StimVisualOff	1	6				1634422561.3342
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634422561.5009
StimVisualOff	1	7				1634422561.6467
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634422561.8134
StimVisualOff	1	8				1634422561.9592
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634422562.1259
StimVisualOff	1	9				1634422562.2717
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634422562.4384
StimVisualOff	1	10				1634422562.5843
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634422562.7509
StimVisualOff	1	11				1634422562.8968
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634422563.0426
StimVisualOff	1	12				1634422563.1884
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634422563.3551
StimVisualOff	1	13				1634422563.5009
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634422563.6676
StimVisualOff	1	14				1634422563.8134
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634422563.9801
StimVisualOff	1	15				1634422564.1259
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634422564.2926
StimVisualOff	1	16				1634422564.4384
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634422564.6051
StimVisualOff	1	17				1634422564.751
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634422564.9176
StimVisualOff	1	18				1634422565.0635
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634422565.2301
StimVisualOff	1	19				1634422565.376
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634422565.5426
StimVisualOff	1	20				1634422565.6885
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634422565.8551
StimVisualOff	1	21				1634422566.001
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634422566.1676
StimVisualOff	1	22				1634422566.3135
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634422566.4802
StimVisualOff	1	23				1634422566.626
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634422566.7927
StimVisualOff	1	24				1634422566.9385
StimVisualOn	1	25	e	center	AlexBrush-Regular.ttf	1634422567.1052
StimVisualOff	1	25				1634422567.251
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634422567.4177
StimVisualOff	1	26				1634422567.5635
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634422567.7302
StimVisualOff	1	27				1634422567.876
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634422568.0427
StimVisualOff	1	28				1634422568.1885
StimVisualOn	1	29	3	center	LiberationMono-Regular.ttf	1634422568.3552
StimVisualOff	1	29				1634422568.501
