Event	Block	Trial	Stimulus	Position	Font	Time
GrandStart					---	1634418582.0009	
BlockStart	1	0	0		-	1634418587.8004	
Fix	1	0	0		+	1634418587.8285
StimVisualOn	1	1	A	center	LiberationMono-Regular.ttf	1634418587.8701
StimVisualOff	1	1				1634418587.9743
StimVisualOn	1	2	K	center	LiberationMono-Regular.ttf	1634418588.1201
StimVisualOff	1	2				1634418588.2243
StimVisualOn	1	3	Y	center	LiberationMono-Regular.ttf	1634418588.3493
StimVisualOff	1	3				1634418588.4535
StimVisualOn	1	4	G	center	AlexBrush-Regular.ttf	1634418588.5993
StimVisualOff	1	4				1634418588.7243
StimVisualOn	1	5	m	center	AlexBrush-Regular.ttf	1634418588.8701
StimVisualOff	1	5				1634418588.9743
StimVisualOn	1	6	R	center	AlexBrush-Regular.ttf	1634418589.0993
StimVisualOff	1	6				1634418589.2035
StimVisualOn	1	7	g	center	AlexBrush-Regular.ttf	1634418589.3493
StimVisualOff	1	7				1634418589.4743
StimVisualOn	1	8	g	center	AlexBrush-Regular.ttf	1634418589.5993
StimVisualOff	1	8				1634418589.7243
StimVisualOn	1	9	l	center	AlexBrush-Regular.ttf	1634418589.8493
StimVisualOff	1	9				1634418589.9743
StimVisualOn	1	10	K	center	AlexBrush-Regular.ttf	1634418590.1202
StimVisualOff	1	10				1634418590.2243
StimVisualOn	1	11	E	center	LiberationMono-Regular.ttf	1634418590.3493
StimVisualOff	1	11				1634418590.4535
StimVisualOn	1	12	x	center	LiberationMono-Regular.ttf	1634418590.5785
StimVisualOff	1	12				1634418590.7035
StimVisualOn	1	13	C	center	AlexBrush-Regular.ttf	1634418590.8493
StimVisualOff	1	13				1634418590.9743
StimVisualOn	1	14	h	center	LiberationMono-Regular.ttf	1634418591.0993
StimVisualOff	1	14				1634418591.2243
StimVisualOn	1	15	A	center	LiberationMono-Regular.ttf	1634418591.3702
StimVisualOff	1	15				1634418591.4952
StimVisualOn	1	16	J	center	LiberationMono-Regular.ttf	1634418591.641
StimVisualOff	1	16				1634418591.766
StimVisualOn	1	17	B	center	LiberationMono-Regular.ttf	1634418591.9119
StimVisualOff	1	17				1634418592.0369
StimVisualOn	1	18	p	center	AlexBrush-Regular.ttf	1634418592.1619
StimVisualOff	1	18				1634418592.2869
StimVisualOn	1	19	h	center	AlexBrush-Regular.ttf	1634418592.4119
StimVisualOff	1	19				1634418592.516
StimVisualOn	1	20	M	center	LiberationMono-Regular.ttf	1634418592.641
StimVisualOff	1	20				1634418592.766
StimVisualOn	1	21	e	center	LiberationMono-Regular.ttf	1634418592.9119
StimVisualOff	1	21				1634418593.0369
StimVisualOn	1	22	c	center	LiberationMono-Regular.ttf	1634418593.1619
StimVisualOff	1	22				1634418593.2869
StimVisualOn	1	23	F	center	AlexBrush-Regular.ttf	1634418593.4327
StimVisualOff	1	23				1634418593.5577
StimVisualOn	1	24	k	center	LiberationMono-Regular.ttf	1634418593.7036
StimVisualOff	1	24				1634418593.8286
StimVisualOn	1	25	e	center	AlexBrush-Regular.ttf	1634418593.9744
StimVisualOff	1	25				1634418594.0994
StimVisualOn	1	26	O	center	AlexBrush-Regular.ttf	1634418594.2452
StimVisualOff	1	26				1634418594.3702
StimVisualOn	1	27	T	center	LiberationMono-Regular.ttf	1634418594.5161
StimVisualOff	1	27				1634418594.6411
StimVisualOn	1	28	P	center	LiberationMono-Regular.ttf	1634418594.7661
StimVisualOff	1	28				1634418594.8911
StimVisualOn	1	29	D	center	LiberationMono-Regular.ttf	1634418595.0369
StimVisualOff	1	29				1634418595.1411
StimVisualOn	1	30	u	center	AlexBrush-Regular.ttf	1634418595.2661
StimVisualOff	1	30				1634418595.3702
StimVisualOn	1	31	C	center	LiberationMono-Regular.ttf	1634418595.4953
StimVisualOff	1	31				1634418595.6203
StimVisualOn	1	32	E	center	LiberationMono-Regular.ttf	1634418595.7661
StimVisualOff	1	32				1634418595.8911
StimVisualOn	1	33	P	center	LiberationMono-Regular.ttf	1634418596.0161
StimVisualOff	1	33				1634418596.1411
StimVisualOn	1	34	O	center	AlexBrush-Regular.ttf	1634418596.2869
StimVisualOff	1	34				1634418596.3911
StimVisualOn	1	35	W	center	LiberationMono-Regular.ttf	1634418596.5161
StimVisualOff	1	35				1634418596.6203
StimVisualOn	1	36	3	center	AlexBrush-Regular.ttf	1634418596.7453
StimVisualOff	1	36				1634418596.8703
StimVisualOn	1	37	b	center	AlexBrush-Regular.ttf	1634418597.0161
StimVisualOff	1	37				1634418597.1411
StimVisualOn	1	38	j	center	AlexBrush-Regular.ttf	1634418597.2869
StimVisualOff	1	38				1634418597.3911
StimVisualOn	1	39	f	center	AlexBrush-Regular.ttf	1634418597.537
StimVisualOff	1	39				1634418597.6619
StimVisualOn	1	40	G	center	AlexBrush-Regular.ttf	1634418597.787
StimVisualOff	1	40				1634418597.8911
StimVisualOn	1	41	k	center	LiberationMono-Regular.ttf	1634418598.0161
StimVisualOff	1	41				1634418598.1203
StimVisualOn	1	42	q	center	LiberationMono-Regular.ttf	1634418598.2453
StimVisualOff	1	42				1634418598.3703
StimVisualOn	1	43	N	center	AlexBrush-Regular.ttf	1634418598.5161
StimVisualOff	1	43				1634418598.6411
StimVisualOn	1	44	J	center	LiberationMono-Regular.ttf	1634418598.7661
StimVisualOff	1	44				1634418598.8911
StimVisualOn	1	45	t	center	LiberationMono-Regular.ttf	1634418599.037
StimVisualOff	1	45				1634418599.162
StimVisualOn	1	46	y	center	LiberationMono-Regular.ttf	1634418599.3078
StimVisualOff	1	46				1634418599.4328
StimVisualOn	1	47	J	center	LiberationMono-Regular.ttf	1634418599.5787
StimVisualOff	1	47				1634418599.7036
StimVisualOn	1	48	B	center	AlexBrush-Regular.ttf	1634418599.8495
