Event	Block	Trial	Stimulus	Position	Font	Time
Fix	1	22	0		+	1634403359.8281
StimVisualOn	1	22	     b	right	LiberationMono-Regular.ttf	1634403360.4948
StimVisualOff	1	22				1634403360.5989
Fix	1	23	0		+	1634403360.7239
StimVisualOn	1	23	     1	right	LiberationMono-Regular.ttf	1634403361.3906
StimVisualOff	1	23				1634403361.4948
Fix	1	24	0		+	1634403361.6198
StimVisualOn	1	24	     1	right	LiberationMono-Regular.ttf	1634403362.2865
StimVisualOff	1	24				1634403362.3906
Fix	1	25	0		+	1634403362.5157
StimVisualOn	1	25	2     	left	AlexBrush-Regular.ttf	1634403363.1823
StimVisualOff	1	25				1634403363.3073
Fix	1	26	0		+	1634403363.4323
StimVisualOn	1	26	     d	right	AlexBrush-Regular.ttf	1634403364.099
StimVisualOff	1	26				1634403364.224
Fix	1	27	0		+	1634403364.349
StimVisualOn	1	27	e     	left	LiberationMono-Regular.ttf	1634403365.0157
StimVisualOff	1	27				1634403365.1199
Fix	1	28	0		+	1634403365.2449
StimVisualOn	1	28	b     	left	LiberationMono-Regular.ttf	1634403365.9115
StimVisualOff	1	28				1634403366.0365
Fix	1	29	0		+	1634403366.1615
StimVisualOn	1	29	     1	right	AlexBrush-Regular.ttf	1634403366.8282
StimVisualOff	1	29				1634403366.9532
Fix	1	30	0		+	1634403367.0782
StimVisualOn	1	30	     C	right	LiberationMono-Regular.ttf	1634403367.7449
StimVisualOff	1	30				1634403367.8699
Fix	1	31	0		+	1634403367.9949
StimVisualOn	1	31	1     	left	LiberationMono-Regular.ttf	1634403368.6616
StimVisualOff	1	31				1634403368.7866
Fix	1	32	0		+	1634403368.9116
StimVisualOn	1	32	     D	right	LiberationMono-Regular.ttf	1634403369.5783
StimVisualOff	1	32				1634403369.6824
Fix	1	33	0		+	1634403369.8074
StimVisualOn	1	33	     C	right	AlexBrush-Regular.ttf	1634403370.4741
StimVisualOff	1	33				1634403370.5991
Fix	1	34	0		+	1634403370.7241
StimVisualOn	1	34	     a	right	LiberationMono-Regular.ttf	1634403371.3908
StimVisualOff	1	34				1634403371.495
Fix	1	35	0		+	1634403371.62
StimVisualOn	1	35	     b	right	LiberationMono-Regular.ttf	1634403372.2866
StimVisualOff	1	35				1634403372.4116
Fix	1	36	0		+	1634403372.5366
StimVisualOn	1	36	     B	right	AlexBrush-Regular.ttf	1634403373.2033
StimVisualOff	1	36				1634403373.3075
Fix	1	37	0		+	1634403373.4325
StimVisualOn	1	37	     1	right	AlexBrush-Regular.ttf	1634403374.0992
StimVisualOff	1	37				1634403374.2242
Fix	1	38	0		+	1634403374.3492
StimVisualOn	1	38	     B	right	AlexBrush-Regular.ttf	1634403375.0159
StimVisualOff	1	38				1634403375.1409
Fix	1	39	0		+	1634403375.2659
StimVisualOn	1	39	     1	right	LiberationMono-Regular.ttf	1634403375.9325
StimVisualOff	1	39				1634403376.0575
Fix	1	40	0		+	1634403376.1825
StimVisualOn	1	40	     E	right	LiberationMono-Regular.ttf	1634403376.8492
StimVisualOff	1	40				1634403376.9742
Fix	1	41	0		+	1634403377.0992
StimVisualOn	1	41	1     	left	AlexBrush-Regular.ttf	1634403377.7659
StimVisualOff	1	41				1634403377.8909
Fix	1	42	0		+	1634403378.0159
StimVisualOn	1	42	c     	left	AlexBrush-Regular.ttf	1634403378.6826
StimVisualOff	1	42				1634403378.7868
Fix	1	43	0		+	1634403378.9118
StimVisualOn	1	43	2     	left	LiberationMono-Regular.ttf	1634403379.5784
StimVisualOff	1	43				1634403379.6826
Fix	1	44	0		+	1634403379.8076
StimVisualOn	1	44	     d	right	LiberationMono-Regular.ttf	1634403380.4743
StimVisualOff	1	44				1634403380.5785
Fix	1	45	0		+	1634403380.7035
StimVisualOn	1	45	A     	left	AlexBrush-Regular.ttf	1634403381.3701
StimVisualOff	1	45				1634403381.4951
Fix	1	46	0		+	1634403381.6201
StimVisualOn	1	46	     D	right	LiberationMono-Regular.ttf	1634403382.2868
StimVisualOff	1	46				1634403382.391
Fix	1	47	0		+	1634403382.516
StimVisualOn	1	47	2     	left	LiberationMono-Regular.ttf	1634403383.1827
StimVisualOff	1	47				1634403383.2868
Fix	1	48	0		+	1634403383.4118
StimVisualOn	1	48	     0	right	AlexBrush-Regular.ttf	1634403384.0785
StimVisualOff	1	48				1634403384.2035
Fix	1	49	0		+	1634403384.3285
StimVisualOn	1	49	A     	left	LiberationMono-Regular.ttf	1634403384.9952
StimVisualOff	1	49				1634403385.0994
Fix	1	50	0		+	1634403385.2244
StimVisualOn	1	50	0     	left	LiberationMono-Regular.ttf	1634403385.891
StimVisualOff	1	50				1634403385.9952
Fix	1	51	0		+	1634403386.1202
StimVisualOn	1	51	e     	left	AlexBrush-Regular.ttf	1634403386.7869
StimVisualOff	1	51				1634403386.8911
Fix	1	52	0		+	1634403387.0161
StimVisualOn	1	52	     2	right	LiberationMono-Regular.ttf	1634403387.6827
StimVisualOff	1	52				1634403387.7869
Fix	1	53	0		+	1634403387.9119
StimVisualOn	1	53	e     	left	AlexBrush-Regular.ttf	1634403388.5786
StimVisualOff	1	53				1634403388.6827
Fix	1	54	0		+	1634403388.8078
StimVisualOn	1	54	2     	left	AlexBrush-Regular.ttf	1634403389.4744
StimVisualOff	1	54				1634403389.5786
Fix	1	55	0		+	1634403389.7036
StimVisualOn	1	55	     e	right	LiberationMono-Regular.ttf	1634403390.3703
StimVisualOff	1	55				1634403390.4953
Fix	1	56	0		+	1634403390.6203
StimVisualOn	1	56	     D	right	AlexBrush-Regular.ttf	1634403391.287
StimVisualOff	1	56				1634403391.3911
Fix	1	57	0		+	1634403391.5161
StimVisualOn	1	57	c     	left	LiberationMono-Regular.ttf	1634403392.1828
StimVisualOff	1	57				1634403392.3078
Fix	1	58	0		+	1634403392.4328
StimVisualOn	1	58	     A	right	AlexBrush-Regular.ttf	1634403393.0995
StimVisualOff	1	58				1634403393.2245
Fix	1	59	0		+	1634403393.3495
StimVisualOn	1	59	0     	left	AlexBrush-Regular.ttf	1634403394.0162
StimVisualOff	1	59				1634403394.1203
Fix	1	60	0		+	1634403394.2453
StimVisualOn	1	60	1     	left	AlexBrush-Regular.ttf	1634403394.912
StimVisualOff	1	60				1634403395.037
Fix	1	61	0		+	1634403395.162
StimVisualOn	1	61	     1	right	LiberationMono-Regular.ttf	1634403395.787
StimVisualOff	1	61				1634403395.8912
Fix	1	62	0		+	1634403396.0162
StimVisualOn	1	62	     0	right	LiberationMono-Regular.ttf	1634403396.6829
StimVisualOff	1	62				1634403396.7871
Fix	1	63	0		+	1634403396.9121
StimVisualOn	1	63	1     	left	AlexBrush-Regular.ttf	1634403397.5787
StimVisualOff	1	63				1634403397.6829
Fix	1	64	0		+	1634403397.8079
StimVisualOn	1	64	D     	left	AlexBrush-Regular.ttf	1634403398.4746
StimVisualOff	1	64				1634403398.5788
Fix	1	65	0		+	1634403398.7038
StimVisualOn	1	65	     1	right	AlexBrush-Regular.ttf	1634403399.3704
StimVisualOff	1	65				1634403399.4954
Fix	1	66	0		+	1634403399.6204
StimVisualOn	1	66	     B	right	AlexBrush-Regular.ttf	1634403400.2871
StimVisualOff	1	66				1634403400.3913
Fix	1	67	0		+	1634403400.5163
StimVisualOn	1	67	c     	left	LiberationMono-Regular.ttf	1634403401.183
StimVisualOff	1	67				1634403401.2871
Fix	1	68	0		+	1634403401.4121
StimVisualOn	1	68	     c	right	LiberationMono-Regular.ttf	1634403402.0788
StimVisualOff	1	68				1634403402.183
Fix	1	69	0		+	1634403402.308
StimVisualOn	1	69	2     	left	AlexBrush-Regular.ttf	1634403402.9747
StimVisualOff	1	69				1634403403.0997
Fix	1	70	0		+	1634403403.2247
StimVisualOn	1	70	1     	left	LiberationMono-Regular.ttf	1634403403.8913
StimVisualOff	1	70				1634403403.9955
Fix	1	71	0		+	1634403404.1205
StimVisualOn	1	71	     1	right	LiberationMono-Regular.ttf	1634403404.7872
StimVisualOff	1	71				1634403404.8914
Fix	1	72	0		+	1634403405.0164
StimVisualOn	1	72	a     	left	AlexBrush-Regular.ttf	1634403405.683
StimVisualOff	1	72				1634403405.808
Fix	1	73	0		+	1634403405.933
StimVisualOn	1	73	A     	left	LiberationMono-Regular.ttf	1634403406.5997
StimVisualOff	1	73				1634403406.7039
Fix	1	74	0		+	1634403406.8289
StimVisualOn	1	74	     0	right	LiberationMono-Regular.ttf	1634403407.4956
StimVisualOff	1	74				1634403407.5997
Fix	1	75	0		+	1634403407.7247
StimVisualOn	1	75	1     	left	LiberationMono-Regular.ttf	1634403408.3914
StimVisualOff	1	75				1634403408.4956
Fix	1	76	0		+	1634403408.6206
StimVisualOn	1	76	1     	left	LiberationMono-Regular.ttf	1634403409.2873
StimVisualOff	1	76				1634403409.4123
Fix	1	77	0		+	1634403409.5373
StimVisualOn	1	77	d     	left	LiberationMono-Regular.ttf	1634403410.2039
StimVisualOff	1	77				1634403410.3289
Fix	1	78	0		+	1634403410.4539
StimVisualOn	1	78	     c	right	AlexBrush-Regular.ttf	1634403411.1206
StimVisualOff	1	78				1634403411.2248
Fix	1	79	0		+	1634403411.3498
StimVisualOn	1	79	D     	left	LiberationMono-Regular.ttf	1634403412.0165
StimVisualOff	1	79				1634403412.1415
Fix	1	80	0		+	1634403412.2665
StimVisualOn	1	80	     1	right	LiberationMono-Regular.ttf	1634403412.9332
StimVisualOff	1	80				1634403413.0373
Fix	1	81	0		+	1634403413.1623
StimVisualOn	1	81	0     	left	LiberationMono-Regular.ttf	1634403413.829
StimVisualOff	1	81				1634403413.954
Fix	1	82	0		+	1634403414.079
StimVisualOn	1	82	1     	left	LiberationMono-Regular.ttf	1634403414.7457
StimVisualOff	1	82				1634403414.8707
Fix	1	83	0		+	1634403414.9957
StimVisualOn	1	83	     c	right	AlexBrush-Regular.ttf	1634403415.6624
StimVisualOff	1	83				1634403415.7665
Fix	1	84	0		+	1634403415.8915
StimVisualOn	1	84	     c	right	AlexBrush-Regular.ttf	1634403416.5582
StimVisualOff	1	84				1634403416.6624
Fix	1	85	0		+	1634403416.7874
StimVisualOn	1	85	     A	right	LiberationMono-Regular.ttf	1634403417.4541
StimVisualOff	1	85				1634403417.5791
Fix	1	86	0		+	1634403417.7041
StimVisualOn	1	86	     2	right	AlexBrush-Regular.ttf	1634403418.3707
StimVisualOff	1	86				1634403418.4749
Fix	1	87	0		+	1634403418.5999
StimVisualOn	1	87	     e	right	LiberationMono-Regular.ttf	1634403419.2666
StimVisualOff	1	87				1634403419.3708
Fix	1	88	0		+	1634403419.4958
StimVisualOn	1	88	     c	right	LiberationMono-Regular.ttf	1634403420.1624
StimVisualOff	1	88				1634403420.2666
Fix	1	89	0		+	1634403420.3916
StimVisualOn	1	89	0     	left	LiberationMono-Regular.ttf	1634403421.0583
StimVisualOff	1	89				1634403421.1833
Fix	1	90	0		+	1634403421.3083
StimVisualOn	1	90	     c	right	AlexBrush-Regular.ttf	1634403421.975
StimVisualOff	1	90				1634403422.1
Fix	1	91	0		+	1634403422.225
StimVisualOn	1	91	1     	left	LiberationMono-Regular.ttf	1634403422.8917
StimVisualOff	1	91				1634403423.0167
Fix	1	92	0		+	1634403423.1417
StimVisualOn	1	92	0     	left	AlexBrush-Regular.ttf	1634403423.8083
StimVisualOff	1	92				1634403423.9125
Fix	1	93	0		+	1634403424.0375
StimVisualOn	1	93	     2	right	AlexBrush-Regular.ttf	1634403424.7042
StimVisualOff	1	93				1634403424.8084
Fix	1	94	0		+	1634403424.9334
StimVisualOn	1	94	B     	left	LiberationMono-Regular.ttf	1634403425.6
StimVisualOff	1	94				1634403425.725
Fix	1	95	0		+	1634403425.85
StimVisualOn	1	95	E     	left	AlexBrush-Regular.ttf	1634403426.5167
StimVisualOff	1	95				1634403426.6417
Fix	1	96	0		+	1634403426.7667
StimVisualOn	1	96	B     	left	AlexBrush-Regular.ttf	1634403427.4334
StimVisualOff	1	96				1634403427.5584
Fix	1	97	0		+	1634403427.6834
StimVisualOn	1	97	1     	left	LiberationMono-Regular.ttf	1634403428.3501
StimVisualOff	1	97				1634403428.4751
Fix	1	98	0		+	1634403428.6001
StimVisualOn	1	98	     1	right	LiberationMono-Regular.ttf	1634403429.2668
StimVisualOff	1	98				1634403429.3918
Fix	1	99	0		+	1634403429.5168
StimVisualOn	1	99	     1	right	LiberationMono-Regular.ttf	1634403430.1834
StimVisualOff	1	99				1634403430.2876
Fix	1	100	0		+	1634403430.4126
StimVisualOn	1	100	1     	left	LiberationMono-Regular.ttf	1634403431.0793
StimVisualOff	1	100				1634403431.1835
Fix	1	101	0		+	1634403431.2876
StimVisualOn	1	101	     d	right	AlexBrush-Regular.ttf	1634403431.9543
StimVisualOff	1	101				1634403432.0585
Fix	1	102	0		+	1634403432.1835
StimVisualOn	1	102	     e	right	LiberationMono-Regular.ttf	1634403432.8502
StimVisualOff	1	102				1634403432.9752
Fix	1	103	0		+	1634403433.1002
StimVisualOn	1	103	     C	right	AlexBrush-Regular.ttf	1634403433.7668
StimVisualOff	1	103				1634403433.8918
Fix	1	104	0		+	1634403434.0168
StimVisualOn	1	104	     0	right	LiberationMono-Regular.ttf	1634403434.6835
StimVisualOff	1	104				1634403434.7877
Fix	1	105	0		+	1634403434.9127
StimVisualOn	1	105	D     	left	AlexBrush-Regular.ttf	1634403435.5794
StimVisualOff	1	105				1634403435.6835
Fix	1	106	0		+	1634403435.8085
StimVisualOn	1	106	     E	right	AlexBrush-Regular.ttf	1634403436.4752
StimVisualOff	1	106				1634403436.6002
Fix	1	107	0		+	1634403436.7252
StimVisualOn	1	107	1     	left	LiberationMono-Regular.ttf	1634403437.3919
StimVisualOff	1	107				1634403437.5169
Fix	1	108	0		+	1634403437.6419
StimVisualOn	1	108	     b	right	AlexBrush-Regular.ttf	1634403438.3086
StimVisualOff	1	108				1634403438.4336
Fix	1	109	0		+	1634403438.5586
StimVisualOn	1	109	1     	left	LiberationMono-Regular.ttf	1634403439.2253
StimVisualOff	1	109				1634403439.3503
Fix	1	110	0		+	1634403439.4753
StimVisualOn	1	110	     E	right	LiberationMono-Regular.ttf	1634403440.1419
StimVisualOff	1	110				1634403440.267
Fix	1	111	0		+	1634403440.3919
StimVisualOn	1	111	     0	right	LiberationMono-Regular.ttf	1634403441.0586
StimVisualOff	1	111				1634403441.1836
Fix	1	112	0		+	1634403441.3086
StimVisualOn	1	112	A     	left	LiberationMono-Regular.ttf	1634403441.9753
StimVisualOff	1	112				1634403442.0795
Fix	1	113	0		+	1634403442.2045
StimVisualOn	1	113	1     	left	AlexBrush-Regular.ttf	1634403442.8712
StimVisualOff	1	113				1634403442.9962
Fix	1	114	0		+	1634403443.1212
StimVisualOn	1	114	e     	left	LiberationMono-Regular.ttf	1634403443.7878
StimVisualOff	1	114				1634403443.892
Fix	1	115	0		+	1634403444.017
StimVisualOn	1	115	1     	left	LiberationMono-Regular.ttf	1634403444.6837
StimVisualOff	1	115				1634403444.7879
Fix	1	116	0		+	1634403444.9129
StimVisualOn	1	116	c     	left	LiberationMono-Regular.ttf	1634403445.5795
StimVisualOff	1	116				1634403445.7045
Fix	1	117	0		+	1634403445.8295
StimVisualOn	1	117	1     	left	AlexBrush-Regular.ttf	1634403446.4962
StimVisualOff	1	117				1634403446.6212
Fix	1	118	0		+	1634403446.7462
StimVisualOn	1	118	     C	right	LiberationMono-Regular.ttf	1634403447.4129
StimVisualOff	1	118				1634403447.5379
Fix	1	119	0		+	1634403447.6629
StimVisualOn	1	119	b     	left	AlexBrush-Regular.ttf	1634403448.3296
StimVisualOff	1	119				1634403448.4546
Fix	1	120	0		+	1634403448.5796
StimVisualOn	1	120	1     	left	AlexBrush-Regular.ttf	1634403449.2463
StimVisualOff	1	120				1634403449.3713
Fix	1	121	0		+	1634403449.4963
StimVisualOn	1	121	     1	right	AlexBrush-Regular.ttf	1634403450.1629
StimVisualOff	1	121				1634403450.2879
Fix	1	122	0		+	1634403450.413
StimVisualOn	1	122	D     	left	LiberationMono-Regular.ttf	1634403451.0796
StimVisualOff	1	122				1634403451.2046
Fix	1	123	0		+	1634403451.3296
StimVisualOn	1	123	     a	right	AlexBrush-Regular.ttf	1634403451.9963
StimVisualOff	1	123				1634403452.1005
Fix	1	124	0		+	1634403452.2255
StimVisualOn	1	124	c     	left	AlexBrush-Regular.ttf	1634403452.8922
StimVisualOff	1	124				1634403452.9963
Fix	1	125	0		+	1634403453.1213
StimVisualOn	1	125	     0	right	LiberationMono-Regular.ttf	1634403453.788
StimVisualOff	1	125				1634403453.8922
Fix	1	126	0		+	1634403454.0172
StimVisualOn	1	126	     e	right	LiberationMono-Regular.ttf	1634403454.6839
StimVisualOff	1	126				1634403454.8089
Fix	1	127	0		+	1634403454.9339
StimVisualOn	1	127	b     	left	AlexBrush-Regular.ttf	1634403455.6005
StimVisualOff	1	127				1634403455.7047
Fix	1	128	0		+	1634403455.8297
StimVisualOn	1	128	1     	left	LiberationMono-Regular.ttf	1634403456.4964
StimVisualOff	1	128				1634403456.6006
Fix	1	129	0		+	1634403456.7256
StimVisualOn	1	129	     0	right	AlexBrush-Regular.ttf	1634403457.3714
StimVisualOff	1	129				1634403457.4964
Fix	1	130	0		+	1634403457.6214
StimVisualOn	1	130	2     	left	LiberationMono-Regular.ttf	1634403458.2881
StimVisualOff	1	130				1634403458.3923
Fix	1	131	0		+	1634403458.5173
StimVisualOn	1	131	2     	left	LiberationMono-Regular.ttf	1634403459.1839
StimVisualOff	1	131				1634403459.3089
Fix	1	132	0		+	1634403459.4339
StimVisualOn	1	132	     a	right	AlexBrush-Regular.ttf	1634403460.1006
StimVisualOff	1	132				1634403460.2256
Fix	1	133	0		+	1634403460.3506
StimVisualOn	1	133	D     	left	AlexBrush-Regular.ttf	1634403461.0173
StimVisualOff	1	133				1634403461.1423
Fix	1	134	0		+	1634403461.2673
StimVisualOn	1	134	     C	right	LiberationMono-Regular.ttf	1634403461.934
StimVisualOff	1	134				1634403462.0382
Fix	1	135	0		+	1634403462.1632
StimVisualOn	1	135	c     	left	LiberationMono-Regular.ttf	1634403462.8298
StimVisualOff	1	135				1634403462.934
Fix	1	136	0		+	1634403463.059
StimVisualOn	1	136	     e	right	AlexBrush-Regular.ttf	1634403463.7257
StimVisualOff	1	136				1634403463.8507
Fix	1	137	0		+	1634403463.9757
StimVisualOn	1	137	     a	right	LiberationMono-Regular.ttf	1634403464.6424
StimVisualOff	1	137				1634403464.7674
Fix	1	138	0		+	1634403464.8924
StimVisualOn	1	138	     0	right	AlexBrush-Regular.ttf	1634403465.559
StimVisualOff	1	138				1634403465.684
Fix	1	139	0		+	1634403465.809
StimVisualOn	1	139	0     	left	AlexBrush-Regular.ttf	1634403466.4757
StimVisualOff	1	139				1634403466.6007
Fix	1	140	0		+	1634403466.7257
StimVisualOn	1	140	1     	left	LiberationMono-Regular.ttf	1634403467.3924
StimVisualOff	1	140				1634403467.5174
Fix	1	141	0		+	1634403467.6424
StimVisualOn	1	141	0     	left	LiberationMono-Regular.ttf	1634403468.3091
StimVisualOff	1	141				1634403468.4133
Fix	1	142	0		+	1634403468.5383
StimVisualOn	1	142	1     	left	AlexBrush-Regular.ttf	1634403469.2049
StimVisualOff	1	142				1634403469.3299
Fix	1	143	0		+	1634403469.4549
StimVisualOn	1	143	     2	right	AlexBrush-Regular.ttf	1634403470.1216
StimVisualOff	1	143				1634403470.2466
Fix	1	144	0		+	1634403470.3716
StimVisualOn	1	144	     B	right	LiberationMono-Regular.ttf	1634403471.0383
StimVisualOff	1	144				1634403471.1633
Fix	1	145	0		+	1634403471.2883
StimVisualOn	1	145	     1	right	LiberationMono-Regular.ttf	1634403471.955
StimVisualOff	1	145				1634403472.08
Fix	1	146	0		+	1634403472.205
StimVisualOn	1	146	a     	left	LiberationMono-Regular.ttf	1634403472.8717
StimVisualOff	1	146				1634403472.9967
Fix	1	147	0		+	1634403473.1217
StimVisualOn	1	147	     d	right	LiberationMono-Regular.ttf	1634403473.7883
StimVisualOff	1	147				1634403473.9133
Fix	1	148	0		+	1634403474.0383
StimVisualOn	1	148	     1	right	AlexBrush-Regular.ttf	1634403474.705
StimVisualOff	1	148				1634403474.83
Fix	1	149	0		+	1634403474.955
StimVisualOn	1	149	     A	right	AlexBrush-Regular.ttf	1634403475.6217
StimVisualOff	1	149				1634403475.7467
Fix	1	150	0		+	1634403475.8717
StimVisualOn	1	150	C     	left	AlexBrush-Regular.ttf	1634403476.5384
StimVisualOff	1	150				1634403476.6426
Fix	1	151	0		+	1634403476.7676
StimVisualOn	1	151	     d	right	AlexBrush-Regular.ttf	1634403477.4342
StimVisualOff	1	151				1634403477.5592
Fix	1	152	0		+	1634403477.6842
StimVisualOn	1	152	     1	right	LiberationMono-Regular.ttf	1634403478.3093
StimVisualOff	1	152				1634403478.4134
Fix	1	153	0		+	1634403478.5384
StimVisualOn	1	153	     0	right	AlexBrush-Regular.ttf	1634403479.2051
StimVisualOff	1	153				1634403479.3301
Fix	1	154	0		+	1634403479.4551
StimVisualOn	1	154	     1	right	AlexBrush-Regular.ttf	1634403480.1218
StimVisualOff	1	154				1634403480.226
Fix	1	155	0		+	1634403480.351
StimVisualOn	1	155	     b	right	AlexBrush-Regular.ttf	1634403480.9968
StimVisualOff	1	155				1634403481.1218
Fix	1	156	0		+	1634403481.2468
StimVisualOn	1	156	D     	left	LiberationMono-Regular.ttf	1634403481.9135
StimVisualOff	1	156				1634403482.0176
Fix	1	157	0		+	1634403482.1427
StimVisualOn	1	157	c     	left	LiberationMono-Regular.ttf	1634403482.8093
StimVisualOff	1	157				1634403482.9135
Fix	1	158	0		+	1634403483.0385
StimVisualOn	1	158	A     	left	AlexBrush-Regular.ttf	1634403483.7052
StimVisualOff	1	158				1634403483.8302
Fix	1	159	0		+	1634403483.9552
StimVisualOn	1	159	2     	left	LiberationMono-Regular.ttf	1634403484.6219
StimVisualOff	1	159				1634403484.7469
Fix	1	160	0		+	1634403484.8719
StimVisualOn	1	160	0     	left	LiberationMono-Regular.ttf	1634403485.5385
StimVisualOff	1	160				1634403485.6427
Fix	1	161	0		+	1634403485.7677
StimVisualOn	1	161	d     	left	AlexBrush-Regular.ttf	1634403486.4344
StimVisualOff	1	161				1634403486.5386
Fix	1	162	0		+	1634403486.6636
StimVisualOn	1	162	E     	left	LiberationMono-Regular.ttf	1634403487.3302
StimVisualOff	1	162				1634403487.4552
Fix	1	163	0		+	1634403487.5802
StimVisualOn	1	163	2     	left	LiberationMono-Regular.ttf	1634403488.2469
StimVisualOff	1	163				1634403488.3719
Fix	1	164	0		+	1634403488.4969
StimVisualOn	1	164	     0	right	LiberationMono-Regular.ttf	1634403489.1636
StimVisualOff	1	164				1634403489.2886
Fix	1	165	0		+	1634403489.4136
StimVisualOn	1	165	b     	left	LiberationMono-Regular.ttf	1634403490.0803
StimVisualOff	1	165				1634403490.2053
Fix	1	166	0		+	1634403490.3303
StimVisualOn	1	166	     c	right	LiberationMono-Regular.ttf	1634403490.997
StimVisualOff	1	166				1634403491.122
Fix	1	167	0		+	1634403491.247
StimVisualOn	1	167	     0	right	LiberationMono-Regular.ttf	1634403491.9136
StimVisualOff	1	167				1634403492.0387
Fix	1	168	0		+	1634403492.1637
StimVisualOn	1	168	     E	right	LiberationMono-Regular.ttf	1634403492.8303
StimVisualOff	1	168				1634403492.9553
Fix	1	169	0		+	1634403493.0803
StimVisualOn	1	169	0     	left	AlexBrush-Regular.ttf	1634403493.747
StimVisualOff	1	169				1634403493.872
Fix	1	170	0		+	1634403493.997
StimVisualOn	1	170	A     	left	AlexBrush-Regular.ttf	1634403494.6637
StimVisualOff	1	170				1634403494.7887
Fix	1	171	0		+	1634403494.9137
StimVisualOn	1	171	     A	right	AlexBrush-Regular.ttf	1634403495.5804
StimVisualOff	1	171				1634403495.6845
Fix	1	172	0		+	1634403495.8096
StimVisualOn	1	172	0     	left	LiberationMono-Regular.ttf	1634403496.4762
StimVisualOff	1	172				1634403496.6012
Fix	1	173	0		+	1634403496.7262
StimVisualOn	1	173	a     	left	LiberationMono-Regular.ttf	1634403497.3929
StimVisualOff	1	173				1634403497.5179
Fix	1	174	0		+	1634403497.6429
StimVisualOn	1	174	c     	left	LiberationMono-Regular.ttf	1634403498.3096
StimVisualOff	1	174				1634403498.4346
Fix	1	175	0		+	1634403498.5596
